term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x198,5.299477729733531,0.7200933947538478,7.359431107606634,1.846956461740193e-13,柯潔,54,3.8808937420684506,1
x154,5.098804593978235,0.680764436852554,7.489822202746145,6.896697643071333e-14,朴廷桓,88,3.7576986533787036,2
x145,4.931517820940497,0.6903404526522198,7.1436025543542945,9.091603308824033e-13,時越,65,3.5715471292156247,3
x166,4.7499107091109565,0.6778346814606628,7.007476659169159,2.426544822337887e-12,李世乭,80,3.414576386633451,4
x59,4.759596392512111,0.6914774576832958,6.883227124219656,5.8511623831730825e-12,唐韋星,60,3.3973858008760183,5
x319,4.7557558033353535,0.6921709344532029,6.870782297572604,6.385077348719937e-12,金志錫,67,3.392179062462544,6
x45,4.430707850782322,0.6982480315296001,6.345464148429175,2.2175583727993597e-10,古力,49,3.0551592286690097,7
x276,4.386724828863748,0.6897452213171126,6.359920581235803,2.0185809004918293e-10,芈昱廷,58,3.0279267428690364,8
x55,4.353142694968952,0.6768010591750132,6.431938360550464,1.2598683462469142e-10,周睿羊,74,3.019844608394176,9
x215,4.326574627753961,0.695079745919475,6.22457301216657,4.828692425581162e-10,江維傑,54,2.9572675282925953,10
x210,4.336058308987357,0.711135829113211,6.097370054317805,1.078277080510083e-9,楊鼎新,43,2.9351207256343312,11
x346,4.2303577815033115,0.6910910284643138,6.12127434341561,9.282991459624279e-10,陳耀燁,55,2.8689084554286133,12
x279,4.227018901171565,0.6898214647422953,6.127699871952668,8.915856283479952e-10,范廷鈺,56,2.868070615629243,13
x212,4.158841053995904,0.7225682331967601,5.7556378248134585,8.63152651708194e-9,檀嘯,37,2.735381634598287,14
x110,4.005193931204576,0.6771940835597944,5.914395929377502,3.3309576453037916e-9,崔哲瀚,75,2.671121586591781,15
x83,4.258723580660029,0.8354221409779514,5.097690582721133,3.438221985371029e-7,孫騰宇,15,2.6129419629334647,16
x176,4.00173739774354,0.7060042666148696,5.668149028235995,1.4434839041464451e-8,李欽誠,43,2.610908992512247,17
x317,4.071627311304405,0.7416438579859534,5.4900034126373365,4.0192597675686846e-8,金庭賢,32,2.6105889110720764,18
x160,4.006481590128723,0.70982538829134,5.644319935883029,1.6583543957862836e-8,朴永訓,43,2.6081255751947827,19
x209,4.350845898805665,0.8932355211367798,4.870883205885659,1.1110050135789795e-6,楊楷文,13,2.591171922166209,20
x56,3.986921197017698,0.724211179398619,5.505191455796658,3.687672851626087e-8,周賀璽,35,2.5602251736024186,21
x304,3.921310466467059,0.6913940993270736,5.671599555569866,1.4147035021306732e-8,連笑,52,2.5592640907927238,22
x168,3.9578903057359,0.7114058563566901,5.5634772617776465,2.6445133536700066e-8,李喆,41,2.5564207687132203,23
x281,3.910804335055978,0.6933365953466252,5.640556637719114,1.6950130093239218e-8,范蘊若,53,2.544931242223126,24
x306,3.945041858855084,0.7158180762962403,5.511235311725258,3.563239665567926e-8,邱峻,39,2.5348802485514907,25
x197,3.902205102832316,0.6981560284715402,5.589302310223317,2.2798374846737598e-8,柁嘉熹,48,2.5268377267433815,26
x218,3.9330139103846897,0.7152180500978422,5.499041739573898,3.8186074474830986e-8,河野臨,51,2.524034351691941,27
x16,3.994260513020383,0.7510968759563711,5.317903243752005,1.0496986003870294e-7,井山裕太,37,2.5145996673863324,28
x254,3.949190112195803,0.7414770939012406,5.326112087181761,1.0033722807295598e-7,申眞諝,32,2.488480237210359,29
x293,3.8795156981532655,0.7118021365645522,5.450272623340797,5.029266502102196e-8,謝爾豪,42,2.4772654891210975,30
x311,4.198726748864523,0.8813774402270889,4.763823711873895,1.8995847683047474e-6,金主鎬,14,2.462413191617158,31
x76,3.868730579542361,0.7160963883754582,5.402527707644208,6.570830367290845e-8,姜東潤,37,2.458020694442708,32
x46,3.8579175795400906,0.7315165133081881,5.273862598252445,1.3358193473878347e-7,古霊益,33,2.41683004832296,33
x88,3.8431053641540283,0.7304179123958547,5.26151576916864,1.4287263296061583e-7,安成浚,34,2.4041820767341946,34
x30,4.258314565011895,0.9511442187345966,4.477044049825758,7.568363803532659e-6,元晟溱,10,2.38456045410474,35
x270,3.7668949165228143,0.7021873168503978,5.364515744059441,8.116668028036419e-8,羅玄,46,2.3835859023275305,36
x162,4.045669823878704,0.8442550406435653,4.791999608074285,1.6512722583355912e-6,朴滄溟,17,2.3824873938108806,37
x338,3.8033391077456424,0.7216742020852281,5.27016082431124,1.3630427774838124e-7,鍾文靖,37,2.3816409296377428,38
x64,4.020523459353759,0.8466943178700364,4.748494674521828,2.0493628347911634e-6,夏晨琨,16,2.3525356531497876,39
x44,4.041488387354687,0.8748115656002007,4.6198387701720165,3.840383552494197e-6,厳歓,13,2.318109603122292,40
x167,3.8351365233391754,0.7704984869291974,4.977474438170563,6.44192860835059e-7,李元栄,24,2.3172545040886563,41
x284,3.736966263332035,0.7368108335259177,5.071812320469342,3.9404490667394e-7,蔡競,33,2.285448921285977,42
x137,3.738995184518301,0.7444125144615099,5.022746275595595,5.093781742608032e-7,彭筌,28,2.2725025310291267,43
x171,3.6875115069526463,0.7469455284692706,4.936787712632181,7.941983882753123e-7,李志賢,30,2.2160288158681833,44
x31,3.6608957389986774,0.736333167627999,4.971792525375129,6.633667601909445e-7,党毅飛,31,2.210319398771519,45
x57,3.9431393695831174,0.8811192468695374,4.475148379282829,7.635826582225425e-6,周鶴洋,12,2.207334453250129,46
x79,3.6364592866931615,0.7287232383845792,4.9901788431427,6.03234158280339e-7,孔傑,33,2.2008745070755404,47
x349,3.58667278124955,0.7196719485885229,4.983760709701155,6.23601927938498e-7,陶欣然,37,2.1689190425301597,48
x267,3.5955233270680624,0.7255242777589702,4.955758804066579,7.204854890872349e-7,童夢成,36,2.166240499882891,49
x80,3.578268065316161,0.7175492771427936,4.986790704555443,6.139050660826666e-7,孟泰齢,40,2.1646959893448576,50
x37,3.630888291436639,0.7498046232362402,4.8424458571158455,1.2825058817865917e-6,劉星,27,2.1537731836612455,51
x81,4.011757076194225,0.9467248899905409,4.237510937558965,2.2601141273624146e-5,孫力,9,2.1467090429128595,52
x86,3.666182460089076,0.7798142353578787,4.701353596612098,2.5844253028150764e-6,安国鉉,22,2.129948416434055,53
x124,3.564417831859795,0.728993750473459,4.889503962886946,1.010903878589939e-6,廖行文,36,2.1283001434270807,54
x240,3.48728668342003,0.7086920535346662,4.920736257767912,8.621925186461862e-7,王檄,43,2.0911633379567376,55
x324,3.580449628778144,0.7652227224162185,4.6789640765929486,2.883279485575465e-6,金昇宰,25,2.0729608656181937,56
x373,3.50205349893345,0.728855393711299,4.804867370331378,1.548541218293036e-6,黄雲嵩,34,2.0662083733221914,57
x353,3.6226240620504973,0.7940837465882613,4.562017643120023,5.0664388708093595e-6,韓尚勲,20,2.0582790812716225,58
x341,3.6034766334092825,0.7864781466423124,4.58178863429772,4.610157369517723e-6,陳時暎,20,2.054114684523927,59
x302,3.4180210935291657,0.6982251792736648,4.895299102625881,9.81563211452564e-7,趙漢乗,53,2.042517490360046,60
x157,3.4536129858508215,0.7281777422375137,4.742815916397974,2.1076777910316894e-6,朴文尭,34,2.0191028336429193,61
x259,3.4614879338341638,0.7386708224350261,4.68610351011751,2.7845547311282266e-6,睦鎮碩,32,2.0063064136371622,62
x332,3.547940199361574,0.7841888218742682,4.5243442655580575,6.05830427303285e-6,金眞輝,22,2.003088220269266,63
x156,3.520014665360703,0.7802086156782093,4.511632651352961,6.433053143272242e-6,朴承華,22,1.9830036924746308,64
x234,3.3897260515938377,0.7324705925648883,4.627798147805569,3.6957395976230385e-6,牛雨田,33,1.9467589842410076,65
x185,3.4011708013091773,0.742816128329433,4.578751957039879,4.677584859726537e-6,李軒豪,29,1.9378230285001943,66
x136,3.3893349882794537,0.7406668411390637,4.576058762218964,4.738175078695398e-6,彭立尭,30,1.9302213112354982,67
x348,3.4979052898531964,0.8037078913035274,4.352209711640347,1.3477225413536552e-5,陳賢,18,1.9146007439852475,68
x132,3.400178730649253,0.7588120797183099,4.480923303054802,7.432081780323501e-6,張立,25,1.9053189336041825,69
x328,3.638611797251166,0.8853704905215976,4.109705299876839,3.9616437222809784e-5,金民浩,13,1.8944319309236188,70
x119,3.4123460261327216,0.7705764903025345,4.428302795473305,9.497750272223442e-6,常昊,24,1.8943103402367287,71
x214,3.3783280223590517,0.7589646949351387,4.45123211251317,8.537899475689458e-6,毛睿龍,26,1.8831675733368285,72
x339,3.3940857899266272,0.7677388199421126,4.420885985917113,9.829703144843813e-6,閔詳然,26,1.8816403146406655,73
x308,3.2758007749863927,0.7081116418977289,4.62610777900402,3.7260145738200666e-6,鄔光亜,45,1.8808208404478668,74
x74,3.3661656946064924,0.7595962045774268,4.431519897442265,9.357117658618913e-6,姜儒澤,26,1.8697611715889615,75
x42,3.266913173857336,0.7092380195635508,4.606229620724113,4.100356031914716e-6,卞相壹,41,1.8697142753171407,76
x310,3.436208202991131,0.8065171826336504,4.260551761303247,2.039228466184713e-5,金世東,18,1.84736935320284,77
x272,3.3070755970250296,0.7409777690406899,4.463123908975771,8.077331135864775e-6,胡耀宇,32,1.8473493920148705,78
x278,3.354292504485908,0.7650937874223032,4.384158595493162,1.1643492727073132e-5,芮廼偉,33,1.847057743263971,79
x84,3.4861359970729917,0.8325073870015213,4.187513590274751,2.8202713817745966e-5,安亨淩,16,1.8460964446799948,80
x164,3.477380399679712,0.8326365526266943,4.176348478468452,2.9622590294335417e-5,朴進率,16,1.8370863910051243,81
x354,3.3549614681547104,0.7760273322436889,4.323251680394656,1.537461701805974e-5,韓昇周,22,1.8261876236346433,82
x106,3.241116007520384,0.7221194265889849,4.488337923313008,7.178100420556718e-6,山下敬吾,46,1.8185407371400841,83
x356,3.3148801793843727,0.7676194655039631,4.3183899423499685,1.5717156306349705e-5,韓熊熙,23,1.8026698323415655,84
x335,3.3689077159938012,0.8078447139122936,4.170241703604881,3.0427675038212575e-5,金顕燦,18,1.7774536295865828,85
x172,3.22343399900149,0.7343134767063221,4.38972469014164,1.1349425637597268e-5,李昌鎬,35,1.7768364498900355,86
x131,3.2465492152883364,0.7461312578462105,4.351177063215199,1.3540864581031075e-5,張涛,31,1.7766706373313017,87
x125,4.463850397739384,1.3645192651174383,3.2713722054742846,0.0010702694768269013,張亜博,4,1.7757474454580309,88
x238,3.280718979213399,0.7708890420382852,4.255760297926853,2.0833982082264505e-5,王昊洋,24,1.7620675663979772,89
x303,3.5167501588325836,0.8923376650363601,3.9410531423542303,8.112464921342888e-5,辜梓豪,12,1.758844958710954,90
x201,3.2889905116151943,0.7814059575318196,4.209067617047523,2.5642664850824635e-5,柳秀沆,22,1.7496207752775097,91
x200,3.3606668527956667,0.8179654092177466,4.108568424683885,3.98119255410358e-5,柳珉瀅,18,1.7492749966367058,92
x173,3.5073513331708406,0.9129902829944976,3.841608611284616,0.00012223062883828995,李映九,10,1.7087604756716803,93
x28,3.4615338687147186,0.8955590756772962,3.8652211369716944,0.00011098859418761572,依田紀基,18,1.697282489630445,94
x360,3.3515500102739675,0.8418344113468857,3.981246151379918,6.855490948976844e-5,馬逸超,15,1.6931362199206026,95
x222,3.34700336836002,0.8480434233516404,3.9467358347429675,7.922388357276992e-5,洪性志,15,1.6763578243572888,96
x75,3.280582116977594,0.817204069364888,4.014397676124137,5.959779108050462e-5,姜昇旼,19,1.6706901003287649,97
x143,3.0598025098937884,0.709932256278665,4.309992232121855,1.6326028062545407e-5,於之瑩,53,1.6612359650248185,98
x243,3.6668064693560667,1.0276949394740444,3.5679911698627915,0.00035972862417966615,王磊,7,1.6422474385921992,99
x322,3.1476788456469205,0.7773460218409307,4.049263464669835,5.1379077684665426e-5,金成進,24,1.616307182620287,100
x187,3.0931236853284063,0.7505903762787156,4.1209210550547235,3.773607265360046e-5,村川大介,29,1.6144606440593365,101
x180,3.450336676320213,0.934091875257657,3.693787268376018,0.00022093865559282092,李炯珍,11,1.6101756820626285,102
x342,3.571366413846968,1.0067065102575852,3.5475745686130167,0.00038879567544598625,陳正勲,7,1.5881545886395254,103
x85,3.0873641255529463,0.7730954844597009,3.9935094533770767,6.510248187273697e-5,安冬旭,26,1.5643660211673356,104
x223,3.2666651312473913,0.8714798870445561,3.7484113859765724,0.0001779581903699373,洪旼杓,13,1.5498497537696156,105
x93,3.6933946545328,1.1118125876853633,3.3219579409709024,0.0008938816677153377,宋泰坤,6,1.5031238567926346,106
x265,3.146586117100265,0.8457364282882437,3.72052806507212,0.00019880664643422195,秦悦欣,16,1.4804853533724252,107
x5,2.884365241815314,0.7131448918711649,4.044571130906167,5.2418991967297236e-5,一力遼,43,1.479469804829119,108
x129,2.9008171863441756,0.7291978667209406,3.9780933526157725,6.947009815738296e-5,張栩,36,1.4642973889039228,109
x194,3.415185414205802,1.0100658886519485,3.3811511234814273,0.0007218283140519816,林漢傑,10,1.4253556135614633,110
x327,3.0282457656407638,0.8156210359156079,3.7128097882385855,0.00020497093608663874,金東昊,19,1.4214723248870162,111
x175,2.931126754857964,0.7719634618638289,3.796976022389778,0.00014647195086720161,李東勲,23,1.410358734986221,112
x170,3.1388724020669634,0.8817085323133054,3.559988689041743,0.0003708707677654802,李康,13,1.4019065934097519,113
x362,2.786758367470084,0.7120975092807666,3.9134505192761706,9.09865515534745e-5,高尾紳路,45,1.3839262741869738,114
x177,2.959370046160074,0.8107780194531217,3.650037340869453,0.00026220218902685684,李泰賢,18,1.3621373478374241,115
x178,2.8693363769731497,0.7765362025835405,3.6950452115778387,0.0002198476639018021,李浩范,24,1.339560057883575,116
x104,3.2207057939023045,0.9679211380501346,3.327446490517169,0.0008764581975907435,尹燦熙,10,1.3139011519435393,117
x27,3.0344259194122087,0.8802845762613721,3.44709654268807,0.0005666460541017714,佟禹林,13,1.3002653041773056,118
x248,3.2553082195592777,0.99700850294346,3.265075683856916,0.0010943483156936535,甘思陽,8,1.2912014687606617,119
x189,3.2758837745396163,1.009178117688013,3.246090771413609,0.0011700152736368453,松本武久,10,1.2878028826942307,120
x253,3.232422071391163,0.9904466661433698,3.2636003349657003,0.0011000622509924288,申潤昊,8,1.2812421390887243,121
x183,3.0760131820545538,0.9302471951051399,3.3066621412461146,0.0009441469183541753,李維清,11,1.2434262076974283,122
x273,2.8763429558788496,0.8491016152337588,3.387513230777436,0.000705293153233432,胡躍峰,16,1.2036127738683446,123
x289,2.8448339797041493,0.8340280101859854,3.4109573598970147,0.0006473521426416639,許嘉陽,19,1.2017987996377582,124
x247,2.9420587861129275,0.8869037217871634,3.3172245350199967,0.0009091651904714464,王雷,12,1.1948584541922156,125
x152,2.862504377007708,0.8505785363701204,3.365361638707186,0.0007644339535861788,朴埈奭,16,1.186864660358571,126
x141,3.057613362532515,0.9642508119830115,3.1709730751944494,0.0015192922446769586,志田達哉,12,1.1580392629259824,127
x174,2.8564885705135454,0.8625914839815961,3.3115195588628024,0.0009279075323982758,李春揆,15,1.157183347069801,128
x158,3.330001846285723,1.1200528600129267,2.9730756155984377,0.0029483180781797614,朴時烈,6,1.1234977120602574,129
x307,2.976159097001229,0.9425350230393248,3.1576111489249734,0.0015906758358092516,郭聞潮,10,1.119365101613759,130
x61,2.824391578200629,0.8774818147105087,3.218746566425913,0.0012875222444718008,国宇征,14,1.095752403220927,131
x300,2.8942303562083227,0.915998290236662,3.159646024514472,0.0015796092212100772,趙晨宇,11,1.0897137244420985,132
x271,2.569610746878914,0.7571158150493342,3.3939467328541757,0.0006889309145459863,羽根直樹,30,1.0780925912317258,133
x290,2.552797212665155,0.75514662077114,3.380531862882855,0.0007234568646187756,許家元,26,1.065158369746009,134
x133,3.9743029488918284,1.479813144662185,2.6856789069805775,0.007238261182903882,張維,3,1.0590710539073243,135
x90,2.8223376743025765,0.8967916161318196,3.1471499326413426,0.0016487039647148606,安祚永,13,1.0556581905228921,136
x20,2.552302966583104,0.7618422620000175,3.3501724620562534,0.0008076125976216998,伊田篤史,30,1.0514737104430694,137
x370,2.776366859433887,0.8908582134281061,3.1165081239473187,0.0018300663803181552,黄宰淵,13,1.021376178980518,138
x221,2.5975558568302994,0.8053078071948464,3.2255441132235463,0.0012573345770893057,洪基杓,20,1.011099476656452,139
x237,2.936958951288714,0.9798388707966976,2.9973897125562092,0.0027230236608213865,王尭,11,1.0066763758192199,140
x285,2.474896810392322,0.7476008515296012,3.310452101985505,0.0009314539213320583,蕭正浩,24,1.0021231328790074,141
x151,2.861111786808093,0.9446533608776326,3.028742505240197,0.0024557389490009944,朱元豪,12,1.0001446658791568,142
x252,2.487190735249037,0.7569151977263163,3.285956924527693,0.0010163655132315293,申旻埈,31,0.996067795728194,143
x295,2.5346276866539186,0.7854590674364452,3.2269379675332424,0.0012512258289981198,謝赫,28,0.9872733238041216,144
x181,2.618705552901535,0.8298810426362967,3.1555191869218393,0.0016021272830008767,李熙星,19,0.9838398989080306,145
x364,2.9734690945422932,1.0253356519532657,2.899995810033359,0.0037316764828956663,高根台,7,0.9535578601943597,146
x147,2.741861247011225,0.91434609155672,2.9987127110075673,0.002711228260062796,曹瀟陽,11,0.9405994466444867,147
x331,2.624931485696264,0.8615199244178138,3.0468610316471842,0.0023124459251097945,金炯佑,15,0.9277372345931711,148
x100,2.600381333451084,0.8569672048119759,3.0344000550425085,0.0024101459790165486,小林光一,16,0.9121559399714918,149
x142,2.5877259030642317,0.8522983604662461,3.036173742782548,0.002396012553842996,戎毅,16,0.9086981329457269,150
x186,2.8597048360450446,0.9997455955436654,2.8604325428309854,0.00423063546633572,李銘,9,0.8902060128240237,151
x241,2.7524508028069206,0.9579437774591938,2.873290549584648,0.004062203349281367,王沢錦,11,0.8653015612123087,152
x107,2.659815259072185,0.9119574033329291,2.916600325137296,0.0035386889808883344,山城宏,14,0.8632591745063147,153
x191,2.324997034505414,0.7474584350014146,3.1105368882498645,0.0018674756877422884,林君諺,25,0.852503917552627,154
x357,2.5158896714885217,0.8472452375474604,2.969494026040587,0.0029829061224088188,韓雄奎,18,0.8468165535200247,155
x15,2.6736444571980944,0.9285290715174875,2.879440761966213,0.0039838113155537674,中野寛也,11,0.844442186308644,156
x299,3.369671386593963,1.282169534563645,2.628101273472192,0.008586294895271865,趙恵連,6,0.8437974035035825,157
x29,2.9005093133353284,1.0452088818419583,2.7750523017215447,0.005519283105340937,偰玹準,7,0.8414478161066707,158
x347,2.277969486360582,0.7415098929297893,3.072068907078323,0.002125806457535361,陳詩淵,28,0.8171949972888972,159
x163,2.505671540042806,0.8748003367827275,2.864278206908298,0.004179607414743053,朴珉奎,14,0.7823148765808328,160
x301,2.353297886338441,0.7984146827100719,2.947463188365479,0.0032039289635445935,趙治勲,23,0.7804209613995992,161
x239,2.216353135831033,0.7313389329507926,3.030541703678393,0.002441154721413599,王晨星,33,0.7756154379179716,162
x159,2.590837577861904,0.928053451086307,2.7916900420221182,0.0052433556931191306,朴正祥,13,0.7625722792218794,163
x73,2.5878845546904947,0.9330050429033022,2.7737090751809648,0.005542121541507787,姚智騰,14,0.7498646201709893,164
x115,2.142781937189994,0.7148175841699259,2.9976625990227648,0.0027205868674569935,崔精,38,0.7345912963752399,165
x257,3.1804296656767503,1.24895143520928,2.546479851831727,0.010881549299221187,白洪淅,4,0.7199953383144684,166
x89,2.393601306766352,0.8667806192279769,2.7614845713766445,0.005753923514848625,安斎伸彰,15,0.6860434868872378,167
x26,2.2298214055290204,0.7860104157798912,2.8368853144478483,0.004555597243778315,余正麒,23,0.6813808864426347,168
x236,2.070127754563038,0.7074036656031625,2.9263740848698587,0.003429382969855292,王元均,35,0.6765425333248081,169
x6,2.2962392655138104,0.8305953769616331,2.7645702458802375,0.005699783335269881,丁世雄,19,0.6599663728993932,170
x358,2.777678789801433,1.077308865429279,2.578349514180041,0.009927352934967515,首藤瞬,7,0.6553803249057535,171
x94,2.4424831136951335,0.9114981747493258,2.6796357703808336,0.007370230749348696,宋相勲,12,0.6468317094389617,172
x134,2.2588155546499387,0.822231834961635,2.747175989306391,0.006011086988315258,張豊猷,17,0.6390188397755177,173
x297,2.279610765856372,0.8459371617053917,2.694775533043996,0.007043606376476195,趙善津,18,0.6131145572967505,174
x283,2.794891329532152,1.1158546198409076,2.5047091976288383,0.012255210784430972,蒋其潤,6,0.5966577284455639,175
x216,3.455080961697247,1.4627130351120692,2.3621044447946193,0.01817152185748961,汪涛,3,0.5735362825264705,176
x66,3.2539221397851805,1.387322573178557,2.345469037045922,0.01900315689501018,大場惇也,4,0.520896670623423,177
x82,2.3639856204588465,0.9393139256869489,2.516715185213497,0.01184545414694487,孫喆,11,0.5135371868555572,178
x269,1.946343483389041,0.730650538366776,2.6638500639987277,0.00772519866972637,結城聡,42,0.5069619228064923,179
x101,2.0611031993259066,0.7923855473490945,2.601136790317888,0.009291539671548181,小林覚,23,0.5001036710481905,180
x199,2.1292812136712307,0.829661897863947,2.566444498841386,0.010274706675755588,柳時熏,18,0.4948472748792552,181
x153,2.247676777369766,0.9002255647096443,2.496792876677218,0.012532213231793939,朴大栄,13,0.47423241489176693,182
x274,3.021363337623296,1.3002151145078231,2.3237411286108514,0.02013937270681428,胡鈺函,4,0.45993956204288455,183
x336,2.1276595992851495,0.8514899830335751,2.4987488304971093,0.012463261059795951,鈴木伸二,16,0.4502243327090065,184
x60,3.0193341932190996,1.3056204743151592,2.3125665173126513,0.020746484207996945,喬智健,4,0.4472618588182362,185
x113,2.189582000502636,0.8892611688685783,2.4622485240061445,0.013806895843295404,崔洪允,14,0.4377374978315367,186
x35,3.6920164667401187,1.6687294950135378,2.2124715106747526,0.026934102577793034,劉兆哲,2,0.40461936156344924,187
x184,2.6549113976462118,1.1444464627878894,2.31982140184942,0.020350540820382287,李翔宇,6,0.40035186595406946,188
x96,2.263587733852345,0.9792671469698178,2.311511971842053,0.02080459266623757,富士田明彦,10,0.3344314543218039,189
x355,2.208873287320949,0.953731124620727,2.3160335552636577,0.020556436641267453,韓晗,13,0.3300229718181169,190
x105,2.9179710188791836,1.3145402158386443,2.2197654995420506,0.02643469000755331,尹畯相,5,0.3283267936770544,191
x204,2.234136796641202,0.9825928913705184,2.2737156112792887,0.022983090928875825,楊博崴,9,0.2984288006412805,192
x8,2.8455034193572475,1.3003248435789647,2.1883019719329457,0.02864761336128237,丁浩,4,0.28386347750668683,193
x298,2.270605644294558,1.0139175775380933,2.239438091021013,0.025127425266951074,趙寅善,8,0.2731880165445142,194
x329,2.263950346427316,1.0205610526706934,2.2183389621843914,0.02653172949056976,金沢真,8,0.2534450726660502,195
x333,2.2262435721170712,1.008508229444651,2.207461979108473,0.02728180044040291,金秀俊,9,0.23948236011110868,196
x188,2.230369287735101,1.012031057785756,2.2038545858612015,0.027534572267286454,村松大樹,9,0.23666810389716164,197
x116,2.2023283592895337,0.9990268018995612,2.2044737489544834,0.027491044128954836,崔顕宰,9,0.23424555954739823,198
x344,3.3370184534012526,1.5751596932499452,2.118527072335222,0.03413045464087139,陳瀟南,2,0.23395385769886046,199
x195,1.7214380737291854,0.7745536469992562,2.2224904374258774,0.026250179567041274,林立祥,19,0.19556738914065064,200
x227,2.305548407444247,1.072313377937286,2.1500696110676394,0.03154970895296696,温昭珍,7,0.1930910529077936,201
x231,2.026843178475108,0.9322665593598132,2.17410262990334,0.029697428513498155,瀬戸大樹,11,0.19027805653627605,202
x38,2.1848046220894024,1.0184981802646251,2.145123736521305,0.03194295507298789,劉曦,10,0.17836320696809072,203
x179,3.2269403418991716,1.558283717338289,2.070829789206244,0.03837470532726822,李炫準,2,0.15712141874274232,204
