term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x165,3.140431908344954,1.366297104108325,2.2984985468401966,0.02153343049776339,李世乭,98,0.44882661325155393,1
x113,3.117816821975049,1.3925481944502283,2.2389292050362024,0.025160522873792935,常昊,51,0.37449687890809935,2
x71,2.7295971885409553,1.378826831105685,1.979651923622696,0.047742654212163074,姜東潤,57,0.013308331262755768,3
x42,2.72479836665987,1.3778829459165969,1.9775252859721522,0.04798228520415113,古力,66,0.010368963204173909,4
x162,2.70319613657378,1.3755999395693663,1.9651034132932717,0.0494022696450846,朴永訓,62,-0.006735744377871722,5
x73,2.667460769014238,1.3766259912197074,1.9376800859693453,0.05266226497022389,孔傑,64,-0.04449243368858591,6
x172,2.6384595183315422,1.3698355944424598,1.9261140015896785,0.05409014070225633,李昌鎬,75,-0.06011660272010344,7
x292,2.6478295676724293,1.3903383406246275,1.9044497949203196,0.056851629317262446,謝赫,52,-0.09113696335808674,8
x19,2.540418455035417,1.3894477288128086,1.8283656177595375,0.06749469787810193,元晟溱,44,-0.19679357072581594,9
x159,2.5252972571263586,1.3858470470157696,1.8222048836949487,0.06842390384947832,朴文尭,55,-0.2048214254947074,10
x30,2.584175249961195,1.4399434584832473,1.7946366121092108,0.07271161590353284,劉昌赫,18,-0.2525133632508023,11
x52,2.328880436579245,1.3815632783155134,1.6856849578535114,0.0918564956539504,周睿羊,69,-0.3927992217023162,12
x299,2.3015149575120177,1.3719457003994127,1.677555428645595,0.09343392015972378,趙漢乗,66,-0.4012180722748253,13
x2,2.309776658751325,1.3826864264662926,1.6704992647207657,0.09482062478350688,丁偉,56,-0.4141156013872713,14
x221,2.358687561190727,1.4266701840756395,1.6532815976097204,0.09827356643816153,洪旼杓,20,-0.4518527014382827,15
x152,2.333286147199487,1.4141289931028815,1.6499811251870249,0.09894679659006075,朱元豪,35,-0.45254796921318974,16
x329,2.318459633205975,1.4145951377446464,1.6389563143150634,0.10122235814680076,鍾文靖,34,-0.4682927881509782,17
x290,2.2782090105630557,1.4102776605397471,1.6154329564371959,0.10621696812127601,許映皓,30,-0.5000379807002462,18
x167,2.1875860022627944,1.3832774303683897,1.5814513807835382,0.11377486727142569,李喆,58,-0.537470535562933,19
x254,2.1862253314572464,1.3884335974280637,1.5745984075198218,0.1153491706753417,白洪淅,43,-0.5489888554760389,20
x31,2.1471005318643304,1.382689652085962,1.5528434226908099,0.12046054601493471,劉星,56,-0.5767980827450145,21
x98,2.1613526272979726,1.3997755186922674,1.5440708873928617,0.12257116064906784,尹畯相,35,-0.5962051445257939,22
x270,2.086147446578103,1.382664874390906,1.5087874764281521,0.13135310218171437,胡耀宇,52,-0.6377023559719821,23
x255,2.0385879594170655,1.3704245831629245,1.4875593917850098,0.13686712939026346,睦鎮碩,68,-0.6611484694138956,24
x220,2.079452147518675,1.3945540567950283,1.4911233719384698,0.1359291071714594,洪性志,38,-0.6678193443675307,25
x351,2.0034260321807262,1.3579021760577104,1.4753831811339415,0.14010955450837445,高尾紳路,55,-0.6716412546529633,26
x125,2.0091696201348874,1.3611264765737163,1.476107955222833,0.13991491363474484,張栩,55,-0.6722495387153335,27
x173,2.0180589600015995,1.3796783332012035,1.462702509300984,0.14354879925590378,李映九,51,-0.6999073564047715,28
x344,2.0005885242073833,1.3967850293846504,1.4322809037327218,0.15206344596728957,韓尚勲,35,-0.751077983680378,29
x55,1.98220402152274,1.388367727732648,1.4277226284709812,0.15337171033205993,周鶴洋,48,-0.7528804021105766,30
x244,1.9899473903114295,1.392676712098657,1.4288652729122837,0.15304296037937498,王磊,45,-0.7536257325229248,31
x314,1.9842890074971216,1.3959871294233308,1.4214235687952315,0.15519365869394736,金志錫,38,-0.76580563746684,32
x336,1.9482084335423595,1.3829362589526726,1.4087478153315467,0.15890975074876645,陳耀燁,52,-0.7761759965944055,33
x302,1.946493251325899,1.394874360421539,1.3954613451620528,0.16287676352367447,邱峻,44,-0.8014092387045326,34
