term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x154,5.281400807812392,0.7460192870093971,7.0794427165337686,1.4473531145585236e-12,朴廷桓,81,3.8117428124038795,1
x142,5.106757259594487,0.7564445139129268,6.751000457625526,1.4682913631902608e-11,時越,57,3.6165615671860216,2
x317,5.058775504849886,0.7513303638517266,6.733090725783877,1.6609641979561264e-11,金志錫,71,3.5786546880619845,3
x241,4.795826408718393,0.7490320399938811,6.402698619884899,1.5265434264009272e-10,王檄,63,3.3202332899304476,4
x341,4.708220189876834,0.739873274653191,6.3635494768800385,1.9714384765046845e-10,陳耀燁,66,3.250669838810048,5
x50,4.628838872783754,0.7463712379509113,6.201791598363001,5.582396963199036e-10,周睿羊,61,3.158487534020458,6
x273,4.632944191743058,0.7543922149103937,6.141293746374831,8.185205701225453e-10,芈昱廷,56,3.1467915283695826,7
x39,4.601656337203508,0.7464917527479125,6.16437665957372,7.076132684588317e-10,古力,59,3.13106758429012,8
x202,4.653940851452687,0.7829705526070523,5.943953876625997,2.7822791758399653e-9,柯潔,37,3.1114888628167945,9
x54,4.5516430894183095,0.7489239797609802,6.077576913575355,1.2201216296410979e-9,唐韋星,55,3.0762628492891784,10
x41,4.625640620516923,0.7909357196681851,5.848314225152811,4.965798232754613e-9,古霊益,34,3.0674972527705986,11
x163,4.4910091617644925,0.7316287277249544,6.1383718156196085,8.337154552269794e-10,李世乭,85,3.0497005681463323,12
x315,4.659197805028868,0.8303113560550858,5.611386344473603,2.007120942847544e-8,金庭賢,28,3.0234844336003492,13
x212,4.542684215951906,0.7764189143700856,5.850816011659658,4.891671058497877e-9,楊鼎新,40,3.0131389546428373,14
x304,4.376857461123183,0.7508466793505643,5.829229297396498,5.5683946568862404e-9,連笑,55,2.8976895028025718,15
x105,4.317756627338897,0.7352514527985551,5.872489759665774,4.292982336247989e-9,崔哲瀚,78,2.869311265325744,16
x275,4.333279875876897,0.7488663086238337,5.786453237347557,7.188808691036736e-9,范廷鈺,55,2.858013247887945,17
x339,5.483403067949874,1.3355628839130096,4.105686923467267,4.0311515282087114e-5,陳瀟南,6,2.8523441866412456,18
x214,4.343990511047738,0.759869571634072,5.716758076923838,1.0857552083586197e-8,檀嘯,48,2.8470474549286164,19
x305,4.285004511523217,0.7572461052880739,5.658668273893733,1.5255209461994928e-8,邱峻,48,2.793229684105712,20
x293,4.286314767298664,0.7740109649078885,5.537795924904964,3.063018694219774e-8,謝爾豪,41,2.7615131664301233,21
x201,4.188118657678848,0.7457221745984646,5.61619166002935,1.9521212290357224e-8,柁嘉熹,58,2.7190459737198722,22
x160,4.114943017217626,0.742571474992486,5.541477360491479,2.9993035759050534e-8,朴永訓,65,2.6520772114824283,23
x264,4.153941397893144,0.7658307166776767,5.424098704102329,5.8247690483434645e-8,童夢成,46,2.6452548860381206,24
x16,4.151535918934958,0.7656921668546653,5.421938604894928,5.895613269690366e-8,井山裕太,52,2.6431223502312675,25
x30,4.146425030444364,0.791283044067044,5.240128752326766,1.6046460018326538e-7,党毅飛,31,2.5875974336322876,26
x184,4.112101502892115,0.7739319631920376,5.313259690079203,1.0768141017591315e-7,李軒豪,43,2.5874555354038007,27
x278,3.9860977005511673,0.7489404011576347,5.322316294313765,1.0245422927867091e-7,范蘊若,58,2.510685110270627,28
x218,3.9617809436104245,0.7503771057611766,5.279719907754416,1.293815127901451e-7,江維傑,56,2.483538045260907,29
x363,3.99982962693693,0.7771854812397606,5.146557319311255,2.653104214402144e-7,黄雲嵩,38,2.4687742288946017,30
x333,3.9784473571385672,0.7747131674748631,5.13538109866663,2.8157285420789135e-7,鍾文靖,39,2.452262417213087,31
x308,3.891313882436936,0.7494034954219877,5.192548348397741,2.074349776817241e-7,鄔光亜,56,2.4149889964556204,32
