term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x336,6.737204131295205,0.8676974424500762,7.764462359450641,8.199227811017052e-15,申眞諝,84,5.027840169668555,1
x270,6.121190198580434,0.8701048025782633,7.035003347231671,1.9925621978765613e-12,柯潔,55,4.407083737501256,2
x29,6.006113917839866,0.9835330442016209,6.10667221935111,1.0172985821007921e-9,元晟溱,25,4.0685538207626735,3
x199,5.680359789946329,0.8467231906382863,6.708638493371485,1.9644867058708418e-11,朴廷桓,78,4.012315104388905,4
x414,5.362121194498614,0.8623520731520046,6.2180185581271825,5.034720258333698e-10,辜梓豪,51,3.6632876103891645,5
x417,5.206532911640711,0.8619377026688858,6.040497933341715,1.5363935239884735e-9,連笑,49,3.5085156373830055,6
x47,5.18726891050442,0.8538283455476645,6.0753065151253445,1.2375111125094606e-9,卞相壹,59,3.505227069775521,7
x283,5.119285241581166,0.860362958563749,5.950146029214309,2.6790335777937875e-9,楊鼎新,51,3.4243702132105804,8
x398,5.169753614747678,0.8872020787106654,5.827030547832654,5.642228761453402e-9,謝爾豪,34,3.4219655196876673,9
x492,5.155340990571996,0.8985128292818878,5.737637596885804,9.600627386862562e-9,陶欣然,32,3.385270716886677,10
x294,5.065986162421628,0.8914981107788762,5.6825540078773935,1.3269798886744326e-8,江維傑,34,3.309734884187242,11
x5,5.072585234201808,0.8984198916120066,5.646118570571971,1.6411068266368478e-8,丁浩,29,3.302698047726155,12
x373,4.999581907715094,0.8686916461504194,5.7553010091332055,8.648754605340827e-9,范廷鈺,45,3.288259364798768,13
x240,5.018473083852444,0.9008577138138715,5.5707721728953565,2.5361278789672016e-8,李維清,30,3.2437833876391178,14
x225,4.943965868149119,0.8749955017219424,5.650275753897786,1.601906549695987e-8,李昌錫,43,3.2202247297568927,15
x390,4.96303957648703,0.9025155620637755,5.499118004279156,3.816956408703473e-8,許嘉陽,34,3.185083919221392,16
x222,5.537106566118329,1.1982841840547427,4.620862596535256,3.821478167146185e-6,李志賢,7,3.176486723530486,17
x436,4.838908736538692,0.8528262859791902,5.673967625168587,1.3952751207807569e-8,金志錫,56,3.1588409531596877,18
x245,4.898797356597972,0.8854439642441218,5.532588796604351,3.155386098956364e-8,李軒豪,36,3.154472747037052,19
x70,4.864591312940144,0.8843094605149301,5.501005620936715,3.776311695614059e-8,唐韋星,36,3.1225016757257316,20
x269,4.8564730053985175,0.8937742252578963,5.433668669509007,5.520704931723297e-8,柁嘉熹,33,3.095737781640462,21
x399,4.809330743105207,0.8865565524637449,5.424730920706698,5.804190923288615e-8,謝科,35,3.0628143347516295,22
x487,4.892427833047933,0.9323727196133181,5.247287624499529,1.5435482209482338e-7,陳賢,22,3.0556535754096967,23
x99,4.689513354113904,0.847052476203962,5.536272528391399,3.0897667191453374e-8,姜東潤,58,3.020819975992099,24
x369,4.67555274313837,0.8710470921876305,5.367738191279351,7.973017540680844e-8,芈昱廷,42,2.9595899715287377,25
x334,4.588848608546119,0.8466659633596806,5.41990443354658,5.96309033471827e-8,申旻埈,60,2.9209166607275483,26
x230,4.582916230848717,0.8599497411219884,5.329283807759884,9.860081387041866e-8,李東勲,46,2.8888152408384,27
x27,4.595481486736434,0.8675259624285224,5.297226464406899,1.1757484176229876e-7,偰玹準,43,2.886455340752245,28
x231,4.536940586926294,0.9130306851374168,4.969099791255598,6.72644481234951e-7,李欽誠,28,2.738270137205583,29
x1,4.4422572881000635,0.8704457720983613,5.103427956679286,3.3355552889842927e-7,一力遼,55,2.7274791170662915,30
x282,4.598206336273231,0.9504154714786655,4.838101308598541,1.3108532589758411e-6,楊楷文,18,2.72588785746026,31
x130,4.502359882632487,0.9215536105806545,4.885619057794837,1.0310437880983757e-6,屠暁宇,25,2.686899269788598,32
x32,4.400602626370948,0.8966755744810471,4.907686516294153,9.215699971154477e-7,党毅飛,32,2.6341517446432854,33
x109,4.376947712871988,0.8856762364808345,4.941927459026617,7.735399882620436e-7,安正己,35,2.6321655270047435,34
x107,4.399247111952075,0.8977439849395447,4.9003359373645115,9.567292250881424e-7,安成浚,29,2.630691461621172,35
x434,4.466259638523381,0.9358630631058423,4.772343107228995,1.820949476500726e-6,金庭賢,21,2.6226094042048715,36
x198,4.304033682705898,0.8890643383355119,4.841082357170935,1.291338363166407e-6,朴常鎭,32,2.552576936184939,37
x300,4.539704226447106,1.0120858490948657,4.485493232127571,7.2745455722773644e-6,洪基杓,13,2.5458951037302207,38
x14,4.231955661661858,0.870789242443452,4.859908064306015,1.1744027721531978e-6,井山裕太,49,2.5165008540482576,39
x353,4.275978799181485,0.9039046256618883,4.730564130093238,2.238967819142801e-6,童夢成,28,2.4952866866275647,40
x342,4.297652284484354,0.9217988138434644,4.6622454053343585,3.1277790227925466e-6,白現宇,23,2.4817086212127286,41
x392,4.26235778148524,0.9120053270395772,4.673610619491778,2.9595018550917856e-6,許映皓,25,2.465707287217273,42
x484,4.256827418302638,0.91151783705407,4.670042916615058,3.011368168484931e-6,陳耀燁,25,2.4611372793061204,43
x227,4.229368516273001,0.8980430930005175,4.709538494574852,2.4827832131732464e-6,李映九,28,2.4602236230619816,44
x424,4.2949936689001635,0.9412953348861133,4.562854515177016,5.046278391539829e-6,金世東,23,2.4406418591745203,45
x288,4.21112598983024,0.9031820837229706,4.662543761355105,3.123246449419319e-6,檀嘯,29,2.4318572848959876,46
x186,4.202994312458747,0.9016525495470766,4.661434512185453,3.1401298727970997e-6,時越,30,2.426738789851006,47
x173,4.326911128734039,0.9649546905594361,4.484056268202082,7.323733640221474e-6,戎毅,19,2.4259503883319504,48
x325,4.371655080648124,1.0104063096223659,4.3266308207061845,1.5140741137416792e-5,王沢錦,13,2.3811546506920633,49
x92,4.243876401344334,0.9459581746163837,4.486325627520859,7.246196896128642e-6,姜儒澤,18,2.380338797350058,50
x296,4.260788532862955,0.9565428743876287,4.454362315532045,8.414290490037548e-6,沈載益,17,2.3763990703193265,51
x410,4.108811582892105,0.8877766633544407,4.62820408836505,3.6885042845171964e-6,趙晨宇,35,2.3598915560838565,52
x188,4.269511305465953,0.970133203336404,4.400953694588118,1.0777612501798347e-5,曹瀟陽,17,2.3583488948932367,53
x208,4.120352154396965,0.8983015322994999,4.58682525437707,4.500370545768985e-6,朴河旼,29,2.35069813576695,54
x374,4.151071943274828,0.9161528861284053,4.5309816801614335,5.871023018436527e-6,范胤,26,2.3462507576018696,55
x100,4.548888445276237,1.1201772094395692,4.060865019341065,4.889123325816739e-5,姜知勲,9,2.342139342680286,56
x215,4.122437122466102,0.9093588444694102,4.533344726933897,5.805694812192793e-6,朴鍵昊,26,2.331000198861364,57
x444,4.115004660337969,0.9058087848170393,4.542906548614609,5.548385230248577e-6,金明訓,26,2.3305613542484016,58
x135,4.048984659925893,0.8781453850037096,4.610836347911558,4.01052175236864e-6,崔哲瀚,35,2.3190382514685854,59
x218,4.213868883537328,0.9718180671988769,4.336067650690204,1.4505431738702019e-5,李元栄,16,2.299387291155541,60
x18,4.043096765406713,0.9048780578368699,4.4681122836283835,7.89128838524752e-6,伊淩濤,29,2.2604869914680794,61
x523,4.127528139926504,0.9523466045861794,4.334060855627272,1.4638368043858901e-5,黄明宇,19,2.251405328891731,62
x159,4.047847903538806,0.9180203388900052,4.409322682799306,1.0369442123611475e-5,張涛,26,2.2393478359254964,63
x359,3.946977721166361,0.8694965234968491,4.539382981421045,5.641908039084578e-6,羅玄,40,2.234069569877568,64
x453,4.068980843882183,0.9376117695072634,4.339728847495723,1.4265863418776481e-5,金炯佑,23,2.221885657952874,65
x412,3.989286231033305,0.9067221187978681,4.399678962637747,1.0841114061902352e-5,趙漢乗,26,2.203043657001505,66
x212,4.631193792383715,1.2328439445656183,3.7565125844175475,0.0001722976111204241,朴珉奎,7,2.2024912215894465,67
x394,3.816615885992697,0.8220604293896906,4.642743707815017,3.4381272729238343e-6,許皓鋐,86,2.1971568400950066,68
x379,4.039529421557723,0.9445930338148203,4.276475981665602,1.8987503166053314e-5,蒋其潤,21,2.178681144942527,69
x321,3.9784437564855555,0.9217063607770398,4.31638960713209,1.5860194214660807e-5,王星昊,26,2.162682225754787,70
x528,4.005655291384272,0.9360381725577369,4.279371727371721,1.874216153310441e-5,黄雲嵩,23,2.1616600914455306,71
