term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x380,6.016866588201538,0.6968694096302842,8.634137910277502,5.9171578142465514e-18,申眞諝,83,4.644033851229878,1
x8,5.776637559746622,0.7508644131671012,7.693316474250139,1.4336930145036665e-14,丁浩,32,4.297434665807433,2
x302,5.631141610383347,0.7118144005261917,7.910968935470623,2.5539325870372956e-15,柯潔,49,4.228867241346749,3
x230,5.5568525113076594,0.6826110809469595,8.140583512941008,3.933773869667351e-16,朴廷桓,85,4.21210868184215,4
x321,5.564133346619511,0.7120152486472999,7.814626663109192,5.51261752758852e-15,楊鼎新,45,4.16146330678433,5
x415,5.548079189472046,0.7176250238123902,7.731167399929588,1.0656478108254401e-14,芈昱廷,42,4.134357892561637,6
x450,5.498183563113357,0.7675982028578368,7.162840588530728,7.902222396838963e-13,謝科,29,3.9860151034834184,7
x418,5.349577278616076,0.7264117218478678,7.36438732707625,1.7796228941401876e-13,范廷鈺,42,3.9185461865757762,8
x449,5.427250807565345,0.8075142885067716,6.720934706432545,1.805624976659707e-11,謝爾豪,22,3.836447659207005,9
x471,5.224024171365829,0.7572639668448373,6.898551099865322,5.253559298436513e-12,辜梓豪,28,3.7322141566814997,10
x330,5.089135926332156,0.7241216894165767,7.0280120050436015,2.0949687680807154e-12,江維傑,41,3.6626161981814995,11
x474,5.125424936694977,0.7517773516761312,6.817743212491764,9.248175455344566e-12,連笑,29,3.6444235538929988,12
x301,5.0238781328557796,0.7230322120645837,6.948346213387004,3.69593094366342e-12,柁嘉熹,41,3.59950467508855,13
x180,4.813195271495014,0.7120681474540749,6.759458752233322,1.3850818420611116e-11,廖元赫,40,3.410421021010487,14
x378,4.722223237130955,0.6703852078297519,7.044044501546029,1.8673846081449093e-12,申旻埈,80,3.401564377706344,15
x199,4.943066697870085,0.7833274953553364,6.3103449415212856,2.784142319441356e-10,彭立尭,23,3.399911532020073,16
x402,4.801944388204997,0.7285366019517754,6.591219130707253,4.362294577897232e-11,童夢成,35,3.3667272823599994,17
x93,5.195439935494264,0.9419381796193971,5.515690995340641,3.474122119977795e-8,夏晨琨,14,3.3398217216440518,18
x420,4.76347802555214,0.7317554651703987,6.509658283785968,7.532195116504011e-11,范蘊若,33,3.3219197591664544,19
x360,4.760536805999702,0.7627446755713125,6.24132420515942,4.338818843884467e-10,王星昊,32,3.257929795124216,20
x219,4.676573134111106,0.7273294238469636,6.429786807435824,1.27783038431112e-10,時越,37,3.2437341691325874,21
x272,4.665607752803155,0.7465010762684665,6.249967885009784,4.10537091825566e-10,李維清,30,3.1950006325542764,22
x127,5.246354711542437,1.0556077789464597,4.969984890390364,6.695811933337912e-7,孫騰宇,7,3.166807387017911,23
x558,4.69405143380739,0.7801935912719381,6.01652139458714,1.7820495539192968e-9,陳賢,28,3.157070059001672,24
x465,4.570611903723186,0.7332362945017852,6.233477445124012,4.561930647151357e-10,趙晨宇,37,3.1261364035546686,25
x554,4.557530145201241,0.7338781556222207,6.210200031553094,5.29171980942025e-10,陳耀燁,36,3.1117901786254665,26
x440,4.5573507494835095,0.7384205748161933,6.171754830393126,6.753616978416952e-10,許嘉陽,33,3.1026622170956086,27
x326,4.59028843298435,0.7667411172187116,5.9867513687478136,2.140736390271341e-9,檀嘯,29,3.079808432063488,28
x64,4.417059734126113,0.6794491161481635,6.500942644780644,7.98182617582511e-11,卞相壹,65,3.078544975314231,29
x89,4.560338877270566,0.757865530164416,6.017345684373873,1.7730019700735217e-9,唐韋星,27,3.0673437828466668,30
x42,4.54214933297315,0.7640622072497703,5.9447376010423865,2.769000566748154e-9,党毅飛,26,3.0369467846911022,31
x604,4.548052475647352,0.783297153243011,5.806292614262009,6.387129776145703e-9,黄雲嵩,23,3.0049570837586206,32
x265,4.353788186667655,0.6898274446002096,6.311416312511166,2.764933040945344e-10,李東勲,57,2.9948281208052423,33
x428,4.678688142555357,0.8660856850223754,5.402107693806858,6.586238626940379e-8,蔡競,16,2.9724993430612776,34
x121,4.326877091447605,0.6927806921411276,6.245666399961055,4.2199699895759295e-10,姜東潤,53,2.9620991279295836,35
x278,4.4789101380229726,0.7717302996059595,5.803724617667435,6.4857766963865625e-9,李軒豪,28,2.958601447799232,36
x497,4.306760141564344,0.6844211448001918,6.292558571991005,3.1227543619333244e-10,金志錫,62,2.9584504863079664,37
x86,4.486572499169788,0.7773173668051195,5.771867052977619,7.839796221582003e-9,周睿羊,25,2.9552572865637026,38
x419,4.480340040416442,0.7909842068089833,5.664259794125586,1.4766054841133775e-8,范胤,21,2.9221011530027448,39
x125,4.672503639319301,0.9148520184979351,5.107387364123576,3.266436862428555e-7,孟泰齢,11,2.870245162878369,40
x256,4.210763303487096,0.7149683347853096,5.889440271157606,3.87505826139499e-9,李志賢,45,2.802275683960036,41
x416,4.200211238081429,0.7124983316263725,5.895047120312388,3.7457447625995404e-9,芝野虎丸,50,2.796589524777475,42
x235,4.163979279341148,0.6954612889483202,5.987363129352515,2.13270278394183e-9,朴永訓,53,2.793920540112957,43
x425,4.523206616805948,0.889901710750436,5.082815958395697,3.7187998985042053e-7,蒋其潤,14,2.770100246627589,44
x412,4.378263910742653,0.9030368071152879,4.848378135027329,1.244749605084848e-6,胡耀宇,13,2.5992814007255363,45
x3,3.9814732290254375,0.7160906924707616,5.560012538758145,2.6975526929132662e-8,一力遼,45,2.570774564858037,46
x445,3.8965786581098376,0.6805577647025987,5.725566381294068,1.030892256082877e-8,許皓鋐,69,2.5558798616457183,47
x266,3.9875705598672613,0.7461447265695901,5.344232047581664,9.080118607088256e-8,李欽誠,33,2.517665448525169,48
x157,4.07263509732079,0.7992798485755984,5.095380678718046,3.4804117690838245e-7,屠暁宇,22,2.498053795626861,49
x570,3.9445577054384766,0.7504648858561666,5.2561522594602605,1.4710051901398096e-7,韓昇周,28,2.4661418803018282,50
x549,4.280341779938892,0.9264233442734745,4.6202870495406705,3.832094877869424e-6,陳浩,11,2.4552877917201474,51
x168,3.8864128241575453,0.7278850996276203,5.339321860202662,9.32948883295682e-8,崔哲瀚,35,2.4524791778911332,52
x177,5.044939304927467,1.347368873761494,3.7442896323137878,0.00018090487535291365,平田智也,10,2.3906226236173236,53
x37,3.841620848092799,0.7454512703336715,5.153416461914741,2.557830467701099e-7,偰玹準,30,2.373081845535466,54
x367,4.062119940572786,0.8580231376874347,4.734277855864252,2.198363968855458e-6,王沢錦,16,2.37181435932854,55
x408,3.7164791528800865,0.6970922293748054,5.331402354338751,9.745721987774866e-8,羅玄,47,2.34320746101172,56
x51,4.35617821430744,1.0249141881050103,4.250285794522649,2.134979265837678e-5,劉宇航,11,2.33709726374057,57
x23,3.6920686982661493,0.7149257168020097,5.164268974378809,2.413803938718462e-7,井山裕太,41,2.28366503616619,58
x243,3.6593563634636284,0.6993537361639693,5.232482754057471,1.6724826165467987e-7,朴鍵昊,44,2.281629503220609,59
x359,4.925521679923964,1.3560862392365363,3.6321596203918314,0.00028105917311546246,王昊洋,6,2.2540317886279877,60
x232,3.807074425273258,0.7949305364691298,4.789191320015546,1.6745477054708584e-6,朴承華,20,2.241061268429072,61
x562,3.8158778355742524,0.8032580617304498,4.750500514559107,2.0291377822001647e-6,陶欣然,22,2.233459453965266,62
x476,3.8599137564334685,0.8636482191392961,4.469312471089471,7.84714235754568e-6,鄔光亜,18,2.1585267647290554,63
x241,3.606424094210488,0.7399079506011512,4.874152374333031,1.0927662320556637e-6,朴進率,29,2.14880543152622,64
x338,3.61687943584909,0.7563711635927884,4.781884357765295,1.7365957719524458e-6,洪性志,26,2.126828243571297,65
x385,3.638721619939821,0.7831982999531809,4.64597742379847,3.384700201638733e-6,白洪淅,23,2.095820969032055,66
x237,3.5012810632172595,0.7211694715851666,4.855004546325662,1.2038398156940352e-6,朴河旼,34,2.0805772041944812,67
x332,3.6555214462020276,0.8095458591200518,4.51552114685072,6.316124306215982e-6,沈沛然,21,2.0607161037355253,68
x139,3.4511411301746744,0.7134678467840088,4.837136173313012,1.3172319029923573e-6,宋知勲,39,2.0456094720101774,69
x262,3.433806673954165,0.7100753499453609,4.8358342170565285,1.3258839350320582e-6,李映九,39,2.0349582345618042,70
x141,3.8504759684674568,0.9269241765167189,4.154035536042581,3.26662410510441e-5,富士田明彦,15,2.0244353407295206,71
x172,3.3304555453392988,0.6670465896631553,4.992837977061107,5.949846910308935e-7,崔精,86,2.016373763702883,72
x260,3.407497050690802,0.7190622166619552,4.738806979052733,2.149801603589978e-6,李昌錫,39,1.9909444838667503,73
x441,3.360430078176273,0.699935861778693,4.801054298942008,1.5783246182064812e-6,許家元,51,1.9815564304722477,74
x126,3.6148396311496405,0.8331657074583497,4.338680287474923,1.433408696085173e-5,孫喆,18,1.9735031874566915,75
x358,3.2497844093764443,0.6674616780344869,4.868870403086321,1.1223798225705638e-6,王元均,71,1.9348849036485052,76
x40,3.331477212333578,0.7092685456142894,4.697060419404647,2.639323977662796e-6,元晟溱,40,1.9342181774734277,77
x27,3.517433250274538,0.8037040067609371,4.376528200289044,1.2058459654851596e-5,伊淩濤,21,1.934136356955492,78
x571,3.4389125022077405,0.767566114020308,4.48028181467734,7.454454798213034e-6,韓熊熙,24,1.9268072575877335,79
x130,3.9024555477860288,1.0074465034669544,3.8736106923359177,0.00010723466653679396,安成浚,8,1.9177859359561287,80
x546,3.466291175647986,0.800487668094839,4.330224329248895,1.4895751687728715e-5,陳時暎,19,1.8893304695011532,81
x207,4.363938379994424,1.2608252408812752,3.461176250678623,0.0005378205745913682,成家業,6,1.8801126554583112,82
x442,3.417828723089603,0.7932362037621663,4.308714991675242,1.642058082135482e-5,許映皓,21,1.8551534016781352,83
x467,3.323633318961392,0.7468629575389667,4.450124732271228,8.582043079388708e-6,趙漢乗,29,1.8523132926096277,84
x257,4.057694271360626,1.1357637679279282,3.5726569080147956,0.00035337761476138095,李成森,8,1.8202396485426076,85
x357,3.57676206816753,0.897212036820092,3.986529294506933,6.704685298830105e-5,王世一,15,1.8092543556319487,86
x190,3.499051483912701,0.861458319640339,4.0617768778105985,4.870061260756531e-5,張涛,17,1.8019785942212332,87
x206,3.50683453194837,0.8742995805042901,4.011021633941138,6.045656960650105e-5,戎毅,15,1.7844643583549182,88
x189,3.2714996102121954,0.7564476743391082,4.324819443817358,1.5265684424991478e-5,張栩,28,1.7812976917641523,89
x329,3.6960210529575765,0.9870256547353916,3.744604849149975,0.00018067791344841873,毛睿龍,9,1.751580513128855,90
x508,3.1148491348120566,0.7023988745909927,4.434587308565714,9.224882966074918e-6,金明訓,44,1.731123351867801,91
x567,3.3165589434949,0.8198759055464754,4.045196255992302,5.227930920088999e-5,韓一洲,22,1.7014034095683437,92
x386,3.5541192758942186,0.9491218782525014,3.7446395002904906,0.00018065298033062362,白現宇,11,1.684349175736791,93
x337,3.1758746581451214,0.7630316838525235,4.162179271652558,3.152247159947802e-5,洪基杓,29,1.67270224095565,94
x601,3.307437719725349,0.8420227839073356,3.927967013407242,8.566695732983435e-5,黄翊祖,21,1.6486528354278975,95
x132,3.194204683437358,0.7862013213188114,4.062833013405838,4.848071197550349e-5,安正己,24,1.6453880804392995,96
x369,4.779654194365042,1.6014918719293918,2.9845010631285755,0.002840412143624061,王瑋,3,1.6247152066641402,97
x209,3.1706379679145913,0.7860146756913975,4.033815227591802,5.487847635445422e-5,文儒彬,20,1.6221890568025383,98
x229,3.089174938108784,0.7562002143408674,4.085128355592209,4.4052457767653134e-5,朴常鎭,27,1.5994605158572752,99
x194,3.8384692175350548,1.144063339590492,3.355119497937066,0.0007933070784324256,張紫良,7,1.5846644385417856,100
x107,3.2281664446090663,0.8345190618095736,3.868295635583327,0.00010959873693313901,大西竜平,19,1.5841638928442063,101
x506,3.1768855595080305,0.8306247069161002,3.824694272944281,0.0001309344648019361,金昌勲,21,1.540554886883313,102
x169,3.0755433472775686,0.7816646937261142,3.934606963782352,8.333295092721969e-5,崔宰栄,22,1.5356639006371235,103
x73,3.6083096832702046,1.0521887978511704,3.429336722306173,0.0006050583630307505,呂立言,9,1.535497751503399,104
x117,3.0529773141365593,0.7741664296539177,3.943567167464699,8.027849345483405e-5,姜昇旼,27,1.5278694477183414,105
x557,3.5059905599684016,1.0044021951940398,3.4906241511062026,0.00048189365656447017,陳豪鑫,12,1.5273182354361432,106
x250,4.625790789504315,1.5792984710093783,2.9290161894146767,0.003400367112200982,李喆,2,1.5145728016158397,107
x287,2.81635503997664,0.675033374067629,4.172171552060892,3.017103336003264e-5,林君諺,64,1.486539293063411,108
x298,2.814487351239207,0.6781509919172756,4.1502370191659805,3.3213116911159385e-5,林立祥,62,1.4785298971621739,109
x152,2.9516502342380964,0.7560475021000561,3.904053946398029,9.459468100952206e-5,尹畯相,28,1.4622366551009858,110
x468,4.703635774988369,1.6597158031363857,2.8340007163273673,0.004596922895362077,趙炎,2,1.433995642809689,111
x34,3.0012582661875724,0.7983619316457806,3.7592702597938734,0.00017040967886791758,余正麒,23,1.4284852608453846,112
x4,4.04847614806889,1.3604719677040797,2.9757879942951426,0.0029223681186916098,丁世雄,4,1.3683463716918527,113
x245,2.880796351471213,0.7743800811294059,3.720132298947661,0.00019911844554993172,朴鐘勲,24,1.3552675916462835,114
x346,3.7586484170709507,1.237242085936342,3.0379248004859245,0.002382133915542692,湯靖軒,6,1.321281507776357,115
x334,2.73523222038954,0.7222322667302323,3.787191941413498,0.00015235940403886372,河野臨,41,1.3124346549309822,116
x280,3.411025426972172,1.0671492268740688,3.196390290197621,0.0013915873620683496,李雨昂,9,1.3087414500302565,117
x68,3.0929457024682954,0.9061191292524405,3.4133985285356614,0.0006415804563902354,古力,15,1.3078910178409875,118
x333,2.974970703717193,0.8521138804399933,3.4912829986774208,0.0004807067829641917,沈載益,17,1.2963063592504063,119
x33,2.9589130211710977,0.8528695836014445,3.469361644574525,0.0005216966921977861,何語涵,20,1.278759941476252,120
x261,2.738607817540101,0.7653151534771478,3.578405321124842,0.00034569705360446706,李昌鎬,27,1.2309369651901196,121
x518,2.7425346974081206,0.778300608468932,3.523747338195222,0.0004254897702823941,金相天,25,1.2092824987243245,122
x31,2.9368830109532675,0.8853089898946623,3.3173536522008096,0.0009087450954873064,佐田篤史,17,1.1928243008607828,123
x147,3.121527457253979,0.9834730861313485,3.173983611013714,0.0015036218066889135,小池芳弘,14,1.1840854775752225,124
x259,2.64486666821214,0.7439940938366225,3.554956538126685,0.00037804157358540126,李昊承,33,1.1791983033539934,125
x410,2.661643492225801,0.7604737144296883,3.499980922051831,0.0004652914571732207,羽根直樹,28,1.1635102747993153,126
x351,2.9594200955514247,0.9445883370750172,3.133026292401061,0.0017301394320789502,瀬戸大樹,14,1.0985810715136408,127
x281,2.508753011265693,0.718742491072868,3.490475437901095,0.0004821619321230411,村川大介,33,1.0928303038521427,128
x319,3.726546529317544,1.3606178395020592,2.7388634935738723,0.00616519657501822,楊楷文,4,1.0461293854984874,129
x204,2.549310567568712,0.7672783554381213,3.3225367945027435,0.0008920290595239616,志田達哉,25,1.0377722073556133,130
x529,2.697845634055871,0.8536871394170511,3.1602275699012194,0.0015764595517536474,鈴木伸二,16,1.0160819694042804,131
x264,2.482478350907622,0.7857579970547353,3.159342138689929,0.0015812573808732322,李春揆,24,0.9345350967097936,132
x375,3.562129655894291,1.340811220240628,2.656697380004782,0.007891024233099312,琴沚玗,5,0.9207315520202539,133
x481,2.520969889484573,0.8135006100331365,3.0989157947673647,0.0019423021474852791,鄭誓儁,20,0.9183736877192943,134
x47,2.6344578138258776,0.8717962776047915,3.021873207653391,0.0025121574986805327,六浦雄太,14,0.9170191469444384,135
