term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x94,0.0,1.587966092926418,,,黄奕中,8,-3.1282932030650437,1
x47,-0.8624689395328105,1.2086344261798883,-0.7135895857764059,0.4754809991341586,李昌鎬,51,-3.24347875910719,2
x67,-1.0657102124053865,1.25828070085627,-0.8469574489064025,0.39701883929377363,王磊,14,-3.544523193092238,3
x34,-1.3224440612160928,1.2179991030965456,-1.0857512602874786,0.277589055222888,曺薫鉉,41,-3.721902294316288,4
x43,-1.4009036764788403,1.2312813378994434,-1.1377608295994897,0.2552203652851111,李世乭,42,-3.826527912140744,5
x6,-1.4747199478539237,1.2069660935226272,-1.2218404110672534,0.22176798329620245,劉昌赫,65,-3.852443152093499,6
x41,-1.322177330934033,1.2848533633854073,-1.0290492040665888,0.3034565539150088,朴永訓,24,-3.8533384568032854,7
x78,-1.2551876587741457,1.3300888598828036,-0.9436870698133225,0.34532958343202885,董彦,10,-3.8754627127432686,8
x28,-1.5493283822043293,1.1912583543079978,-1.3005813361991778,0.19340179892017142,常昊,18,-3.896107340191085,9
x17,-0.6104500736998729,1.7106429999317423,-0.35685416169488954,0.7212009869128353,宋泰坤,3,-3.9804167835654054,10
x46,-0.7433791873196325,1.7319654116068455,-0.4292113354792439,0.6677694344446332,李勇讃,3,-4.155351048185118,11
x44,-1.3103904950886671,1.448268984452137,-0.904797733816258,0.36557255246361653,李劫,7,-4.163480394459377,12
x70,-1.704362250590154,1.253033241271177,-1.3601891749185462,0.1737700672710895,睦鎮碩,29,-4.1728377358943725,13
x15,-1.6527121058552567,1.2832582852552594,-1.2879029302557805,0.1977797553445255,安祚永,19,-4.180730927808118,14
x92,-1.5163476324320044,1.3736326562422392,-1.1038960274722804,0.2696382423126953,馬暁春,11,-4.222403965229216,15
x81,-1.5446851934534138,1.394796779776771,-1.1074625464081094,0.2680939967925621,邱峻,9,-4.292434849613652,16
x4,-1.588046437355703,1.3782029391468207,-1.15225878007399,0.24921474984828884,兪斌,9,-4.30310622747494,17
x14,-1.7904815128951004,1.3656355532023388,-1.311097612167845,0.18982478740299025,安永吉,12,-4.480783552703707,18
x87,-1.6582135102883513,1.4622085983593822,-1.134047161361853,0.25677476588050435,金明完,6,-4.538764449056334,19
x9,-2.1090431045948708,1.3015122492380666,-1.6204558242379588,0.10513439647084398,古力,15,-4.673022235593862,20
x88,-1.7769792000641524,1.527673216228408,-1.1631932675047107,0.24475109747562154,金栄三,5,-4.786495436034116,21
x33,-2.1824404410521607,1.3245613195625294,-1.6476703711784124,0.0994203312061025,徐能旭,15,-4.791826240590344,22
x65,-1.3663745345336789,1.748059868948308,-0.7816520239411113,0.434419103939539,王檄,3,-4.810052476361846,23
x80,-2.353821118106163,1.280998303833188,-1.8374896446488023,0.06613764379775657,趙漢乗,20,-4.877387776657543,24
