term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x294,6.3044777537278955,1.4980659361637314,4.208411393341265,2.571723362638239e-5,柯潔,82,3.3532878594853446,1
x365,6.300706881756672,1.4995201221664813,4.2018154932482785,2.647829056021119e-5,申眞諝,87,3.346652241088704,2
x226,6.226195619719382,1.4992994445765255,4.152736561226407,3.285228591780096e-5,朴廷桓,87,3.272575713903627,3
x8,6.033336692451821,1.5104324947887349,3.994443123587398,6.484648519803524e-5,丁浩,49,3.057784677718013,4
x395,5.938561652575423,1.5000784413540666,3.9588340775132385,7.531653560201086e-5,芈昱廷,67,2.9834071231079116,5
x311,5.884075075955398,1.498949812159409,3.9254650344021282,8.656234396609149e-5,楊鼎新,69,2.931143946001362,6
x399,5.810721762557662,1.5029049510570422,3.8663268481954174,0.00011048684297517825,范廷鈺,61,2.8499990089752893,7
x428,5.796465004429186,1.5162561968738133,3.822879679819428,0.00013190215202918241,謝爾豪,40,2.8094402965877743,8
x320,5.721717097625706,1.5020376713569112,3.8093033262320373,0.00013935890808816056,江維傑,62,2.7627028850525908,9
x293,5.709347482757441,1.5109072088395465,3.7787545451864712,0.00015761468719702762,柁嘉熹,48,2.7328602813435348,10
x454,5.650020549190288,1.5075085512192086,3.7479194029253056,0.00017830752713964454,連笑,49,2.6802287032884475,11
x451,5.5596648760548675,1.5069873379207963,3.689257856489747,0.00022490917695081468,辜梓豪,49,2.5908998203508986,12
x429,5.5419385445591,1.518240965432429,3.6502364715080864,0.00026199899215633267,謝科,41,2.5510038426572152,13
x420,5.46858498825537,1.5026201758012705,3.639366139443225,0.0002733099658704098,許嘉陽,59,2.508423241926867,14
x401,5.428619787850083,1.5044020052562392,3.6084901302198453,0.000307984229021407,范蘊若,52,2.464947837495292,15
x265,5.440348512762825,1.514101937182754,3.5931190490948883,0.0003267432127339668,李維清,42,2.4575676965128,16
x259,5.281639761731092,1.5054148695123262,3.5084280544153654,0.000450763135959612,李東勲,58,2.3159724687918093,17
x531,5.240683994664602,1.5218635737177542,3.4435964466001097,0.0005740318129261092,陳賢,38,2.2426127544406262,18
x44,5.221826049759174,1.5153044247786618,3.446057415507064,0.0005688294885915928,党毅飛,39,2.23667633294521,19
x176,5.181019556374243,1.5026753243544428,3.4478636019394515,0.0005650393040477042,廖元赫,54,2.2207491673959905,20
x527,5.175479301299078,1.502479095911462,3.444626494559934,0.0005718489924002782,陳耀燁,57,2.215595482353498,21
x196,5.2001911887668175,1.521296382091265,3.4182630353845473,0.0006302216899150287,彭立尭,35,2.2032373160470256,22
x383,5.161486477942013,1.5066328944146234,3.425842152442464,0.0006128964517284044,童夢成,49,2.193419675945205,23
x400,5.187150851937382,1.5266066802173135,3.3978305736216137,0.0006792247109626877,范胤,31,2.1797356919092743,24
x315,5.157307941576142,1.5120390179266352,3.410829932582055,0.000647654742799771,檀嘯,46,2.1785910762606706,25
x216,5.134929490956927,1.5016896209010173,3.4194346284926422,0.0006275140826325209,時越,58,2.1766009377819233,26
x364,5.105917217676754,1.4970797402838216,3.410584673805522,0.0006482375262534439,申旻埈,74,2.156670129317625,27
x443,5.10110064240115,1.5059053181582236,3.387397986375385,0.0007055895180816307,趙晨宇,56,2.134467165629449,28
x84,5.104355631606069,1.5160156830850096,3.3669543716190207,0.0007600326247053222,周睿羊,39,2.1178047359286,29
x121,5.107584444048588,1.5415877091604195,3.31319743514969,0.0009223584389680905,孟泰齢,23,2.0706566570025617,30
x348,5.076260120532025,1.5261143137784612,3.326264667529304,0.0008801830925095756,王星昊,33,2.0698149223884563,31
x91,5.0335810843052124,1.5383447131530044,3.272076174649011,0.0010676080727576441,夏晨琨,27,2.003041999393794,32
x535,4.961559498418167,1.5198186633805446,3.2645733454688144,0.0010962907522960878,陶欣然,34,1.9675167315584936,33
x271,5.781175422828868,1.9441884751395306,2.973567376184536,0.0029435977404411407,李銘,3,1.9511241268039927,34
x61,4.84011775287386,1.5050960717453374,3.2158198029586043,0.0013007247802081065,卞相壹,53,1.8750784915355458,35
x456,4.881160986153141,1.5306724256456863,3.1888997961756003,0.0014281537327672943,鄔光亜,30,1.8657363076311388,36
x574,4.867289619629456,1.524868700933464,3.191940143207015,0.0014132061539596764,黄雲嵩,32,1.8632982787905314,37
x347,5.283072851636841,1.7381643933941622,3.0394552274313,0.0023700642783609466,王昊洋,7,1.8588889966503412,38
x407,4.937831089705085,1.5676645247974237,3.1498008735913445,0.0016338177960163376,蔡競,18,1.8495319758541604,39
x476,4.734734463325761,1.499145656291682,3.158288484814544,0.001586984263047517,金志錫,65,1.7814175204311478,40
x322,4.786147004632913,1.5388725941744525,3.110164559919596,0.001869831401956831,沈沛然,27,1.7545679941092418,41
x4,4.950035246931507,1.6310621172683,3.0348539117699684,0.002406522227486229,丁世雄,11,1.7368428759129562,42
x393,4.748849226330744,1.547074063968494,3.069568120190175,0.0021436851276531604,胡耀宇,24,1.7011133203128113,43
x123,4.8381339738904,1.6010844296871198,3.0217856623812507,0.0025128841112489544,孫騰宇,12,1.6839976474067742,44
x3,4.608092634833848,1.4966422079028838,3.0789540816777925,0.0020772869638169,一力遼,58,1.6597074852651668,45
x187,4.696503742631134,1.5422347037033555,3.045258760779704,0.002324801980790318,張涛,25,1.6583013763355239,46
x29,4.637101983945946,1.521601348142048,3.0475143766191333,0.0023074248824152483,伊淩濤,35,1.639547328106112,47
x404,4.691591880491921,1.5608901161228041,3.0057156695601797,0.002649566252007529,蒋其潤,19,1.6166383517299967,48
x233,4.566613047526607,1.5182110294806257,3.0078908391864525,0.0026306761277990233,朴永訓,42,1.5757373194497744,49
x251,4.564103267984987,1.5169640869966399,3.0087088462464684,0.0026236041098219543,李志賢,39,1.5756840166016066,50
x356,5.538445351520137,2.013900084500282,2.7501092999330283,0.00595753891728737,王瑋,3,1.5710621850545814,51
x396,4.505438201569965,1.4924272047486544,3.018866305327598,0.002537224710109614,芝野虎丸,66,1.565356608215116,52
x425,4.517548702806379,1.5082141123608241,2.9952966662903124,0.002741780335585662,許皓鋐,69,1.5463669014555554,53
x88,4.5321617451482314,1.515733839617677,2.9900775628862433,0.002789066157327621,唐韋星,40,1.5461660811014077,54
x155,4.544703320276359,1.5235523200773957,2.982965048450381,0.002854705922799308,屠暁宇,32,1.5433052497238897,55
x118,4.503638381346582,1.5053395639505989,2.9917757356534738,0.0027735993448088645,姜東潤,50,1.5381194403639027,56
x177,4.675872772205928,1.5943522300532769,2.932772748748047,0.003359496933811806,廖行文,13,1.5349988790009723,57
x260,4.516139760001481,1.5146770863028303,2.981585844825124,0.002867596381236262,李欽誠,41,1.5322258999849057,58
x270,4.507392945916516,1.516793299475799,2.971659320669641,0.0029619515053191403,李軒豪,40,1.5193101459491918,59
x235,4.4778522125465114,1.5097160339532678,2.966022822729801,0.003016781015481999,朴河旼,46,1.5037116256585739,60
x389,4.484298812249943,1.5141965003287632,2.961503880953568,0.0030614063525162415,羅玄,45,1.5013317066022793,61
x309,4.67322233145212,1.614763095276819,2.894060648971538,0.003802946994588876,楊楷文,11,1.4921390337567866,62
x540,4.451755900748089,1.5214711461787576,2.925954864099048,0.003434007557075678,韓一洲,34,1.4544577427759364,63
x368,4.4748610946007465,1.5453934247941306,2.895612872946489,0.0037841891234942538,白洪淅,23,1.4304360477563094,64
x168,4.372306180408664,1.501192451683552,2.9125553992129563,0.003584846054142212,崔精,83,1.4149570505920668,65
x520,4.9025614186179824,1.8072433750636128,2.7127289474476113,0.006673166595231419,陳梓建,4,1.3422919697426652,66
x522,4.431856152927639,1.5720751643536945,2.819112122256347,0.004815669347508119,陳浩,16,1.3348680791508611,67
x334,4.818958783546587,1.7752849647764912,2.7144705662244455,0.006638179897560435,湯靖軒,6,1.3216474029368994,68
x165,4.312911387510333,1.5283404622835202,2.821957210415235,0.004773154540110488,崔哲瀚,29,1.3020806768117983,69
x191,4.580696360774543,1.667253874612462,2.747449821845089,0.00600606984197401,張紫良,9,1.296206227787993,70
x51,4.505852520821122,1.6404455636986301,2.7467248048524104,0.006019361804482924,劉宇航,12,1.2741747603348208,71
x252,4.644191545779978,1.7184182953155356,2.7025966602195726,0.006880017684800652,李成森,8,1.2589075040083726,72
x354,4.194580422361321,1.535519178521857,2.731701746896556,0.006300815125999944,王沢錦,29,1.169607640673263,73
x330,4.182926085940027,1.540730819424835,2.714897393628785,0.006629630730430572,洪性志,26,1.1476863716731018,74
x203,4.176216081527524,1.5399568470879834,2.7119046156550657,0.006689784002479072,戎毅,27,1.142501092764197,75
x446,4.162185093761636,1.5409448654556577,2.701060360476218,0.006911879320944022,趙漢乗,26,1.1265237088139903,76
x204,5.122163891960389,2.031317880746592,2.5215964180248265,0.011682365472052843,成家業,3,1.1204676668896019,77
x24,4.035910365568073,1.4919882650740668,2.705055032968184,0.006829307434897627,井山裕太,60,1.0966934833721615,78
x507,5.1738593176070236,2.0813212267252297,2.4858533373762888,0.012924121640617731,鐘文靖,3,1.0736565009583208,79
x447,5.227456654168779,2.119003053361167,2.4669415392662963,0.01362726039025875,趙炎,2,1.05302063904728,80
x326,4.002055067744899,1.499435437260572,2.669041272664961,0.007606810228895333,河野臨,47,1.0481672563415723,81
x485,4.00946669505333,1.5182280278749645,2.640885704544202,0.008268960999806736,金明訓,37,1.0185574801396502,82
x544,4.116399591024993,1.584701187621726,2.5975872443200267,0.009388126773029096,韓熊熙,14,0.9945382514101926,83
x228,4.096966239601481,1.5770796971423606,2.5978181362838595,0.00938181681554539,朴承華,15,0.9901192362310307,84
x166,4.037534725051016,1.5651130183006516,2.579708096374304,0.009888386087351967,崔宰栄,18,0.9542620789987319,85
x256,3.9532259556660985,1.525683174373292,2.591118537628216,0.009566453364335856,李映九,31,0.9476301021507134,86
x206,4.003946928838781,1.5550961264082361,2.5747263213153198,0.010031943027934783,文儒彬,20,0.940407559814556,87
x543,3.972499475596807,1.558805817954471,2.5484248453791913,0.010821059985484762,韓昇周,20,0.901652014226499,88
x40,3.90890176884143,1.5282509423544743,2.5577617264997365,0.010534824863846713,偰玹準,30,0.8982474124031152,89
x319,4.064175394150964,1.6087465733130784,2.5262993323933776,0.01152712197516122,毛睿龍,14,0.8949446447241995,90
x345,3.974354113184288,1.5689117281028606,2.5331916652762265,0.011302913101981194,王世一,20,0.8835980088216528,91
x421,3.815530060682731,1.4930785303779117,2.555478484924022,0.010604191646959053,許家元,55,0.8741653558382452,92
x422,3.973451471373975,1.5792983073569298,2.5159600645832603,0.011870863282183541,許映皓,17,0.8622338058808232,93
x483,4.508530684261831,1.865365961738742,2.416968453771584,0.01565037341947179,金昇宰,4,0.8337597396365091,94
x70,4.075094679990829,1.6492710111479265,2.4708459995028225,0.01347938521747242,呂立言,10,0.826030788029414,95
x34,3.8501446385620293,1.547075234379925,2.488660249354444,0.012822543598612684,何語涵,26,0.8024064268335769,96
x238,3.802253143087312,1.5245330007161297,2.4940444984144343,0.012629671022994051,朴鍵昊,33,0.7989231316765366,97
x42,3.766035588961681,1.5169945872065231,2.4825636299050116,0.0130440769209487,元晟溱,38,0.77755625216483,98
x134,3.7739702084180924,1.5230391535049994,2.4779206757311405,0.013215052173530492,宋知勲,34,0.7735830760132436,99
x245,4.571851034130781,1.9373261379746018,2.359876813983665,0.01828100439920945,李喆,3,0.7553185423208157,100
x85,4.391727579588276,1.848074665752549,2.376379948804684,0.017483449593763533,周賀璽,4,0.7510204880557549,101
x519,3.8079296640795546,1.5518406075773588,2.453814937878361,0.01413497042157293,陳梓健,26,0.7508036671521578,102
x110,4.132445931032229,1.727161250277652,2.3926231151653687,0.01672841471223249,姜儒澤,7,0.7299382679852542,103
x186,3.7142840387349816,1.5178077571528392,2.4471373408331862,0.014399595696716594,張栩,34,0.7242027571438885,104
x518,3.803573131120844,1.5659209385407078,2.428968817969456,0.015141834552911529,陳時暎,18,0.7187088821956498,105
x346,3.6683369532167833,1.5058131594105237,2.436116944716313,0.01484588402964332,王元均,58,0.7018850291780514,106
x225,3.682173414514996,1.5177563355727672,2.4260636099571453,0.01526359470645785,朴常鎭,38,0.6921934334366444,107
x65,3.743959370218542,1.5544612061046144,2.4085254463189063,0.01601710966125564,古力,24,0.6816707941924518,108
x530,3.8136775611552736,1.592714451357999,2.3944515339228643,0.01664524313667922,陳豪鑫,16,0.6760300919800155,109
x548,4.626008444754669,2.007236587748269,2.3046652661628473,0.021185327613174793,馬天放,3,0.6717523668905794,110
x459,4.455162990756956,1.9226687399129305,2.317176588078668,0.020494114314981174,鄭胥,4,0.6675055731284831,111
x280,3.646899370969582,1.5178779206235233,2.4026302256715653,0.016277637691804566,林君諺,43,0.6566798673412411,112
