term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x109,3.6248412025994687,1.469408672066984,2.4668707021447522,0.013629956416491147,李昌鎬,68,0.7301061186275106,1
x5,4.265703180257496,1.8785774930118997,2.2707091914629234,0.023164588239610637,井山裕太,9,0.564905519024054,2
x101,3.450343633294245,1.4697877437467508,2.3475115015578405,0.018899289650318493,李世乭,61,0.5548617781131462,3
x54,3.515691223820982,1.5482018857465634,2.2708222074834055,0.023157743025066388,小林覚,25,0.46573350890025234,4
x67,3.342464908636897,1.4634663353000747,2.2839369980803452,0.022375233850254403,崔哲瀚,75,0.4594362280957496,5
x128,3.6980389949858767,1.691636560585809,2.186071808299802,0.028810352155370894,梁宰豪,9,0.3655149706318328,6
x98,3.112052252324095,1.466355899686989,2.1223034960260327,0.03381226009875583,朴永訓,63,0.223331129940727,7
x225,3.165775086223075,1.5195941500218386,2.083303022835129,0.0372236113867494,高尾紳路,27,0.1721746106800528,8
x231,3.1607427945297992,1.5237742002602401,2.0742855430876745,0.03805279965481345,黄奕中,24,0.15890762001712622,9
x4,3.5448474516017443,1.7199653316190189,2.0609993622749054,0.039303100924968956,中小野田智己,8,0.15651574831227721,10
x34,3.0608195459005225,1.4743743100726923,2.0760125329025927,0.037892791869245504,周鶴洋,56,0.1563021550573187,11
x186,3.102851482343093,1.498763897948326,2.0702737012751773,0.038426720884740646,謝赫,35,0.15028660338489086,12
x41,3.0676708523556657,1.4874214680002347,2.0624086167587716,0.03916884963328225,孔傑,41,0.13745056039520342,13
x150,3.4021429726845156,1.659944983167112,2.049551646099352,0.04040820310667832,玉得眞,7,0.13205135584530492,14
x61,3.0676521674895074,1.49252652062087,2.055341814772851,0.039846001202001415,山下敬吾,45,0.12737492186639354,15
x70,2.9797073357481985,1.4808437062809057,2.012168686749288,0.044202158124770144,常昊,43,0.06244523437481453,16
x75,2.9475116265916474,1.4805953208852325,1.9907611384516337,0.04650715363434747,張栩,55,0.030738844447739666,17
x25,2.8845003937025595,1.4753386161226054,1.9551446442061056,0.0505660001134714,古力,54,-0.02191668005897318,18
x156,2.849595183770876,1.481378046915904,1.9236110523599816,0.054403354647146136,王磊,46,-0.0687195686534543,19
x171,2.8901074728209397,1.5141381252389103,1.9087475737161828,0.056294662862656324,結城聡,30,-0.09274463389971377,20
x110,2.8546460817258605,1.5023379138107176,1.900135818635489,0.05741529823075337,李映九,27,-0.10495960848125296,21
x13,2.7641471352628346,1.4889361046230813,1.8564578605356394,0.06338832408426502,兪斌,38,-0.16905699084463555,22
x175,2.74205045955929,1.4933957615223619,1.836117746018011,0.0663402442547008,胡耀宇,35,-0.19993919063976273,23
x39,2.8707975780136668,1.5635211640293132,1.8361104691511836,0.06634132025584814,姜東潤,15,-0.20933911512408,24
x204,2.9882451850301894,1.6286570260375037,1.8347909579836719,0.06653666887982507,金東熙,9,-0.22020915626369275,25
x192,2.679843967227357,1.4860210310966993,1.8033688024250933,0.07133031378841026,趙漢乗,35,-0.24761746403314078,26
x94,2.7630562109827492,1.529445697131058,1.8065735947119301,0.07082878969048344,朴文尭,17,-0.24995181236543473,27
x154,2.613435489412072,1.483882530131909,1.7612145411400943,0.07820209780761231,王檄,43,-0.3098130949477884,28
x7,2.7544346438406024,1.5600379705333316,1.7656202578831728,0.07745957905418893,今村俊也,19,-0.31884015811006083,29
x223,2.6408707068307335,1.5094321733561868,1.7495789167914844,0.08019100036389634,馬暁春,28,-0.3327106746809543,30
x202,2.6074969447768033,1.5121170583632506,1.7244015139933786,0.08463538445008292,金承俊,25,-0.37137366019880025,31
x95,3.380194529428537,1.9334757953937391,1.7482476571371732,0.08042115256597061,朴昇哲,3,-0.4287527874971291,32
x191,2.5680712267995305,1.521249889586619,1.6881323997974929,0.09138581619116562,趙治勲,25,-0.428791055686109,33
x107,2.6766898650924666,1.586938164705927,1.6867007956724511,0.0916608990283041,李康,13,-0.44957831937820947,34
x158,2.492831603773428,1.4975280811616272,1.6646309575976348,0.09598640514399963,王銘琬,38,-0.45729871611497774,35
x10,2.4212067148190073,1.4884200493049755,1.6266958483592053,0.10380171094140864,依田紀基,51,-0.5109807823117944,36
x17,2.4023508988485034,1.4792838759781266,1.6239958657428277,0.10437669089801072,劉昌赫,42,-0.5118383368284061,37
x162,2.4336308861353504,1.4989556997887152,1.62355090712713,0.10447169023713782,睦鎮碩,27,-0.5193118424484187,38
x88,2.4077708954895267,1.4909639059320934,1.6149089095381426,0.1063304225533413,曺薫鉉,33,-0.529427999196697,39
x151,2.4515154462778725,1.521405939170364,1.6113486763530747,0.10710374690781843,王尭,21,-0.5456542538877445,40
x11,2.3757737253898625,1.496192268466558,1.587879964000071,0.11231348495881363,元晟溱,26,-0.5717250434892569,41
x226,2.7255714574153407,1.6742219723171408,1.627963019529078,0.1035327273218021,高根台,8,-0.5726458280494264,42
x173,2.370430751184726,1.5045156446072978,1.5755441026360648,0.11513090692333208,羽根直樹,34,-0.5934650686916507,43
x115,2.7209804176050176,1.6826003553756208,1.6171281605355365,0.10585061933663785,李相勲,7,-0.5937422824849552,44
x64,2.3529489698789914,1.5484864824887237,1.5195153438455191,0.12863282879006122,山田規三生,19,-0.6975694006237942,45
x43,2.427735592829937,1.607637583779571,1.5101261735386329,0.131011232059984,安永吉,9,-0.7393104472158183,46
x46,2.167611803651195,1.4791079290373668,1.4654858926095544,0.14278839851417732,宋泰坤,42,-0.7462308165524174,47
x97,2.1712385911056855,1.503143506068662,1.4444652705079148,0.14860814208174272,朴正祥,27,-0.7899541158495786,48
x182,2.2327288132591585,1.5384705468245425,1.4512652308278435,0.1467060190559375,蘇耀国,21,-0.7980581639851905,49
x81,2.140414024754625,1.4934642557564446,1.433187313659876,0.15180431416219725,彭筌,39,-0.8017105590855711,50
x198,2.223804293412829,1.537156154806237,1.446700315032825,0.14798087620455452,金主鎬,17,-0.8043933315554574,51
x167,2.792730132292313,1.8304958624713739,1.5256686396011927,0.12709240837803346,石田芳夫,4,-0.8133467167762936,52
x58,2.1018121085037653,1.4876348886117714,1.412854810406558,0.15769841847451344,尹畯相,30,-0.8288286220614243,53
x51,2.632134844230283,1.7602109499336145,1.4953519317270199,0.13482261845749197,小松英樹,5,-0.8354807271389371,54
