term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x205,4.617292565832518,0.6654079794720557,6.939039969878246,3.9477343829733594e-12,柯潔,72,3.306438846272568,1
x167,4.441801757470083,0.6691687202054764,6.637790475481541,3.1842004201236496e-11,李世乭,62,3.1235393786652947,2
x151,4.396027028274618,0.6474351193464866,6.789911292905947,1.1220251341715884e-11,朴廷桓,93,3.12057984316204,3
x331,4.375354392206757,0.6563781893540425,6.665904600688588,2.630400881835312e-11,金志錫,73,3.082289359179293,4
x143,4.29892536529855,0.6620116580877033,6.493730605464697,8.373642879734406e-11,時越,65,2.9947623988657748,5
x222,4.265740650778007,0.6773137750927711,6.298027306758573,3.0145741565426024e-10,江維傑,53,2.9314325138452473,6
x74,4.181985301246197,0.6947919314519946,6.019047015279198,1.7544691001235392e-9,姜東潤,41,2.8132451962857674,7
x57,4.070215276039377,0.6644588452945525,6.125609290722985,9.033723673461371e-10,唐韋星,61,2.761231350809109,8
x228,5.268618625720149,1.2911938253254613,4.08042427277882,4.4953573097878176e-5,洪性志,6,2.72496678982899,9
x159,4.084840114421059,0.6959933083476317,5.869079580835252,4.382210712737502e-9,朴永訓,40,2.7137332969762245,10
x284,4.024205654273013,0.6759135939977674,5.953727946898351,2.6210236447201418e-9,范廷鈺,51,2.692655874097411,11
x281,3.9627613880079027,0.6707792805956452,5.907697960630225,3.4692132587352465e-9,芈昱廷,54,2.6413262052344817,12
x43,3.981229883604757,0.7028938753183535,5.664055447632952,1.4783660062536518e-8,古力,38,2.5965289492276007,13
x175,3.920110166580884,0.6732388592357083,5.822762772533917,5.788268914965477e-9,李東勲,50,2.5938296138865384,14
x219,3.9151801153263825,0.6923958131128443,5.654540424969756,1.5626381822277532e-8,檀嘯,40,2.5511603634940796,15
x317,3.872510301673905,0.6764911860883281,5.72440614350928,1.0379617033176383e-8,邱峻,49,2.5398226650798987,16
x53,3.807688737159143,0.6712190222505213,5.672796227366135,1.4048530141830487e-8,周睿羊,53,2.4853872633256158,17
x176,3.898803097134341,0.7193113040097466,5.420188832569094,5.9536115158494216e-8,李欽誠,31,2.4817598282351403,18
x204,3.786224037094476,0.6721762798725444,5.632784360989957,1.7732312456249496e-8,柁嘉熹,51,2.4620367657455637,19
x362,3.7713053654699618,0.6661875729633336,5.661026291280776,1.504703692955731e-8,陳耀燁,56,2.4589158467321948,20
x371,4.022902759237979,0.8058229586414244,4.992291068525008,5.966724397901275e-7,韓尚勲,17,2.4354315307143732,21
x217,3.7269918976339826,0.6670623051084639,5.58717209635759,2.3079698292733933e-8,楊鼎新,56,2.412879156570309,22
x275,3.675667013270779,0.6637935055545308,5.5373651331525755,3.070559734073887e-8,羅玄,57,2.3679938073283533,23
x111,3.663181729713041,0.6611556194938134,5.540574142767788,3.014815601496631e-8,崔哲瀚,63,2.3607051593102284,24
x315,3.6651537639145837,0.6720138924642974,5.4539851110433775,4.925332771830772e-8,連笑,49,2.3412863957599175,25
x337,3.7504866274708473,0.7251932491095516,5.171706482480339,2.3196575563308962e-7,金昇宰,30,2.3218559267250303,26
x14,3.6670389794758096,0.6979486160874706,5.25402428624665,1.488112449992837e-7,井山裕太,47,2.292080205783493,27
x314,4.042412306240577,0.9051832078195834,4.465849864778192,7.97515250085405e-6,辜梓豪,11,2.259201386835997,28
x168,3.6445924153013562,0.7169434507949737,5.083514482571946,3.7051431337574416e-7,李元栄,31,2.232213817235258,29
x338,3.7229533008844697,0.7646999811106755,4.868514963838667,1.1244000986293018e-6,金明訓,20,2.216494338096439,30
x348,3.7494097377628646,0.7787452543309362,4.814680689109551,1.474354478121508e-6,金顕燦,20,2.21528158673092,31
x44,3.5563703812844443,0.6842374704087838,5.197567416411386,2.0191332317673808e-7,古霊益,43,2.2084225645791404,32
x216,3.7140004407036,0.7780669114603666,4.7733689558044965,1.8116944856247128e-6,楊楷文,19,2.181208625126678,33
x54,3.522083618551147,0.6955835568705465,5.063494649581882,4.116399406749916e-7,周賀璽,38,2.1517840115161704,34
x153,3.6495312402833613,0.7695699053924433,4.742299841392937,2.1130556410046346e-6,朴承華,20,2.133478526660248,35
x270,3.4819087987162454,0.6945122124235538,5.01345942725162,5.346004416195099e-7,童夢成,39,2.1137197402418444,36
x61,3.6370299332908007,0.7804524399032438,4.660155760089237,3.159701866355111e-6,夏晨琨,21,2.0995386266814107,37
x83,3.5592691250137958,0.7423544534366523,4.7945682935375835,1.6302552084938916e-6,安国鉉,25,2.096830851743591,38
x224,3.453741502681427,0.6908900658749062,4.998974038377283,5.763616155339546e-7,河野臨,58,2.092688072907862,39
x355,3.5232842078406454,0.7389757642418002,4.767793990450533,1.8625409042299814e-6,陳時暎,25,2.067501952284299,40
x85,3.454504232551597,0.7081526388130641,4.8781915694640325,1.0706291618897028e-6,安成浚,34,2.059443534089861,41
x246,3.4177027384467853,0.6927830594620947,4.93329432896415,8.085417457498671e-7,王檄,37,2.0529201113064586,42
x259,3.369230951948736,0.6690835477707987,5.0355907915746565,4.763772664839233e-7,申眞諝,52,2.0511363628402624,43
x77,3.40169019133292,0.6902186535409076,4.928424020246085,8.289555933290605e-7,孟泰齢,42,2.041959443857332,44
x351,3.3964048344684348,0.718506393972563,4.7270349477197975,2.278220666017374e-6,鍾文靖,31,1.9809472383424858,45
x138,3.6012014560004353,0.8255179106005965,4.362354117042016,1.2867038182585317e-5,志田達哉,22,1.9749311721172602,46
x171,3.4044425505663387,0.7271219710673069,4.682079054177284,2.839799159912599e-6,李志賢,28,1.9720122675637441,47
x329,3.3549744020450687,0.7021962476747547,4.7778301481312315,1.7719696006799188e-6,金庭賢,36,1.971647794125802,48
x105,3.3653510333238477,0.710337225626245,4.737680797112806,2.1617796542689815e-6,山下敬吾,46,1.965986698840145,49
x286,3.2940076062358323,0.6752091728298663,4.878499491395135,1.0689593971540127e-6,范蘊若,47,1.9638455357609959,50
x103,3.4604640634181076,0.7643587233486856,4.527277517364724,5.9748452544022365e-6,尹燦熙,24,1.954677378421197,51
x134,3.3139133864593235,0.7118572151850266,4.655306311108988,3.234993977941788e-6,彭立尭,31,1.9115546725448211,52
x178,3.394533674473946,0.7537685958025359,4.503416158986822,6.686975569389713e-6,李泰賢,22,1.9096095407429505,53
x80,3.4298031272695675,0.775943792292963,4.420169555238379,9.862348837765424e-6,孫騰宇,20,1.9011938564524304,54
x244,3.340339082191234,0.7310828923121478,4.569029199448181,4.899885219050932e-6,王昊洋,27,1.9001057843363027,55
x154,3.2776218667108217,0.6997443870203472,4.684027378436856,2.8129241071005793e-6,朴文尭,36,1.8991254242807376,56
x321,3.4485292287140705,0.7897766986560928,4.366461095373147,1.2627576701872549e-5,金世東,18,1.8926691323615676,57
x352,3.3143354678489345,0.7268136105104108,4.560089987199627,5.113170491341748e-6,閔詳然,28,1.8825126551434253,58
x122,3.2346159083343515,0.6918488104648243,4.675321919193802,2.9349286299962798e-6,廖行文,40,1.8716737517186477,59
x71,3.3700028948374565,0.7637934948657571,4.412191145238494,1.0232970950580317e-5,姜儒澤,21,1.865329709951915,60
x82,3.2817551545133714,0.719886294431432,4.5587132022082875,5.146799881174347e-6,安冬旭,30,1.8635791544834504,61
x291,3.208577645061832,0.7102514908838226,4.5175232804779375,6.256715087138708e-6,蔡競,33,1.8093822080207016,62
x81,3.336204443745982,0.7924895583795193,4.209777161692634,2.5562268461171317e-5,安亨淩,17,1.775000013738329,63
x173,3.1766210976103526,0.7197552193187201,4.413474209491893,1.0172484128877212e-5,李昌鎬,30,1.758703315552474,64
x162,3.2186180556685438,0.7415485446907834,4.340401014488766,1.4222292528607515e-5,朴滄溟,26,1.7577674226277005,65
x190,3.1661801224075417,0.7164214668929605,4.419437815199633,9.895799023677557e-6,村川大介,40,1.7548298326284095,66
x188,3.123090065043772,0.7063493640998879,4.4214523630577265,9.803968042189573e-6,李軒豪,34,1.7315818177669928,67
x73,3.171537890654084,0.7374234664113882,4.300836676771513,1.701544379809109e-5,姜昇旼,27,1.7188136618236494,68
x163,3.193241532481322,0.7614529073055051,4.1936165741109335,2.7454188627596658e-5,朴珉奎,23,1.6931793050894772,69
x239,3.098893983129695,0.7226918163290751,4.287988203423387,1.802986660988276e-5,牛雨田,29,1.675191104961417,70
x121,3.830740061458965,1.0944445082619056,3.500168379978066,0.0004649643600668189,廖元赫,9,1.674684380183011,71
x366,3.0196367499913137,0.6882422764292286,4.387461877026702,1.146810867365463e-5,陶欣然,42,1.6637994654257333,72
x169,3.02399989537166,0.703959857455713,4.295699340444144,1.741434716771327e-5,李喆,35,1.6371989761839052,73
x263,3.0932208330806623,0.7413336226963749,4.1725084879194,3.0126437279971943e-5,睦鎮碩,26,1.6327935963688038,74
x302,3.0057431378325834,0.6991744801498242,4.298988626113029,1.7157927650168322e-5,謝爾豪,37,1.6283694119374297,75
x357,4.349058346515121,1.3825395615022142,3.1457026385484417,0.0016568837114442454,陳正勲,3,1.6254554103557588,76
x35,3.1874877260100902,0.7955708177353646,4.006541787296128,6.161422869773726e-5,劉星,17,1.620213215071422,77
x277,3.0213371793306862,0.7125827699558164,4.239980682550076,2.2353902293629502e-5,胡耀宇,34,1.617549122517728,78
x313,2.9709102292005873,0.7029740636255714,4.2262017660768185,2.3766890475368592e-5,趙漢乗,38,1.5860513238582117,79
x76,2.9896271791128557,0.7366767573995442,4.058261848339272,4.9439315996253414e-5,孔傑,26,1.5383739670357537,80
x207,3.081405261935599,0.783620000659801,3.932269798296475,8.414754719591807e-5,柳珉瀅,20,1.5376738606357914,81
x364,2.996207362644429,0.7477982716159455,4.006705386159575,6.157158561230607e-5,陳賢,23,1.5230447675610166,82
x55,3.2673729127595665,0.886568020105916,3.68541706745662,0.00022832842518517526,周鶴洋,11,1.520833913150912,83
x40,2.8803903411263825,0.6914814901328842,4.1655349886124196,3.106232772213517e-5,卞相壹,39,1.5181718055646007,84
x395,3.76560817742576,1.1505830009069935,3.2727827322821277,0.0010649430399724267,黄静遠,7,1.4989596656389832,85
x221,2.904208241709673,0.716793852502653,4.051664549814095,5.085454153490374e-5,毛睿龍,32,1.4921243522794463,86
x18,2.9094729235261876,0.7197089814178206,4.042568591814084,5.286883966673584e-5,伊田篤史,36,1.491646230133081,87
x378,2.8680451602033856,0.7088355375979978,4.046136244695369,5.2069934673634414e-5,高尾紳路,43,1.47163915113533,88
x229,2.959463974643204,0.7578895704997571,3.9048749182439795,9.427413305437081e-5,洪旼杓,23,1.4664215207586824,89
x23,2.9253604110086004,0.7419838241430255,3.942620197128051,8.059623501403308e-5,余正麒,33,1.4636522774468401,90
x164,2.8995006342716283,0.7402229337181356,3.917064038677447,8.963394414564017e-5,朴進率,26,1.4412614548469012,91
x249,3.6884093074622992,1.14172825621312,3.230549202396025,0.0012355263698921946,王磊,5,1.4392046427224532,92
x394,2.872123521940175,0.7334050848832171,3.916148907527024,8.997468719862468e-5,黄雲嵩,27,1.4273155047202373,93
x128,2.8474067350007632,0.7298314982296874,3.901457722649081,9.561516228661175e-5,張涛,30,1.409638683488279,94
x26,3.6823669321817114,1.15390137753125,3.191231940514765,0.0014166750224220267,元晟溱,6,1.4091812184451489,95
x139,3.101266154473285,0.8660653732811341,3.580868431125442,0.00034245407701136496,戎毅,12,1.395117369109451,96
x340,2.940988154719384,0.7874341838347203,3.7349002813125103,0.00018778958236430245,金民浩,20,1.3897428125649849,97
x322,3.0628652768079427,0.8512053492162827,3.5982683610106165,0.0003203429848766413,金主鎬,13,1.385990738851866,98
x278,2.8575147935465406,0.7472987817500377,3.8237915855486357,0.0001314150111622486,胡躍峰,24,1.3853361934989663,99
x269,2.907464681510932,0.775983654707276,3.746811758048839,0.00017909638133223343,秦悦欣,21,1.3787768817375985,100
x118,2.842645759251789,0.7469883343327282,3.805475438637306,0.0001415320593762577,常昊,25,1.3710787406163147,101
x339,2.799888120152273,0.7522897693441999,3.7218213436466696,0.00019779094975929426,金東昊,24,1.3178772745441993,102
x42,3.258094303595286,0.9914628808750309,3.286148545187899,0.0010156743262775896,厳歓,8,1.3049124282714752,103
x311,3.0029936989312795,0.8688979933329644,3.4560946416877307,0.0005480628529225311,趙晨宇,12,1.2912646520653397,104
x257,2.644420329435158,0.6904967804559505,3.8297359296722395,0.00012828084304283252,申旻埈,42,1.2841416719369354,105
x344,2.8045208431778375,0.7741871240024546,3.622536149501946,0.0002917286762684371,金眞輝,21,1.279372208893002,106
x373,2.743378251823666,0.7511258798975315,3.652354851889695,0.0002598464747295072,韓熊熙,23,1.2636602684255287,107
x372,2.7454346853636102,0.7545583253664518,3.6384658323533676,0.0002742670061496539,韓昇周,23,1.2589547843917002,108
x91,3.728193836931265,1.2625033221478947,2.953017050750009,0.003146845808971954,宋泰坤,4,1.2410622922999122,109
x2,2.5964172912245767,0.6965522037565032,3.7275272078992914,0.0001933676913501393,一力遼,44,1.2242094498242655,110
x184,3.329853659939065,1.0804969703899272,3.0817797283942365,0.0020576704082774983,李維清,6,1.2012746282709084,111
x87,2.9893644790183447,0.9209479859311362,3.2459645112268847,0.0011705343032607709,安祚永,10,1.1750969467340062,112
x27,2.56629184224343,0.7150545127839959,3.588945732615294,0.00033201793897852784,党毅飛,36,1.1576344520589583,113
x253,3.502290126458363,1.1946386620824594,2.931673180870668,0.003371413336346407,王雷,4,1.1488519621559177,114
x135,2.7672945159342737,0.8296325311880651,3.3355665453130237,0.000851257775755156,彭筌,16,1.1329184294937853,115
x58,2.68168149843738,0.7886116077927368,3.4005097971398115,0.0006726032559978533,国宇征,19,1.1281166310856887,116
x247,2.8158176417047183,0.8694356383725568,3.2386729016255584,0.001200872089922217,王沢錦,12,1.1030294341107814,117
x292,2.49982997415497,0.7106987739537575,3.5174254772495566,0.0004357546896160568,蕭正浩,39,1.0997533894660678,118
x130,2.578498633325547,0.7709581057566003,3.3445379380181346,0.000824197564685314,張立,21,1.0597111649850444,119
x363,2.5162068192341804,0.7547238293440811,3.333943783676444,0.0008562396114923809,陳詩淵,30,1.0294008754263406,120
x212,2.8042734807842735,0.9047559118752003,3.0994806930546894,0.001938602122483941,楊博崴,16,1.0219043343901288,121
x296,2.520401206518317,0.7652828853867095,3.2934242417360715,0.0009897501005373302,許嘉陽,23,1.012793922306499,122
x304,2.4935318477657438,0.767906221141678,3.2471827667426716,0.0011655351714976111,謝赫,23,0.9807565921166381,123
x180,2.5863686455738453,0.8206890103500885,3.1514600694732775,0.0016245637409342919,李炯珍,16,0.9696112951841711,124
x375,2.7163791880065773,0.8869022206369719,3.062771887137319,0.002192971585036245,韓雄奎,12,0.9691818133517427,125
x227,2.559892532800842,0.8114630229593619,3.154663195206421,0.0016068348414922608,洪基杓,17,0.9613103775708993,126
x382,2.614434728988366,0.8465991194580934,3.0881614082729745,0.0020139905082907483,高根台,14,0.9466344636559219,127
x189,2.9597118476255115,1.025755971595966,2.8853956784872703,0.003909219968373682,李銘,7,0.9389725835814584,128
x318,2.372287929700487,0.7413897475881136,3.199785183728269,0.0013753005098341934,鄔光亜,30,0.911750126951903,129
