term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x26,3.036168747731429,1.9483811914128084,1.5583032525220823,0.11916137831403223,李昌鎬,30,-0.8021421993518034,1
x31,2.7686046330334917,2.1490482566594986,1.2882933756625072,0.1976438581901675,柳才馨,5,-1.4650204325857206,2
x47,3.1641367924379438,2.3688914662885567,1.3357035716774868,0.1816461815004881,趙漢乗,3,-1.5025793961505132,3
x25,2.3306994365367815,1.958967841279482,1.1897589064119125,0.23414116530434487,李世乭,18,-1.528467210783798,4
x5,2.9732172574256936,2.2852970999660656,1.3010200106891323,0.19325160532233113,周鶴洋,4,-1.5288180295074558,5
x13,2.5995967642675892,2.287677824239991,1.136347407280229,0.2558111973701235,山田規三生,4,-1.907128549485193,6
x3,1.8115985777211547,1.9846983608113484,0.9127828255879498,0.36135677269349936,兪斌,12,-2.0982571930772016,7
x44,1.8092256990679623,1.9953482371128948,0.906721776889313,0.36455394446124806,芮廼偉,21,-2.1216103280444405,8
x23,2.1000876960671837,2.1825203325262166,0.9622305298921916,0.33593381647263354,朴永訓,5,-2.199477359009463,9
x32,1.2988425859226889,1.954687654945974,0.6644757706614707,0.5063858514280248,梁宰豪,14,-2.5518920943208796,10
x4,1.2042294814506223,1.9114920237822999,0.6299945102924333,0.5286981759663245,劉昌赫,26,-2.5614098054005083,11
x18,1.2891037173953446,1.9762156964601285,0.6523092189301175,0.5142017140632336,常昊,14,-2.604041204631108,12
x42,1.1187728932467405,1.9183743374171207,0.5831880000819051,0.5597667484202238,睦鎮碩,21,-2.6604245514649874,13
x50,1.8824313463308888,2.3132737583851295,0.813752085980949,0.41578698880871906,金主鎬,3,-2.6747179576878164,14
x6,2.0819770700267646,2.4878020802844225,0.8368740771326708,0.402663352988124,大竹英雄,2,-2.8189930281335474,15
x15,0.9110519083200193,1.9282213608230208,0.47248304931709495,0.636582037952081,崔明勲,15,-2.8875441725013316,16
x20,1.0757241141420428,2.013604581143002,0.5342280824229249,0.5931837422110177,徐奉洙,12,-2.891076910709671,17
x40,1.123489341755054,2.06924679115179,0.5429460355135765,0.5871669584222693,王銘琬,6,-2.9529268368139725,18
x21,0.6257209987207202,1.824140284316144,0.34302241121509913,0.7315816001913491,曺薫鉉,24,-2.9678353613820834,19
x46,1.173432699264624,2.124031862908985,0.5524553184703829,0.5806364390994362,趙恵連,8,-3.0109100706660765,20
x27,0.7036734565133429,2.0115015912807404,0.3498249564223849,0.7264700684978638,李相勲,13,-3.2589846783097154,21
x7,0.959124326258252,2.150009918362304,0.4461022798391702,0.6555233660547821,姜至省,5,-3.2763952129154865,22
x19,1.4189308133151188,2.4050427516149067,0.5899815345745325,0.5552030292830671,彦坂直人,3,-3.319003407366247,23
x51,0.4860071619315954,1.971696468855514,0.24649187621343252,0.8053014923244004,金承俊,10,-3.3982348817137673,24
x41,1.0807903737690698,2.2869854640923903,0.47258296597787547,0.6365107375924228,白大鉉,3,-3.424570990492939,25
x24,0.5683070373728675,2.072247045878872,0.2742467595758302,0.7838949961116943,朴鋕恩,7,-3.5140196430085107,26
x22,1.6506695937020555,2.6553189278714995,0.6216464532285884,0.5341743685089486,朴昇哲,2,-3.580308694204799,27
x35,1.0031566937450778,2.3562398918835226,0.42574472030654653,0.6702938717014588,横田茂昭,3,-3.6386358932654614,28
x38,1.293052401422115,2.5229494236196657,0.5125161801963425,0.6082897992489906,王煜輝,2,-3.6771579631086264,29
x14,0.4499362558721372,2.1276523602441846,0.2114707572906785,0.8325199485274614,崔哲瀚,7,-3.741538893808906,30
x45,0.7017424231365206,2.2769340663630335,0.3081961983455322,0.7579330450530564,趙善津,6,-3.7838176875986553,31
x30,0.7400769993088703,2.3582469047627037,0.31382506972201024,0.7536539027043251,林海峰,3,-3.905669403073656,32
x48,0.7899402258017242,2.413833701674309,0.3272554464931853,0.7434746872581235,邵煒剛,3,-3.965312166496665,33
x34,0.8708698683187465,2.4618550484188213,0.35374538760033053,0.723529704669895,権孝珍,2,-3.9789845770663312,34
x33,0.18908426968804895,2.1524672793042736,0.08784536308917332,0.929999582570088,梁建,5,-4.05127627054137,35
x39,0.6244256507467612,2.3773874569181626,0.2626520338238059,0.7928187904317097,王立誠,3,-4.059027639382019,36
x28,-0.6257209987207258,1.8241402843161438,-0.34302241121510224,0.7315816001913468,李賢旭,2,-4.219277358823529,37
x1,0.38309435477410514,2.349138909841003,0.16307862986273305,0.8704565254398338,余平,3,-4.244709297612671,38
x37,0.30178435088907163,2.3205985045854547,0.13004591285082362,0.8965301018904661,洪太善,4,-4.2697947031442745,39
x16,-0.38028141584122327,1.9983208907027534,-0.19030047556951124,0.8490736810103071,崔珪昞,10,-4.316973570525647,40
x10,0.14853875203379327,2.271814589875018,0.06538330755326516,0.9478688142816818,小林覚,3,-4.326935990019993,41
x2,-0.0901770776399072,2.1747157112171354,-0.041466145287301616,0.96692428177623,依田紀基,5,-4.374367028737664,42
x54,0.0,2.2292247786669193,,,黄孟正,2,-4.391572813973831,43
x8,-0.42907495816377045,2.4684249410109382,-0.17382540219677237,0.8620026802294689,安達勲,3,-5.291872091955319,44
