term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x268,4.6290008426966365,1.615045226709659,2.866174126979296,0.004154656543065968,柯潔,71,1.4473617460786081,1
x16,4.5145177566462085,1.666640217714576,2.708753640204878,0.006753646776941742,井山裕太,43,1.2312365277484938,2
x216,4.301196300812015,1.6109757190873801,2.669932420364876,0.007586651467136089,李世乭,80,1.1275741342098766,3
x195,4.216134801348141,1.6121416724953554,2.6152383957808074,0.008916519656804818,朴廷桓,75,1.0402157065322908,4
x334,3.9436715499944746,1.6178799103159192,2.437555176282771,0.014786957368507485,申眞諝,59,0.7564481266721139,5
x366,3.8995136130621924,1.6197682385233243,2.4074515849361373,0.01606429205139146,芈昱廷,48,0.7085701831712434,6
x415,3.8908743109718475,1.6185736669922175,2.403890777614236,0.016221619113120363,連笑,56,0.7022841869971792,7
x73,3.8766278342130605,1.6197326778755805,2.3933750841512893,0.016694164885896836,周睿羊,51,0.6857544587981668,8
x204,3.8714939656786234,1.619831743578984,2.39005932623881,0.016845651417787825,朴永訓,53,0.6804254308280249,9
x512,3.830781840931204,1.6162459059850018,2.3701726493138926,0.01777978060310896,黄雲嵩,58,0.6467774061407505,10
x414,3.7705365282089858,1.6179116204593385,2.330495980453184,0.01977995221998749,辜梓豪,54,0.583250635904089,11
x472,3.7466173461517522,1.614590305152098,2.3204755622503335,0.0203151654148804,陳耀燁,55,0.5658744450021191,12
x186,3.7235334660347186,1.6106741988396829,2.3117856290968857,0.020789499757686215,時越,64,0.5505052943205433,13
x33,3.704933282153944,1.6290217585886393,2.274330138698604,0.022946144379986943,元晟溱,39,0.4957604177343242,14
x211,3.764676748546791,1.6685231250694579,2.2562928208681994,0.02405229870600719,朴進率,24,0.4776861921599589,15
x488,3.7107351690997326,1.666117942532948,2.227174364053973,0.0259356227517453,韓熊熙,19,0.42848282230982493,16
x297,3.6969157007171662,1.6769792442166311,2.2045089189187372,0.027488573407841,洪性志,17,0.39326658961040284,17
x435,3.5436098219795777,1.6168635655164483,2.1916566725577122,0.02840430648199598,金志錫,55,0.3583885979121746,18
x350,3.5431390811337615,1.6252909996975673,2.180002892893067,0.029257247114582493,童夢成,44,0.34131581172955405,19
x99,3.517126125439658,1.6149392157566849,2.1778690436913424,0.029415787783428297,姜東潤,57,0.33569587039898874,20
x76,3.5076429482321654,1.6101794314045728,2.178417435858325,0.029374972958480728,唐韋星,64,0.335589468365157,21
x227,3.7210370651331353,1.7213403383548762,2.161709095070307,0.030640606153772888,李映九,12,0.32999659857402897,22
x287,3.5268405476295555,1.6251616336515033,2.1701475561573864,0.029995669514285672,檀嘯,37,0.32527212933609384,23
x229,3.4857724615436267,1.6111079056673607,2.163587211807352,0.030496043863657743,李東勲,65,0.3118898873789262,24
x397,3.4763356814359043,1.6295469404560536,2.133314233011906,0.032898957416920636,謝爾豪,37,0.26612820873747856,25
x209,3.5581860858286967,1.6718938304588375,2.128236865885307,0.033317449659310217,朴珉奎,20,0.2645552398247868,26
x267,3.4245178804890823,1.6129946107593907,2.1230807949673403,0.033747082047338214,柁嘉熹,56,0.24691849729308268,27
x232,3.403210349766257,1.61168668004591,2.111583096082493,0.03472222370109378,李欽誠,59,0.22818759007581413,28
x322,3.413943756632007,1.6392795383399346,2.0825879154748916,0.03728880167406976,王檄,30,0.18456306610233586,29
x57,3.3562395835132297,1.6130218806988403,2.080715471794556,0.03745995706883643,古力,56,0.1785864785365141,30
x433,3.4553516381939495,1.6638864411209389,2.0766751581112253,0.037831550902324304,金庭賢,22,0.17749534918569987,31
x373,3.3545040821664256,1.614028099530901,2.0783430493814663,0.037677774073369065,范蘊若,55,0.17486872609055037,32
x137,3.325224278611042,1.6217169521531303,2.0504344325908352,0.040322055998680585,崔哲瀚,45,0.13044188286937564,33
x291,3.266308780166185,1.6195973860132773,2.0167412027049347,0.04372252771917657,江維傑,46,0.07570192972002854,34
x251,3.2530179622844217,1.6205071648886404,2.0074073307216547,0.04470630890205892,李軒豪,45,0.060618847453800306,35
x226,3.3165261156099017,1.6600160506920096,1.9978879807983447,0.0457288059880874,李昌鎬,23,0.046294495746642905,36
x173,3.226426768457225,1.6192129238121744,1.992589560649705,0.046306409246058854,彭立尭,46,0.036577308547241394,37
x52,3.2302504026314702,1.6264599421673416,1.9860620719173663,0.04702643204051362,卞相壹,42,0.026124316561807248,38
x59,3.2420232983512567,1.636642129338527,1.9808993305467264,0.04760256418431406,古霊益,30,0.01783830355435878,39
x332,3.200697232433901,1.6273303185475798,1.9668393048134063,0.049201739673531024,申旻埈,42,-0.005143495104831253,40
x464,3.949257051970241,2.0174428599454277,1.9575558398105357,0.05028215344221063,陳時暎,4,-0.02510538212225155,41
x474,3.143579282151389,1.6350272159268984,1.9226464559914318,0.0545244655153595,陳賢,33,-0.07742433322460096,42
x461,3.170222044632315,1.6542846099146826,1.9163703909424719,0.05531796686260742,閔詳然,23,-0.08871863689960957,43
x271,3.2134113187916453,1.6806518898082603,1.9120029187949517,0.05587581967732512,柳珉瀅,16,-0.09747290413062748,44
x412,3.083992447196213,1.6368690825135923,1.884080089325411,0.05955414300269031,趙漢乗,33,-0.14063964535556384,45
x282,3.032220492113861,1.6117958598559647,1.8812683216501311,0.05993542796724624,楊鼎新,53,-0.1430173518023894,46
x478,3.051771423212656,1.6223433875176891,1.8810884592577546,0.0599598866347968,陶欣然,44,-0.14424505019719147,47
