term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x195,5.744441826254194,0.9769319128567203,5.880084119123961,4.100580369858365e-9,柯潔,68,3.819885957926455,1
x149,5.698792112511918,0.9611937515662118,5.928869286994483,3.050277716074483e-9,朴廷桓,98,3.805240421926481,2
x322,5.580799763785992,0.9696566994365804,5.755438772329133,8.64170399503834e-9,金志錫,72,3.6705760658959283,3
x162,5.45513213415145,0.9695304389431143,5.626571291663717,1.8382683259477116e-8,李世乭,70,3.545157169433515,4
x212,5.3932336138954,0.977165172774017,5.519265078374483,3.404203515818521e-8,江維傑,58,3.4682182235305863,5
x140,5.3534313454265385,0.9686541529918934,5.526669481456651,3.2636697433130386e-8,時越,68,3.4451826640325085,6
x209,5.146208384077684,0.9903118141536198,5.196553560734751,2.03017126764781e-7,檀嘯,42,3.1952941101950527,7
x74,5.1218738595473186,0.9900810035692689,5.1731866797593575,2.301348785824228e-7,姜東潤,42,3.171414282515859,8
x43,5.118608759905532,0.9931851776027162,5.153730518069638,2.5535482926365183e-7,古力,41,3.1620339600281815,9
x57,5.0486327981183905,0.9731109488670965,5.188136875857834,2.1240846151230833e-7,唐韋星,59,3.13160422885021,10
x276,5.043170516238396,0.9774553733655591,5.159489275580766,2.4762440695310756e-7,芈昱廷,53,3.117583430708245,11
x28,5.633909316959087,1.2891958080116253,4.370095901605882,1.241919813830868e-5,元晟溱,7,3.0941935751761847,12
x279,4.991026956755953,0.9757667203143845,5.114979690174187,3.1377471568306107e-7,范廷鈺,54,3.068766517736616,13
x308,4.981379401485236,0.9834795346767575,5.06505649161523,4.0827925810820434e-7,邱峻,47,3.0439247181720237,14
x53,4.942519648602545,0.9684176179645051,5.103706868727889,3.3306405166759714e-7,周睿羊,64,3.03473694121247,15
x194,4.94941377195307,0.97473565923856,5.077698476548434,3.8203433868227186e-7,柁嘉熹,55,3.0291845232531074,16
x349,4.871858929594837,0.9717095833847108,5.013698550368225,5.339361570170275e-7,陳耀燁,58,2.9575910503269567,17
x356,5.060713243212663,1.0725106759368603,4.718566776775462,2.3751200739950268e-6,韓尚勲,17,2.9478672116170483,18
x169,4.8726223810392115,0.9846083681084353,4.948792371529578,7.467535369217242e-7,李東勲,43,2.932943895865594,19
x62,4.980929138390537,1.0652952130457347,4.675632704806586,2.9304869917211127e-6,夏晨琨,21,2.8822975686904395,20
x155,4.807339009651571,0.9872531577001963,4.869408593080882,1.1193274593345829e-6,朴永訓,43,2.8624502889821843,21
x207,4.77841526221567,0.9750864830823587,4.900504052841097,9.559108569580743e-7,楊鼎新,53,2.857494890543424,22
x270,4.740559367462461,0.9711012989703918,4.881632196855909,1.0521135492916535e-6,羅玄,59,2.827489808490789,23
x163,4.787715922467882,1.0075887002245254,4.751657021759985,2.0175639106374212e-6,李元栄,32,2.8027661830255672,24
x55,4.940343789077654,1.1091691292075068,4.454094203475978,8.424810659351476e-6,周鶴洋,13,2.755280604538866,25
x343,4.74726009586564,1.028225757607204,4.616943371378911,3.8943348164182964e-6,陳時暎,25,2.7216553533794476,26
x267,4.675044695052346,0.9946996367904294,4.699956169821462,2.602173346501798e-6,童夢成,38,2.7154864105752,27
x206,4.774597398098876,1.0502404212851255,4.546194662986257,5.4624518613667225e-6,楊楷文,20,2.7056237681671784,28
x306,4.622462290575612,0.9772324952139857,4.730156143204618,2.2434721781741473e-6,連笑,49,2.69731427500406,29
x83,4.710945624865648,1.0237624619055459,4.601600273658293,4.192572308857886e-6,安国鉉,26,2.6941335749117226,30
x85,4.66538804468502,1.006539107548201,4.6350787661388555,3.568015930947592e-6,安成浚,32,2.682506002815064,31
x106,4.589354479092957,0.9713653163583922,4.724643140747761,2.305197974605495e-6,崔哲瀚,62,2.675764805866924,32
x15,4.617414237281141,0.9939875889286391,4.645343954704686,3.39510319785909e-6,井山裕太,44,2.6592586870917216,33
x151,4.709892306296892,1.041977312741545,4.52014861427712,6.179623537476589e-6,朴承華,21,2.657197000196048,34
x339,4.613406470826617,1.005608778023913,4.587675218878124,4.482092023061215e-6,鍾文靖,33,2.6323571781195088,35
x77,4.574418021067293,0.985921772410004,4.639737298716416,3.4885235151188557e-6,孟泰齢,46,2.6321521294195858,36
x320,4.59271478173298,1.0007743655386119,4.589161093531011,4.450308943696709e-6,金庭賢,35,2.6211892816219144,37
x54,4.579305060914447,0.9961531119242985,4.596989163712461,4.286399031252454e-6,周賀璽,36,2.6168834304235786,38
x170,4.575637892070433,0.9957794504849028,4.595031449827861,4.326840044765762e-6,李欽誠,36,2.6139523746151747,39
x327,4.570572276598838,1.0069048273508034,4.539229679357234,5.646011058778482e-6,金昇宰,33,2.586969766717756,40
x131,4.55635139620092,1.0034169840525022,4.540835433938117,5.6031755546438255e-6,彭立尭,32,2.579619937617491,41
x282,4.495012162636292,0.9760174243756347,4.605463027990288,4.11549103148307e-6,范蘊若,51,2.572257836616292,42
x44,4.507474003398871,0.9877756750270315,4.563256736683174,5.036616120822591e-6,古霊益,42,2.561555923595619,43
x336,4.617230162252493,1.0553372112555026,4.375123053568362,1.2136399511802403e-5,金顕燦,20,2.5382158560791535,44
x78,4.82916070149731,1.1712356170630025,4.123133408124099,3.737530832928855e-5,孫力,9,2.521826535883195,45
x100,4.575716555215516,1.0554707090628959,4.335237838365107,1.456026086953717e-5,尹燦熙,22,2.4964392583616113,46
x72,4.52411428669585,1.031753830427382,4.384877626111485,1.160509997366911e-5,姜儒澤,23,2.491559240753908,47
x158,4.524091682072835,1.04219425895235,4.340929383568673,1.4188131960371424e-5,朴珉奎,24,2.4709689919367053,48
x216,4.381917880506975,0.9811741088158554,4.465994201371006,7.96977683652691e-6,河野臨,60,2.44900488613974,49
x120,5.417856316607343,1.510168499317191,3.5875839808981427,0.0003337562507588863,張亜博,4,2.4428243729524763,50
x102,4.408338350062457,0.9980849250986837,4.416796846848069,1.0017429779264705e-5,山下敬吾,44,2.4421110476180496,51
x254,4.362607815595457,0.9805183310328665,4.449287359064401,8.615568111485984e-6,申眞諝,48,2.43098670346071,52
x340,4.424126434759637,1.0132062962909045,4.366461648486848,1.2627544740276492e-5,閔詳然,29,2.4281100310665558,53
x238,4.4057060882453,1.0161657385369773,4.33561762728628,1.4535142163028017e-5,王昊洋,27,2.403859583327455,54
x284,4.370630294647943,1.0016034622629697,4.363633373204574,1.2791989124226706e-5,蔡競,35,2.397471473989892,55
x304,4.349728527374053,0.9929206460636115,4.380741345865204,1.1827620551812813e-5,趙漢乗,41,2.3936748546287383,56
x80,4.468665615269253,1.0630381102624538,4.203673953105955,2.6261715299745276e-5,孫騰宇,18,2.374480538052219,57
x240,4.326857696043086,0.9913292835937912,4.364702796186203,1.2729570870327574e-5,王檄,37,2.373939007363317,58
x157,4.387135729873265,1.029646017168499,4.260819404651105,2.0367876966596804e-5,朴滄溟,26,2.358733076051322,59
x73,4.38173648449809,1.0288673472831462,4.258796331780395,2.055306249353659e-5,姜昇旼,26,2.354867810350292,60
x172,4.399377753729774,1.044035906391477,4.2138184393824485,2.5108915429285487e-5,李泰賢,21,2.342627018138564,61
x328,4.409500499680872,1.0563413715571393,4.174313927685029,2.9888538549725895e-5,金明訓,18,2.328507997713308,62
x42,4.576900394452288,1.141366078195866,4.010019643905048,6.071369657334487e-5,厳歓,11,2.3284092204064315,63
x312,4.3984693447241625,1.0619488439824436,4.141884394571533,3.444639669070627e-5,金世東,18,2.3064301220787486,64
x119,4.259068793038255,0.9954581050282126,4.278501296563904,1.8815589428268508e-5,廖行文,38,2.298016326132676,65
x35,4.363325684125707,1.0502331408867824,4.154625781892064,3.2582034586490065e-5,劉星,19,2.2943663965787455,66
x166,4.279182685135742,1.008225794177902,4.244270192100122,2.1930598324302628e-5,李志賢,31,2.2929778706052755,67
x182,4.258843598527433,1.0004914494422723,4.256751620317735,2.0741857019430324e-5,村川大介,38,2.2878754431261563,68
x180,4.243489362470581,0.9966559887130177,4.257727250452987,2.065156903803248e-5,李軒豪,36,2.280077064705936,69
x81,4.401093521902495,1.0795651097328536,4.0767281956635095,4.567383008411381e-5,安亨淩,15,2.2743502557287734,70
x294,4.222193669639088,0.9902709012963355,4.26367538833256,2.0109152169880924e-5,謝爾豪,40,2.271359994085307,71
