term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x229,1.9072047782939476,0.6196026866239681,3.0781092778757024,0.0020831850897457507,謝赫,54,0.6865874856447305,1
x31,1.6858660867586008,0.5825665218718565,2.893860226196503,0.003805375155546289,古力,73,0.5382100386710436,2
x43,1.6298275474268376,0.6041377116530116,2.6977748880588575,0.0069804626474188934,周睿羊,51,0.4396762554704048,3
x136,1.4471229986726786,0.5762210259830487,2.51140262749671,0.012025245582777769,李昌鎬,77,0.3119675774860726,4
x129,1.3873839096970866,0.5657106602439675,2.4524620220145144,0.014188235571537457,李世乭,94,0.27293390901647063,5
x86,1.290145628728966,0.5875488976828802,2.195809802072509,0.02810555978172856,常昊,61,0.1326743002936921,6
x131,1.2415913270351921,0.6209550778999338,1.9994865509985784,0.045555735586614965,李喆,42,0.018309823572322692,7
x81,1.1035064955187386,0.5800779924687415,1.9023415986225387,0.057126510672633316,崔哲瀚,67,-0.03924714964468201,8
x189,1.1335832492779405,0.599435301335576,1.8910852376432494,0.058612966808301366,王檄,57,-0.047304294353144094,9
x94,1.0672855686013145,0.5745490372028215,1.857605703766156,0.06322502795922827,張栩,58,-0.0645760346882438,10
x207,1.00735115792449,0.5909118043734517,1.7047402852149691,0.0882428729325745,羅洗河,56,-0.15674509669120984,11
x53,0.9239831033110835,0.5776982000712827,1.5994218143609802,0.10972690840671677,孔傑,59,-0.21408235082934346,12
x191,1.0165527412594828,0.6304398493214199,1.6124500098679664,0.10686404981983136,王磊,37,-0.22541376190371443,13
x269,0.9287126787444915,0.5878206005926978,1.5799253680596992,0.11412395891406406,陳耀燁,62,-0.22929390442312325,14
x210,1.0021182163303013,0.6327740119964886,1.5836905393261667,0.11326415877848024,胡耀宇,39,-0.24444658730278124,15
x184,1.0136880665160755,0.6474842750363432,1.5655794365958575,0.11744710717178797,牛雨田,31,-0.26185595530552064,16
x197,1.236069322066215,0.760710963850746,1.6248869554990872,0.10418664817359173,白洪淅,19,-0.26253127671975474,17
