term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x276,3.8342747803124273,1.5921766661229928,2.4081968175359734,0.01603153571403132,柯潔,77,0.6976867480501316,1
x383,3.740696840480838,1.597670900649889,2.34134378923671,0.019214464812759922,芈昱廷,61,0.5932851662005567,2
x203,3.5359322373842907,1.59497080641007,2.216925992108219,0.02662814926180336,朴廷桓,66,0.39383974875645267,3
x351,3.4673737120823165,1.5966064695410531,2.171714682503459,0.029877190371689562,申眞諝,62,0.32205896708644177,4
x434,3.468319663177671,1.6037467667837746,2.1626354827409533,0.030569226913602476,連笑,53,0.30893853261363535,5
x71,3.4454998186760157,1.5969903203444393,2.1574957435765105,0.030967058420749753,周睿羊,55,0.29942888759747044,6
x275,3.429436499119292,1.5952668582487837,2.149757253080517,0.0315744210950227,柁嘉熹,62,0.2867607883691883,7
x295,3.2245723565312505,1.6036987152366882,2.0107095715016143,0.044356142443181916,檀嘯,42,0.06528588751497466,8
x225,3.205737508872421,1.6003179136059076,2.003187917611389,0.04515712204287886,李世乭,50,0.053111219068783466,9
x239,3.245801241778101,1.631032802119801,1.9900281818732504,0.046587831134183445,李映九,26,0.03266662160209277,10
x193,3.177987675707986,1.5967943329695509,1.9902298061127868,0.046565626351302306,時越,53,0.03230283975797077,11
x146,3.1927079833831984,1.6063125137211611,1.9876007664206112,0.04685586148870305,崔哲瀚,42,0.02827233135251106,12
x390,3.1446003518123677,1.6054626277934454,1.958687980257952,0.050149338942896436,范蘊若,45,-0.018161024940719805,13
x490,3.091149268835199,1.5953615944841244,1.9375853596593267,0.052673830049501706,陳耀燁,58,-0.05171307229852573,14
x416,3.1392808019738165,1.6332055460704753,1.922159038418029,0.05458574920350432,謝爾豪,27,-0.07813412378501994,15
x532,3.0455638812022734,1.5948462441287299,1.909628525266444,0.056181059641728745,黄雲嵩,60,-0.09628321973132437,16
x241,3.019005509071277,1.594119678254786,1.8938386811562549,0.05824642561084772,李東勲,63,-0.12141025709065101,17
x50,3.0040025572175497,1.6040569737072263,1.8727530296351198,0.06110249680667139,卞相壹,43,-0.155989680985686,18
x455,2.9805527014638074,1.6032671412913584,1.8590493279012184,0.06302014676441699,金志錫,46,-0.1778835668801686,19
x178,3.2741859605037025,1.7631079246553838,1.8570536237273583,0.06330352531753951,彭筌,7,-0.19913665106740375,20
x297,3.014627737855963,1.6327785390065164,1.8463175904371265,0.06484610510079732,毛睿龍,24,-0.20194598398687447,21
x375,3.0007082600964834,1.6259872084467621,1.8454685525865453,0.06496940898007693,羅玄,30,-0.2024865405436378,22
x234,2.9612484667874264,1.6392608009781886,1.8064535338247423,0.07084752597565222,李志賢,23,-0.26809531113960494,23
x433,2.864355444225747,1.5960258818133528,1.7946798212140265,0.07270472735208677,辜梓豪,55,-0.2798155429465581,24
x98,2.9279293148568972,1.6311747533640866,1.794981996146288,0.0726565684619209,姜儒澤,26,-0.2854849492703533,25
x387,2.8604867854954312,1.5992893648492452,1.7885986416004656,0.07367947679503636,范廷鈺,47,-0.2901132632575818,26
x243,2.848616581398617,1.5959648065537981,1.784886840675201,0.07427967356828816,李欽誠,55,-0.2954340875123651,27
x461,2.8740782473778523,1.621484102206851,1.7724985668784616,0.0763118329850995,金明訓,33,-0.3202454339696441,28
x369,2.8048999862768893,1.597323141056688,1.7560003446900199,0.07908834970617236,童夢成,56,-0.34182660160478573,29
x388,2.8018658298790027,1.6093309769492952,1.7410127997351539,0.08168133492274239,范胤,41,-0.36851619471110864,30
x492,2.851959081409588,1.641745327260986,1.7371507224982743,0.08236057027367935,陳賢,23,-0.3822792132945545,31
x213,2.761840872224482,1.607547405078176,1.7180463005320654,0.08578817039588542,朴永訓,40,-0.4050275157795249,32
x34,2.763670725929095,1.6109747342128704,1.7155270453570688,0.08624864121850079,元晟溱,36,-0.4099495004702596,33
x55,2.7208701988708173,1.6026428489682691,1.6977395809817688,0.08955692377112738,古力,45,-0.4363362135966731,34
x506,3.0510316846981,1.7776814031214918,1.7162983644542205,0.08610744752613203,韓熊熙,10,-0.4510006794512389,35
x258,2.693514910953344,1.6110717754502446,1.6718776605720065,0.09454844875358033,李軒豪,36,-0.4802964866836379,36
x27,3.4857178342057953,2.0163534378991,1.728723629840248,0.08385857011359679,何語涵,6,-0.48649843845543206,37
x336,2.733285566216903,1.6402428507186442,1.6663907817183055,0.09563560565655549,王檄,21,-0.49799284969882596,38
x350,2.6606831050156194,1.6081076455260435,1.6545429109910474,0.09801725206451799,申旻埈,41,-0.5072889566706862,39
x113,2.637718816762414,1.6148476007379893,1.6334165623783756,0.10238141600550438,安成浚,33,-0.5435309566914248,40
x106,2.613715205566873,1.6051592010922233,1.6283214797562648,0.10345673724409735,孟泰齢,43,-0.548448420584807,41
x408,2.616173310645062,1.6101704775537995,1.6247803242670307,0.10420937492989049,許嘉陽,38,-0.555862530135923,42
x290,2.5930595407900805,1.6010955841006411,1.6195532400063672,0.10532828111756821,楊鼎新,45,-0.5610987598881825,43
x228,2.8477476868120233,1.7384486012561666,1.6380971429090858,0.10140143091014388,李喆,11,-0.5769960576626247,44
x76,2.493577061574731,1.5969068551977017,1.5615043879725965,0.11840478933227479,唐韋星,54,-0.6523294431647417,45
x17,2.465706270014638,1.5950260237312992,1.5458721258017638,0.12213545361860371,井山裕太,44,-0.6764949967360212,46
x35,2.440610695486871,1.6119954567909067,1.5140307531297494,0.13001803983810636,党毅飛,36,-0.735020354391215,47
x103,2.407642469387772,1.5994342748612476,1.5053087877566191,0.132244706937354,姜東潤,50,-0.7432430520888857,48
x415,2.5079029517929796,1.658951517786889,1.5117397494163227,0.13060008226340877,謝尓豪,18,-0.7602315382471918,49
x298,2.374297750639136,1.6048403826309185,1.479460372717439,0.1390173148428603,江維傑,42,-0.7872378031437735,50
x177,2.3666720505846164,1.604723660284873,1.4748159506568759,0.1402620316974043,彭立尭,42,-0.794633560176583,51
x5,2.344648123956732,1.613046290910356,1.4535529061806907,0.14607030155143835,丁浩,36,-0.8330530691366693,52
x221,2.392375731701795,1.6396914336303772,1.4590402088061951,0.14455404116465279,朴進率,21,-0.8378163925500477,53
x3,2.2830410594891406,1.5897331062186615,1.4361159433356592,0.1509693521051786,一力遼,55,-0.8487331597616223,54
x72,2.324886483662531,1.6131300247699412,1.4412269612265745,0.14952057385063716,周賀璽,33,-0.8529796651342529,55
x33,2.4403712675607374,1.6778834823055355,1.4544342877775325,0.14582593956763415,偰玹準,16,-0.8650591925811675,56
x109,2.334250307328971,1.6319672845440998,1.4303291061260817,0.15262258484492086,孫騰宇,25,-0.8807252432229054,57
x431,2.2896054546887563,1.6179924646410482,1.415090307726931,0.15704201959411382,趙漢乗,31,-0.8978397006541083,58
x504,2.2814203414148317,1.6242686056520192,1.4045831665255983,0.1601452651526528,韓昇周,27,-0.9183888117196459,59
x453,2.3081085171923004,1.6384725945839382,1.4086952231132097,0.15892530802814844,金庭賢,21,-0.9196824941380579,60
x138,2.329350993071663,1.6669932680505442,1.3973367725687995,0.16231232273669124,尹畯相,16,-0.9546257449879092,61
x418,2.3180098729091316,1.6673227812711695,1.3902586223537816,0.16445035779239559,謝赫,15,-0.9666160061950722,62
x354,2.245582327757864,1.6344222655218998,1.3739303331387316,0.16946331160006278,白洪淅,23,-0.9742295353202786,63
x356,2.2183572937915366,1.6329986333853133,1.3584563075798395,0.17431893766264858,睦鎮碩,24,-0.9986500139775307,64
x303,2.1089741126991446,1.5924687651180802,1.32434252959603,0.1853893119010053,河野臨,46,-1.0281893545834735,65
x435,2.201444899803089,1.6426134238191359,1.3402087599434378,0.18017748445315948,邱峻,20,-1.0345035451206086,66
x307,2.180584103185001,1.6339753966639685,1.334526889227968,0.1820312405229236,洪性志,24,-1.038347428243017,67
x417,2.105355203799975,1.6075506619209219,1.3096664719009279,0.19030869063626155,謝科,42,-1.061519600184241,68
x427,2.094658003612598,1.6094630330045048,1.3014638799763818,0.19309972034992065,趙晨宇,40,-1.0759841714062763,69
x116,2.139460644942011,1.6374841329921623,1.3065535120835587,0.19136439379099018,安祚永,22,-1.0863830970525488,70
x65,2.3491737446407353,1.7473848241829788,1.3443940408141828,0.17882099982214136,呉震宇,9,-1.093174358999733,71
x325,2.1513654754763984,1.6503413840975911,1.3035881522493409,0.1923740423937111,牛雨田,18,-1.0998070511958562,72
x30,2.642233923239679,1.9007944595010315,1.3900681949237579,0.16450817015707775,佟禹林,6,-1.1023311619773533,73
x157,2.0624032524934623,1.6135138648701461,1.2782060925515768,0.20117676850063357,廖元赫,35,-1.1162190613007255,74
x140,2.4846192881346876,1.831845673117594,1.3563474940037643,0.17498863081468577,屠暁宇,6,-1.1241166879069726,75
x380,2.0875570873715463,1.6316448045605554,1.2794188303340812,0.20074960632506655,胡躍峰,24,-1.1267831776127477,76
x285,2.8661403824137843,2.029791380077646,1.4120369268215855,0.1579390885511612,楊嘯天,3,-1.1325486363391786,77
x505,2.493088762860399,1.8413954257062068,1.3539127598865717,0.17576421215205787,韓晗,5,-1.1344602257808285,78
x460,2.068037979761232,1.6318148655962834,1.2673239001322296,0.20503949804151855,金昇宰,25,-1.1466373054634462,79
x54,2.1553152658497967,1.6769350995879857,1.2852705309700694,0.1986977642707266,厳歓,14,-1.1482468803385353,80
x337,2.036553166289624,1.6183695278309616,1.2583981169116165,0.20824781259517178,王沢錦,31,-1.1516348035373705,81
x226,2.0953767240077323,1.666568066178059,1.2573004166658852,0.2086448731786076,李元栄,16,-1.187762366363044,82
x481,1.9740192825750145,1.6261182053055723,1.2139457489217804,0.22476844140066607,陳梓健,28,-1.229433581876963,83
x410,1.9933663333833047,1.6390443302548152,1.2161759731497954,0.22391789436985093,許映皓,21,-1.2355509972186811,84
x141,1.8842178848158686,1.5918514253367602,1.1836644141693422,0.23654593093789483,山下敬吾,42,-1.251729423097549,85
x238,1.9556640277543333,1.6322273728857741,1.1981566172957412,0.2308560508787868,李昌鎬,26,-1.2598238968306414,86
x496,1.9312023741288165,1.6205585010404882,1.191689391582518,0.23338305920638253,陶欣然,31,-1.261297872920945,87
