term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x363,6.593074535259724,1.2387734379322073,5.3222601755693555,1.0248585001324036e-7,申眞諝,93,4.152690862533276,1
x284,6.044097476597053,1.2477287503031511,4.844079672868454,1.2719988699392228e-6,柯潔,56,3.5860718384998456,2
x445,5.973711351988706,1.2513291512599403,4.773892900979639,1.8069850168896835e-6,辜梓豪,52,3.5085929240066243,3
x208,5.865191227182176,1.2345204494623205,4.750987502666873,2.024256443406497e-6,朴廷桓,85,3.4331859417414043,4
x49,5.836961453118695,1.238273751012308,4.713789215306299,2.431521939027498e-6,卞相壹,75,3.3975621636244484,5
x299,5.721983640770699,1.2421178060614297,4.6066352264236965,4.092369666752705e-6,楊鼎新,60,3.275011562829683,6
x309,5.553157406920139,1.2629737930104552,4.3968904482835685,1.0981273404701067e-5,江維傑,36,3.0650990346895424,7
x5,5.510182114853524,1.256092554865614,4.386764409604389,1.1504928602242205e-5,丁浩,41,3.035679781768265,8
x31,5.469182561729447,1.2753249866872145,4.2884618578172775,1.799146862192812e-5,元晟溱,36,2.9567923379556342,9
x394,5.382300246235931,1.2471764649352461,4.3155883690568055,1.591783567179213e-5,芈昱廷,47,2.925362610313496,10
x243,5.333705917166315,1.2675089028458246,4.208022448750475,2.5761527930684035e-5,李欽誠,34,2.8367133785600402,11
x33,5.256550784991948,1.2554648002756907,4.1869360127322155,2.8274549483708802e-5,党毅飛,42,2.783285128448837,12
x448,5.2186458196351975,1.2403967863652952,4.20723906817533,2.585096226659466e-5,連笑,58,2.775064150495566,13
x428,5.189010047496558,1.2532035519318478,4.140596345659535,3.464040733446685e-5,謝科,42,2.720199050190818,14
x154,5.187952073017675,1.2535963578297489,4.138454966476738,3.4965248408257886e-5,廖元赫,42,2.7183672480930694,15
x419,5.184109971946054,1.2577679018017367,4.121674566921196,3.761282925536318e-5,許嘉陽,40,2.7063072053966324,16
x255,5.175408689454177,1.2590779855467749,4.110475084834934,3.948458855291511e-5,李維清,37,2.695025057927031,17
x401,5.11041007978195,1.2498267552267657,4.088894767542985,4.3343341468129124e-5,范廷鈺,45,2.6482513719852214,18
x298,5.168126429890015,1.282353675186215,4.03018802838424,5.573225314250175e-5,楊楷文,28,2.6418896897731714,19
x471,5.076614312138544,1.2396977432726375,4.095041988813302,4.2209188299663875e-5,金志錫,60,2.6344097578914476,20
x362,5.004621833952271,1.2383507170925214,4.0413606298080404,5.3141960914437414e-5,申旻埈,61,2.565070921280004,21
x237,5.003169740488682,1.2445857471539625,4.019947803459588,5.82110370095725e-5,李昌錫,56,2.5513358185953754,22
x242,4.96268957587204,1.244266006115952,3.9884474473134253,6.650713196719117e-5,李東勲,49,2.5114855438236146,23
x259,4.948792318417296,1.2450776467959586,3.9746857002471723,7.047225834628763e-5,李軒豪,52,2.4959893542292577,24
x531,4.956237490168979,1.257719538117,3.9406539693175398,8.125977358798676e-5,陶欣然,41,2.478530000078489,25
x427,4.92901126494989,1.2530296857038121,3.933674773380426,8.365695929804564e-5,謝爾豪,41,2.46054278411338,26
x565,4.922300070625367,1.250437028407951,3.936463779301554,8.269109434257455e-5,黄雲嵩,47,2.4589391246617036,27
x77,4.920324985484968,1.2518791508530558,3.9303514098243104,8.482180017831955e-5,唐韋星,47,2.4541230583044484,28
x1,4.932247354458609,1.2633522505388346,3.9040951186456097,9.457858084683741e-5,一力遼,53,2.4434434208971054,29
x522,4.917156489309715,1.2700008486312988,3.8717741760637536,0.00010804603174746408,陳耀燁,31,2.415254817506056,30
x17,4.884764036170718,1.2610381738353822,3.873605206822535,0.00010723708143066339,伊淩濤,37,2.4005188337150147,31
x233,5.421633705985409,1.5445567338560486,3.5101551060867022,0.000447845372590218,李志賢,6,2.3788569402889927,32
x526,4.835767164209051,1.2728417759570905,3.79918954229239,0.00014517003851847307,陳賢,29,2.328268865573583,33
x304,4.783896456261191,1.2506159662732896,3.8252321937938496,0.00013064889009884302,檀嘯,44,2.3201830027028105,34
x283,4.797332144164136,1.2604240863922316,3.8061254112461107,0.0001411608241301689,柁嘉熹,37,2.3142966939714396,35
x345,4.781037489615461,1.2665187647213563,3.774944061462307,0.00016004357331372306,王星昊,41,2.285995523114389,36
x11,4.756411390990051,1.2664991304391915,3.75555835505441,0.00017295545475378403,井山裕太,51,2.2614081040248437,37
x107,4.905853454125755,1.3502595984815855,3.6332668619001565,0.00027985531246928837,孫騰宇,14,2.245842045117032,38
x194,4.678208792914985,1.2570013998093856,3.7217212276966425,0.00019786940295350266,時越,41,2.201916035290495,39
x398,5.71794728592283,1.7856002552808543,3.2022549666489954,0.001363562505915527,花暢,4,2.200314783019547,40
x135,4.6672077252239,1.258386867077101,3.708881463507789,0.00020817685116613757,屠暁宇,42,2.1881855970820108,41
x402,4.616132152613694,1.2664379206531828,3.644973099220576,0.00026741977225868053,范胤,33,2.1212494489269234,42
x101,4.541671007443654,1.2335236714801656,3.681867735861023,0.00023153152539113329,姜東潤,65,2.1116293746277273,43
x165,4.569822050524426,1.2655118035742923,3.6110465644156697,0.0003049638967864587,張涛,33,2.07676379748307,44
x41,4.698612801234252,1.3335559710673308,3.5233712743782695,0.000426094020123166,劉宇航,15,2.0715075382316104,45
x441,4.519218006538501,1.2568912495276394,3.595552127709456,0.00032370429914228897,趙晨宇,41,2.0431422449690513,46
x544,5.532194951428505,1.7716677810439347,3.1225916114863947,0.0017926630464229943,馬逸超,3,2.042009422771954,47
x525,4.69402552565388,1.3726443565656208,3.419695351677554,0.0006269130129655699,陳豪鑫,13,1.9899161432196073,48
x182,4.532533274800868,1.293872949929676,3.50307445182096,0.00045992089224178046,戎毅,22,1.9836035634394067,49
x379,4.425731201651153,1.2529435562459625,3.532267020001616,0.00041201309800830614,童夢成,45,1.9574323958466073,50
x491,4.641479073815993,1.3752421913954844,3.3750266701068816,0.0007380853762021684,金禹丞,13,1.9322519567668883,51
x536,4.454322289977605,1.283565448597228,3.470272820794301,0.0005199299637014039,韓一洲,26,1.9256983562410657,52
x73,4.371889257296008,1.2698687197342644,3.4427883680849147,0.000575749676124178,周睿羊,31,1.870247879419507,53
x518,4.485131913426827,1.3277498054080943,3.3779947812142863,0.0007301646637043294,陳玉儂,17,1.8694647967728808,54
x406,4.3772335572790455,1.2873972290633733,3.400064454436986,0.0006736997047720458,蒋其潤,26,1.8410610160242,55
x28,4.304785884074373,1.251995597591046,3.4383394736827944,0.0005852934446718887,偰玹準,41,1.8383545568200121,56
x173,4.359843556715917,1.2825629171570232,3.3993213887550318,0.0006755328576188056,彭立尭,27,1.833194609916581,57
x221,4.547460121111497,1.3896347849821533,3.2724138530901117,0.0010663336299582015,朴珉奎,12,1.809879594696655,58
x83,4.360119139022659,1.299232097902042,3.3559201208646545,0.0007910141210680543,夏晨琨,22,1.8006319061556364,59
x40,5.229819241662945,1.7490076944604225,2.99016365578447,0.0027882801389095715,劉兆哲,3,1.7842740835759123,60
x94,4.37324928449855,1.317626058750215,3.3190367293180527,0.0009032854755360061,姜儒澤,17,1.7775259487606268,61
x479,4.261572228068488,1.2627544131949835,3.3748226761575792,0.0007386326756026926,金明訓,34,1.7739460340743705,62
x421,4.257545608694077,1.2686598086324974,3.3559395353458332,0.0007909585951079488,許映皓,30,1.7582857856880572,63
x103,4.3318963583692085,1.310230903244128,3.306208354301097,0.0009456773954475136,孟泰齢,20,1.7507414789782767,64
x112,4.240033972356379,1.2671815232365466,3.3460351927534266,0.0008197599054827783,安正己,33,1.7436863715803819,65
x543,4.551283305343665,1.44011122438574,3.16036930222869,0.0015756928015318475,韓雄奎,8,1.714264193303757,66
x559,4.266413953347086,1.2981832017039867,3.2864498229117576,0.0010145884795998228,黄明宇,21,1.708993045990232,67
x459,4.211930640860833,1.2933433170258268,3.2566222637208124,0.0011274636253634216,金世東,25,1.664044306319954,68
x110,4.148436521406527,1.2647089401505953,3.280151179221167,0.001037514747565832,安成浚,32,1.6569599093098542,69
x351,4.215803101759111,1.300716732603062,3.241138517009946,0.001190533192258342,王沢錦,21,1.6533911385310787,70
x217,4.15073410761937,1.274167846026381,3.257603871078561,0.0011235712965108303,朴河旼,29,1.6406234509473996,71
x420,4.075193939681038,1.2648576053233498,3.2218598540499355,0.0012736141555270012,許家元,49,1.5834244571940395,72
x207,4.064438116394586,1.2605985277780896,3.2242129645815933,0.0012631942045896918,朴常鎭,35,1.58105901667175,73
x469,4.119417754847713,1.2905790315581944,3.191914368757479,0.0014133322631089474,金庭賢,23,1.5769770626780697,74
x314,4.096420401655711,1.3132987353065255,3.1191839994421384,0.0018135267206916814,沈載益,17,1.5092218931018553,75
x55,4.155419824034242,1.3506555885311968,3.0765946991365536,0.0020937978220986657,古霊益,14,1.4946283146277843,76
x308,4.285928751807872,1.4229714135416278,3.011957029509568,0.00259569338223718,毛睿龍,9,1.4826750671308653,77
x344,4.886046889226666,1.740190458571216,2.8077655897724876,0.0049886524841033335,王昊洋,3,1.4578716858413703,78
x2,4.087380252217504,1.3355641407552927,3.0604147921386953,0.0022103064346552076,丁世雄,17,1.4563188949295776,79
x141,3.908461820811418,1.251692803949233,3.122540777161758,0.0017929726602855943,崔哲瀚,41,1.4426269970314292,80
x423,3.885063507308437,1.2432130287200847,3.125018333590178,0.00177793978371086,許皓鋐,92,1.4359338407298705,81
x256,3.97336733296871,1.2929424905322697,3.0731199276566286,0.0021183333735793407,李翔宇,23,1.4262706266201386,82
x450,3.9800546743307583,1.301619687477601,3.0577708009654314,0.0022299005949065224,鄔光亜,20,1.4158638899998843,83
x333,4.807004091237852,1.7220315209582806,2.7914727650065534,0.005246877303583742,潘亭宇,4,1.4146019949500395,84
x368,4.023923659695808,1.3254574632699876,3.0358753646975085,0.0023983848244450976,白現宇,15,1.4127724570539324,85
x449,4.103726525212727,1.3744168955425715,2.985794585705176,0.002828425657157536,郭信駅,12,1.396125240993861,86
x98,3.859972950681755,1.2573960251652998,3.069814818425496,0.0021419153185654543,姜昇旼,38,1.3829027811061145,87
x224,3.896908419312743,1.288433208108418,3.024532738514164,0.002490175190502711,朴鍵昊,24,1.3586949993391597,88
x147,3.7537548380204475,1.2261118103139548,3.0615110354897173,0.002202228739610984,崔精,86,1.3383145717019564,89
x395,3.8114675105289426,1.2569937276368899,3.0322088541319823,0.002427711665446729,芝野虎丸,55,1.3351898670842695,90
x239,3.8775976876390215,1.3012962002012818,2.979796365377262,0.00288440060068664,李映九,20,1.3140441732424963,91
x235,3.9192013015552303,1.3338871885797785,2.9381804811605527,0.003301447695511254,李成森,16,1.2914435400530668,92
x487,3.8239246824943747,1.2955704738729794,2.9515373803349587,0.003161962713487274,金炯佑,24,1.2716508489646055,93
x227,3.848731257062041,1.3145800062163728,2.927726908109205,0.0034144980903995214,李元栄,19,1.2590086448157862,94
x478,4.24079433483192,1.514112000916861,2.8008458636243114,0.00509688572229938,金昌勲,7,1.2579936930257039,95
x25,3.76520477163094,1.2744386028075831,2.9544026391983174,0.0031327498445962833,余正麒,42,1.254560724100001,96
