term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x36,5.372086477379865,1.752257091564026,3.065809522611125,0.0021708155970466964,古力,56,1.9201400069987336,1
x332,5.967866400370558,2.0690573827779635,2.8843406906182394,0.003922341589182025,陳瀟南,6,1.8918233562979703,2
x45,5.324360856478205,1.7554399823989861,3.0330634540987997,0.0024208469035185256,周睿羊,55,1.8661440911522025,3
x235,5.140983797836454,1.7534527798241724,2.931920298619029,0.003368731886750897,王檄,55,1.6866818215828348,4
x125,5.134348292404138,1.7572979340887245,2.9217289753809665,0.003480943011310284,彭立尭,51,1.6724713622493512,5
x334,5.08301636491262,1.7440957483046196,2.914413597908062,0.0035635743740053583,陳耀燁,75,1.6471477407525192,6
x308,5.032181342745316,1.7504866407941644,2.874732788855964,0.004043695591690679,金志錫,64,1.5837226603808126,7
x208,5.005155815321555,1.7538022704345988,2.8538883200791267,0.004318771061369718,檀嘯,51,1.5501653425653958,8
x156,4.953358799626694,1.7446965516303938,2.8390947382786145,0.004524172253731296,李世乭,77,1.5163065929148187,9
x103,4.92074946797498,1.7425942142175432,2.823806843743302,0.004745697547684573,崔哲瀚,89,1.4878388659664203,10
x135,4.887776646411738,1.752184963947833,2.789532353593042,0.005278422229325265,時越,54,1.435972267434507,11
x144,4.845855885545251,1.7421686400705465,2.7815079287324473,0.005410700898889438,朴廷桓,81,1.413783664606274,12
x266,4.8743419073024805,1.7582996145739864,2.7721907386548974,0.0055680399720756755,芈昱廷,47,1.410491666591727,13
x56,5.049811182227783,1.862588039914841,2.7111798605013404,0.006704424800413427,夏晨琨,12,1.3805127435955464,14
x194,4.815942927683741,1.7452375207752733,2.7594770742405266,0.005789394909659815,柁嘉熹,76,1.3778250117564528,15
x292,4.825325349867328,1.7564929298613283,2.747136221179255,0.006011815931912669,連笑,48,1.3650342780405116,16
x268,4.760725090975034,1.7493083049071754,2.7214900184376902,0.006498834770009986,范廷鈺,60,1.314587730307898,17
x38,4.776464199258527,1.772529582533359,2.6947162102828455,0.0070448604211351025,古霊益,31,1.2845809216678097,18
x14,4.631546794316667,1.731857868566164,2.674322690320544,0.00748803613576534,井山裕太,51,1.2197867932413238,19
x282,4.675831481144594,1.773120715398562,2.637063252680775,0.00836272363898973,謝爾豪,30,1.182783671809427,20
x29,4.6277329567452155,1.7594087022831728,2.6302774055509888,0.008531521979906673,劉星,41,1.1616978132473652,21
