term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x143,3.4502956893682173,0.8115647396303651,4.251411527489092,2.1242742522266675e-5,李世乭,43,1.851513152296398,1
x62,3.2410832133419833,0.7603940567140838,4.262373153398626,2.0226731636906342e-5,孔傑,71,1.7431069216152384,2
x59,3.4807966954406666,0.9387733353590324,3.7078137654063656,0.00020905630741740054,姜儒澤,19,1.6314132247833728,3
x176,3.0775809225741138,0.7876214509357473,3.907436648554633,9.328048851676381e-5,柁嘉熹,51,1.5259666642306915,4
x93,2.974377107950213,0.7664138794176296,3.8809019354011896,0.00010406980028249236,崔哲瀚,60,1.4645417654974824,5
x45,2.870191394592173,0.777152854890103,3.693213473426725,0.00022143798384832497,周睿羊,53,1.33920027045867,6
x81,3.9423909585299883,1.3350799032219336,2.952925101348511,0.0031477832775899093,尹燦熙,6,1.3122835491827791,7
x151,2.738192732289761,0.7515654198656918,3.6433192106937127,0.0002691447151178123,李昌鎬,85,1.257608855154348,8
x132,2.777743222442768,0.7792554102906866,3.5646120460127224,0.0003643947651350708,朴廷桓,49,1.2426100641701152,9
x147,2.7705653592656394,0.7820620617022952,3.5426413004039836,0.0003961411338209094,李喆,46,1.229903097712118,10
x36,2.665642221529993,0.7480086842216008,3.563651435817134,0.00036573154049629713,古力,81,1.1920651136134395,11
x302,2.6625026621280554,0.757391141343575,3.5153601841776303,0.000439157932668796,陳耀燁,63,1.1704421136812126,12
x309,3.0431673280170983,0.9745510062497268,3.1226352530565165,0.0017923972802847328,韓雄奎,12,1.1233018457051365,13
x108,2.714950003633761,0.8321998907652011,3.26237726507917,0.0011048200281320373,張立,30,1.0755162188263148,14
x189,2.73072110077341,0.868502453691365,3.1441720045431345,0.0016655750889953093,檀嘯,23,1.019771267001421,15
x193,2.555774909447391,0.7927901933511309,3.2237721037442566,0.0012651403954501807,江維傑,40,0.9939782285456633,16
x257,2.466774963743297,0.7655093642718208,3.2223968495666666,0.0012712292895036615,謝赫,58,0.9587215161278102,17
x264,2.4669502076273377,0.770176742557957,3.2030962132587324,0.0013595855037767952,邱峻,51,0.9497020247881625,18
x97,2.3778497260164633,0.7706474613388336,3.0855220386835023,0.0020319516491974585,常昊,52,0.8596742271789612,19
x289,2.6992227917666556,0.9375678886772444,2.8789624989981464,0.003989857748037234,金起用,14,0.8522140510724843,20
x60,2.3825140045157327,0.7781747954764928,3.061669458282659,0.002201063637653828,姜東潤,47,0.8495096574270418,21
x217,2.295364675960131,0.7683754033613848,2.9872958789657766,0.0028145717767384193,王檄,54,0.7816651313382033,22
x37,2.2631124561685514,0.7646256201865492,2.959765402075344,0.0030787338846087705,古霊益,59,0.7567999844010493,23
x21,2.236415969403136,0.7952941571560357,2.8120613602903086,0.004922511188382784,元晟溱,41,0.6696864798057458,24
x254,2.2492418534471224,0.8085824414364805,2.7817099879775404,0.0054073336521904885,許映皓,34,0.6563344438172558,25
x293,2.131506997175394,0.7965502091202559,2.6759229647676843,0.007452377239654445,鍾文靖,37,0.56230308520849,26
x123,2.0899299491817507,0.7760747433259039,2.692949315970856,0.007082303453530487,時越,50,0.5610627048297201,27
x47,2.1032522392434054,0.7976921835718125,2.6366714912834035,0.008372386858651446,周鶴洋,38,0.5317986376069348,28
x273,2.0451329823112188,0.7708295288169488,2.653158585465766,0.00797423959168511,金志錫,47,0.5265988105418298,29
x135,2.0071989586760948,0.7623384209515275,2.6329500173568197,0.008464680320805381,朴文尭,58,0.5053922694015855,30
x29,2.0173187577486082,0.7747519923634107,2.603825195201757,0.009218976316445658,劉星,46,0.49105733279268904,31
x63,2.0807000116491086,0.8109951027203081,2.5656135341259763,0.010299350927660775,孟泰齢,32,0.4830396592901016,32
x140,2.0157251833568988,0.7802407390485698,2.5834656952351476,0.009781319392016706,朴永訓,48,0.4786509274312163,33
x156,2.6755596486757938,1.1193790881846966,2.39021764558311,0.01683839096771053,李熙星,8,0.4703828449519416,34
x261,2.1958146570228942,0.8909645868006951,2.4645364019547595,0.013719062732440047,趙漢乗,18,0.44061442102552495,35
x267,2.2667467633343534,0.9565633694488362,2.369677572579884,0.017803603542287147,鄔光亜,12,0.38231692552014596,36
x160,2.3358095281708344,0.9994582709260736,2.3370755899658824,0.019435254003160724,李豪傑,10,0.3668767344464694,37
x85,1.7571515001771967,0.7087204673578147,2.479329412805086,0.013162967699171546,山下敬吾,57,0.36097217948230176,38
x115,1.8765867088679908,0.7917084878694093,2.370300101137137,0.017773652183834567,彭筌,40,0.31692098776525457,39
x48,1.963224337672762,0.8361201089965241,2.3480171288177014,0.01887365333757825,唐韋星,26,0.3160677229496096,40
x215,1.914313971086249,0.8135910686988355,2.352919107319828,0.018626685733831593,王昊洋,31,0.311539565749543,41
x114,1.861416347931001,0.8027309270564726,2.318854656262732,0.02040291845797584,彭立尭,36,0.28003642162974995,42
x214,1.8305550303499494,0.7886321167560671,2.321177379739102,0.020277272491901924,王尭,40,0.2769497603404971,43
x239,1.8577817630584392,0.8033032514832595,2.3126780074998297,0.02074034905899553,羅洗河,35,0.27527435763641805,44
x72,1.89162906742894,0.8268468637290829,2.2877622815156906,0.02215136849471703,安祚永,27,0.26274074588264673,45
x244,1.8204703876867265,0.801032065990814,2.2726560708090346,0.02304691385585311,胡耀宇,35,0.24243721768482307,46
x152,1.8058128654568724,0.7941555099625008,2.2738781545973796,0.022973313495059686,李映九,36,0.24132651083074563,47
x248,2.0225603123368905,0.9086688572097115,2.225849710033701,0.026024249844546005,范廷鈺,17,0.2324826636337589,48
x66,1.8245375054410156,0.817423998119811,2.232057670973333,0.02561115157222987,孫騰宇,28,0.21421222914498794,49
x210,1.7431172154291188,0.7868618365232334,2.2152773644876733,0.026741032527936387,牛雨田,40,0.19299939747834904,50
x12,1.5364084001994536,0.7043036020222956,2.1814575359090904,0.029149592009660847,井山裕太,51,0.14893030421553122,51
x145,3.1437928592454183,1.5268966629867697,2.0589427794647412,0.03949972032232774,李元道,4,0.1358064331614819,52
x263,1.760463945563246,0.8534079782913232,2.0628632381525334,0.039125623719922446,連笑,20,0.07925022832933926,53
x266,2.0239984750458397,0.9987450548272359,2.026541673736701,0.04270930668573575,郭聞潮,12,0.056470717036185114,54
x313,1.4575022957595927,0.7122368985939215,2.0463729113683296,0.04071969513849303,高尾紳路,45,0.05439560552956735,55
x105,1.4289412235378303,0.7105422446184502,2.011057378164966,0.04431939644788064,張栩,53,0.029173001639483553,56
x250,2.3532167880149593,1.1889840166318324,1.9791828612475202,0.04779542183628242,范蘊若,6,0.010918275250249465,57
x149,1.6146713056170967,0.824971269221308,1.9572455015811496,0.050318611508492254,李康,28,-0.010522094748879995,58
x213,2.691275262447267,1.3861216001217447,1.9415866993277424,0.05218715433945652,王哲明,5,-0.039384289792570026,59
