term,estimate,std_error,statistic,p_value,name,n,estimate_for_ranking,Rank
x169,4.691991067327857,0.6948478463959314,6.752544591833292,1.4527439175602848e-11,朴廷桓,80,3.323140809927872,1
x157,4.579791873430244,0.7025769241330914,6.518562901964425,7.098416984536025e-11,時越,61,3.195715332888054,2
x340,4.57878957362679,0.7055244897753485,6.489908769977294,8.588836693756246e-11,金志錫,66,3.1889063287693533,3
x218,4.498058965151298,0.7208098720433855,6.240284906753552,4.367746161882732e-10,柯潔,47,3.0780635172258286,4
x180,4.383470100866238,0.6859612920273731,6.390258680501927,1.6560536192201277e-10,李世乭,83,3.032126355572313,5
x296,4.392948166019577,0.7034464084968789,6.244893872450652,4.2408796416439084e-10,芈昱廷,58,3.007158741280726,6
x365,4.355048788532213,0.6952478015922556,6.264023817922596,3.7516813358505713e-10,陳耀燁,62,2.985410619395469,7
x60,4.323760081419301,0.7047224771798034,6.135408222996317,8.494079193121126e-10,唐韋星,56,2.935456801375088,8
x233,4.361300510243906,0.737596655139282,5.91285288491493,3.3623247094134786e-9,楊鼎新,39,2.90823509961952,9
x56,4.211138039257027,0.6904748485226517,6.098901427426688,1.067999004819043e-9,周睿羊,70,2.8509025876674032,10
x44,4.223247871783753,0.7093135778916055,5.953992709877511,2.6167846425324636e-9,古力,50,2.8259001233372905,11
x363,5.323963826000078,1.306795306954323,4.074061023687292,4.620036726379801e-5,陳瀟南,6,2.749577071300062,12
x58,4.416221070121255,0.8574092216262795,5.1506573042739685,2.595751117337261e-7,周鶴洋,17,2.727124903517484,13
x330,4.0565723623383905,0.708112047681047,5.7287153574395635,1.0119402719783467e-8,鄔光亜,54,2.661591628406728,14
x16,4.096826341035175,0.7368724598374278,5.559749569062516,2.7016202163884242e-8,井山裕太,45,2.6451875951554427,15
x115,4.00273829291802,0.690970117861931,5.792925322593826,6.9170869275430965e-9,崔哲瀚,73,2.6415271607300164,16
x325,3.9523516809679466,0.6914168374860166,5.716308117891156,1.0886326903202361e-8,連笑,65,2.590260511120494,17
x263,3.9465419332524347,0.7120311690365313,5.542653334393504,2.9792231881949042e-8,王檄,50,2.543840530250468,18
x46,4.007660661067712,0.7589058430129375,5.280840433586425,1.285926482518812e-7,古霊益,29,2.5126161503322253,19
x298,3.8875224768200436,0.7004014348036814,5.550420492656035,2.8498329802039732e-8,范廷鈺,54,2.5077316502567912,20
x65,3.941058169440851,0.7809018093223398,5.046803736901147,4.4926242827115606e-7,夏晨琨,26,2.4026816050758417,21
x184,3.829487912535228,0.737478276654045,5.1926789354524425,2.072894827726515e-7,李喆,34,2.3766557075267594,22
x217,3.755257882454483,0.7000758857278058,5.364072608429414,8.136617131850331e-8,柁嘉熹,56,2.3761083875707056,23
x286,3.773753482239335,0.7187489672038034,5.2504471720086325,1.5173041607901525e-7,童夢成,46,2.357818016847842,24
x234,3.7654056792624893,0.7218239460112708,5.216515329076787,1.823204937954804e-7,檀嘯,43,2.343412505620286,25
x237,3.7243181552344273,0.707159564800026,5.266588109131506,1.3898255704728382e-7,江維傑,53,2.331213812578376,26
x175,3.6832591585715235,0.7037337083693233,5.23388195672237,1.659864795068674e-7,朴永訓,56,2.2969037530839564,27
x193,3.6676428740413454,0.7082265968053648,5.178629114728501,2.2352234867967049e-7,李欽誠,50,2.272436478334777,28
x338,3.7183842887304555,0.7486370503998652,4.96687184630306,6.804151961506999e-7,金庭賢,34,2.243569299442721,29
x314,3.650012063614241,0.7246313459286561,5.037060684887353,4.7273493953274936e-7,謝爾豪,42,2.2224883121347885,30
x356,3.659203298260341,0.7333335498535167,4.98982120617728,6.043520363855658e-7,鍾文靖,38,2.2145362050489132,31
x327,3.6191590927929274,0.7186633205808227,5.035959105117439,4.754620695489027e-7,邱峻,43,2.2033923512487066,32
x148,3.6868142703469946,0.7537058362235428,4.891582489024958,1.000284549248577e-6,彭筌,31,2.202013772986615,33
x300,3.5483512027630555,0.704874324114037,5.034019656231641,4.803003909532339e-7,范蘊若,55,2.1597487842584027,34
x369,3.5216424573248606,0.7287526234900448,4.832425083369828,1.3487987469067966e-6,陶欣然,38,2.085999789049472,35
x305,3.5421347679482187,0.7471401241650081,4.740924297041137,2.127454197188059e-6,蔡競,31,2.070268723343153,36
x32,3.524555273535834,0.7404829445950037,4.75980614984122,1.937789841907039e-6,党毅飛,33,2.0658038726836763,37
x84,3.888143931338201,0.9308004129817068,4.177204776782384,2.951133230382793e-5,孫力,11,2.054467117764239,38
x205,3.4701650422787518,0.7356785705945644,4.716958167578833,2.393968889574165e-6,李軒豪,37,2.0208782582074596,39
x139,3.444248774991059,0.7398437153698117,4.655373430143213,3.2339402472066545e-6,張涛,32,1.9867566557125298,40
x78,3.4065476765655305,0.7256599369414954,4.694413323854442,2.6737294622541614e-6,姜東潤,40,1.9769976007907846,41
x393,3.3995354157469935,0.7287181355759117,4.665089627638145,3.084825506179563e-6,黄雲嵩,39,1.9639606886624474,42
x242,3.374350346074168,0.7236202309977737,4.663150920229799,3.1140420453054936e-6,河野臨,48,1.948818491008554,43
x38,3.3636527378380996,0.7217500165746048,4.660412415093322,3.1557642605253462e-6,劉星,41,1.941805205186128,44
x190,3.3886550886165536,0.7473576418739044,4.5341813594358,5.782732695927782e-6,李映九,31,1.9163605341249619,45
x322,3.2905191809189236,0.7001202364363771,4.699934396508402,2.6024508022408887e-6,趙漢乗,58,1.9112823151392606,46
x172,3.366738925685187,0.7404703522347139,4.546757227381874,5.447877731438498e-6,朴文尭,33,1.9080123317828006,47
x87,3.5642066940253336,0.8434111196533566,4.225942261100647,2.3794300190572842e-5,孫騰宇,16,1.9026867883082212,48
x290,3.323595660003735,0.7254438188747107,4.581465267922757,4.617292975812651e-6,羅玄,41,1.8944713368205548,49
x83,3.3820560735169773,0.7603175269237553,4.44821532288066,8.658670812937212e-6,孟泰齢,28,1.8842305454771795,50
x147,3.325106112045638,0.7364056411506014,4.515318631794165,6.322163495679525e-6,彭立尭,36,1.8743869989789532,51
x181,3.429216190939781,0.8028231775853769,4.271446423923278,1.9420918851238827e-5,李元栄,22,1.8476545310965886,52
x188,3.3204805770529306,0.7601378168984946,4.368261258992635,1.2523962191634074e-5,李志賢,30,1.8230090777628964,53
x5,3.2828065659819354,0.7441099810758759,4.411722258093447,1.025516102825549e-5,一力遼,42,1.81690990326246,54
x350,3.4310389626012423,0.8207031504136001,4.1806089825196135,2.9072942950928696e-5,金眞輝,20,1.8142537562864502,55
x31,3.846179127280768,1.0417073108385615,3.6921878989066914,0.00022233310004917753,元晟溱,8,1.7940157249288018,56
