name,ping,n
申眞諝,10.254155244179817,84
李志賢,9.963068159925102,7
柯潔,9.701590651266429,54
元晟溱,9.510568424794197,25
朴廷桓,9.184858056940739,78
辜梓豪,8.817793340424362,48
連笑,8.777307116449274,49
丁浩,8.617922713323283,30
卞相壹,8.609693947411902,58
楊鼎新,8.601269147546434,49
江維傑,8.59138473878664,35
謝爾豪,8.580835232839675,35
陶欣然,8.571283909554904,33
李昌錫,8.501208395540866,43
李軒豪,8.463909693768276,37
范廷鈺,8.424607622267851,46
陳賢,8.380888443463368,22
許嘉陽,8.37738576466805,34
李維清,8.371011126981507,31
謝科,8.353425048700199,36
唐韋星,8.349297892859278,36
王昊洋,8.31799258252745,3
柁嘉熹,8.274726699924006,33
金志錫,8.254373831697263,56
毛睿龍,8.243608108696538,3
申旻埈,8.182815248402628,61
姜東潤,8.160895941906695,57
李東勲,8.15912584693253,47
偰玹準,8.12451114664876,42
常昊,8.117200646846657,5
芈昱廷,8.08733066065429,43
洪基杓,8.024993204297278,13
范蘊若,8.001361166984267,4
姜知勲,8.001337744187978,9
屠暁宇,7.9912289215114365,25
楊楷文,7.985254529414141,17
金庭賢,7.960814102861218,21
李欽誠,7.960011602097599,26
党毅飛,7.945521004840979,32
一力遼,7.940399991638518,55
安成浚,7.9263564242987945,29
戎毅,7.904538803451131,17
王沢錦,7.896324590171642,13
白現宇,7.871403673740531,24
陳玉儂,7.867694734270473,4
安正己,7.864877988048425,36
韓雄奎,7.845559728241359,6
鐘文靖,7.815449109099458,2
朴常鎭,7.795654389403317,32
韓相朝,7.781928249410207,7
劉宇航,7.772885264074937,5
沈載益,7.772103919258631,17
檀嘯,7.77067817657677,29
姜儒澤,7.757879549326485,18
許映皓,7.7538999367369,25
井山裕太,7.739636593006541,49
劉裁豪,7.731141611774931,2
曹瀟陽,7.730326127953878,17
陳耀燁,7.701978685741363,26
李炯珍,7.694783111582322,2
李元栄,7.687646190596231,15
童夢成,7.686095772861164,29
朴珉奎,7.6831211726418855,6
李映九,7.675167035052999,31
金炯佑,7.674663857294784,24
金世東,7.674663454059809,22
朴鍵昊,7.669983904647602,27
趙晨宇,7.656569179575177,35
伊淩濤,7.651506195990457,28
黄明宇,7.6070566993561295,19
金明訓,7.604739899280275,26
時越,7.6002052831401015,31
崔宰栄,7.581543842799668,14
范胤,7.557126838647568,27
蒋其潤,7.542624740746509,21
黄昕,7.53757744298277,4
崔哲瀚,7.536680670012139,36
羅玄,7.518162561241927,44
陳梓健,7.511837182589356,18
黄雲嵩,7.511106697049729,23
廖元赫,7.505862621656329,35
李泰賢,7.489419566624872,15
朴河旼,7.48388416379475,30
許皓鋐,7.471520021909503,86
趙漢乗,7.455624637809869,26
尹燦熙,7.449741598924866,19
何語涵,7.4495268755316175,21
張涛,7.447558401835048,25
韓尚勲,7.443418327458404,34
王星昊,7.442563629340273,24
金昌勲,7.412508367388645,7
朴鐘勲,7.408011949478416,11
朴材根,7.384200599882496,20
姜昇旼,7.329938213063841,30
白洪淅,7.318403243011332,29
朴進率,7.285813801326333,28
彭立尭,7.285395644522444,19
曺薫鉉,7.250958157298173,7
李翔宇,7.215038368973986,16
韓一洲,7.209311165736043,16
朴永訓,7.170689533739718,32
周賀璽,7.164372846707905,4
孟泰齢,7.161913685367896,19
金旻奭,7.159164816519181,2
陳鐿夫,7.1236719938338595,4
孫騰宇,7.1116241856189735,15
崔顕宰,7.104085659541977,3
白賛僖,7.0590909855654,23
文儒彬,7.057262414443635,27
宋知勲,7.057185840758808,17
梁寓晳,7.022416931748477,2
崔精,7.005236492393195,73
古力,6.990825495934288,4
芝野虎丸,6.988990233204825,53
金桐熙,6.974725617250319,8
三村智保,6.97258501705571,5
朴承華,6.9694210590141825,28
周睿羊,6.918931395711365,21
韓昇周,6.84680960780128,26
琴沚玗,6.846027182699738,33
李成森,6.820882526263825,15
王雷,6.820232022589,2
許家元,6.800890716981315,52
鄔光亜,6.741786684435829,14
尹畯相,6.73183207459178,30
余正麒,6.720869288586892,39
文敏鍾,6.713016849525348,35
夏晨琨,6.708498226596822,14
古霊益,6.698739124659547,18
陳正勲,6.679799874783849,14
洪性志,6.665921481068528,5
林君諺,6.637704608970038,70
王世一,6.614839632945805,15
金眞輝,6.606696398707595,19
李昌鎬,6.598805390723899,31
金相天,6.589209223888602,23
張強,6.587509034717368,7
陳浩,6.58545666339021,9
胡躍峰,6.549177593474316,4
尹松涛,6.542377429516739,2
王元均,6.523796646394494,68
廖行文,6.5184327824096036,17
温昭珍,6.514749224629811,9
山下敬吾,6.502971631282502,33
宋圭相,6.490560310800917,21
羽根直樹,6.449696664680678,26
河野臨,6.434062696905702,37
