name,ping,n
申眞諝,10.741333487597768,75
李泰賢,9.50218152243772,6
柯潔,9.417813909808732,43
辜梓豪,9.27667371792126,30
朴廷桓,9.211000758985149,76
曹瀟陽,9.090542500707969,8
謝科,8.818275334543719,29
連笑,8.813812313191464,38
范廷鈺,8.757520335732405,43
申旻埈,8.736543619451055,53
王昊洋,8.585213546063999,5
韓相朝,8.491065519549963,5
柁嘉熹,8.455863943701344,34
楊鼎新,8.447834874760021,36
屠暁宇,8.406882399875133,15
丁浩,8.396942078609618,26
江維傑,8.393934567207305,35
卞相壹,8.374785918468715,44
趙晨宇,8.371557774181777,37
芈昱廷,8.349155463456007,39
姜東潤,8.344776781841276,46
童夢成,8.315419954234038,23
李維清,8.295714787251278,26
劉宇航,8.255384430882376,7
井山裕太,8.24116293304235,50
姜知勲,8.201613923266029,3
陶欣然,8.168203033576784,20
柳琪峰,8.162279269482955,2
李東勲,8.136892756689432,47
張涛,8.109131040676884,10
金志錫,8.056834162230768,46
范蘊若,8.052021119939015,9
李欽誠,8.035601701087577,27
彭立尭,8.02655631201717,18
楊楷文,8.020055732232072,8
陳賢,8.014607216842384,16
一力遼,8.005559080686936,50
李志賢,7.981322321110112,25
陳玉儂,7.934873045399182,2
何語涵,7.930623971724308,13
陳耀燁,7.89695153307622,23
謝爾豪,7.886089777403082,19
廖元赫,7.849797651829767,28
王星昊,7.846744985449976,20
伊淩濤,7.834144384968777,20
李軒豪,7.769207212424363,26
檀嘯,7.754105960271853,23
羅玄,7.742863912501425,39
時越,7.735322072469649,32
芝野虎丸,7.731136638045589,49
許嘉陽,7.710298870563485,16
黄雲嵩,7.697651200816809,18
偰玹準,7.694002602574164,26
許皓鋐,7.685106044534752,74
朴永訓,7.659228554060037,35
陳時暎,7.655151549434639,14
戎毅,7.625756458302871,11
崔哲瀚,7.599800167453852,25
韓昇周,7.5970267427883345,23
毛睿龍,7.596606792429845,2
唐韋星,7.5816222712279915,24
范胤,7.547926210661144,22
王世一,7.543554463382669,8
趙漢乗,7.477721862662317,25
李雨昴,7.452597236671127,2
李昌錫,7.443467814857816,35
文敏鍾,7.4292128608552535,18
金眞輝,7.413985730732485,3
金昌勲,7.402868584890863,19
朴進率,7.356439500142008,20
安成浚,7.339656845427083,13
廖行文,7.338124697070868,9
許家元,7.337151828509675,49
蒋其潤,7.330904116978158,8
沈載益,7.320996560386596,13
李映九,7.318647382665943,34
朴常鎭,7.3140296758578724,25
