name,ping,n
申眞諝,10.518954656032054,77
李泰賢,9.601404548310573,6
柯潔,9.593444033067763,46
朴廷桓,9.31667209144433,80
曹瀟陽,9.2894308811275,8
辜梓豪,9.261663454637787,29
范廷鈺,9.202003652827349,45
謝科,9.122862523823882,31
連笑,9.120552043351717,37
王瑋,9.015721717109155,3
丁浩,8.931109680369458,30
芈昱廷,8.828694929891302,43
楊鼎新,8.720703207273495,39
申旻埈,8.68899711692397,63
柁嘉熹,8.688574531196577,36
劉宇航,8.677135809452386,10
王昊洋,8.671348741877148,5
童夢成,8.637561609797055,28
江維傑,8.636617051828138,40
趙晨宇,8.622856823697017,39
姜東潤,8.571993701906345,47
許嘉陽,8.527302241805637,22
謝爾豪,8.430851634152683,20
卞相壹,8.394738759206433,53
李維清,8.351602625046073,30
柳琪峰,8.344573250078081,2
屠暁宇,8.318258499988818,19
范蘊若,8.262255487850815,15
陶欣然,8.259300967135813,22
李欽誠,8.256570709762952,29
井山裕太,8.24523499225291,49
姜知勲,8.216549975709718,3
楊楷文,8.180129221859408,8
彭立尭,8.178691663166726,19
金志錫,8.126596639259915,53
陳賢,8.125438637879462,18
陳玉儂,8.103421210110085,2
一力遼,8.096329284693175,56
李東勲,8.095274297852706,51
何語涵,8.052529453953019,14
張涛,8.032125883079612,13
陳耀燁,8.025136009741574,27
芝野虎丸,8.00707997597988,50
檀嘯,8.002667785644391,26
黄雲嵩,7.9770020364806635,21
廖元赫,7.972226061806672,35
時越,7.960329573029216,34
夏晨琨,7.956672405384821,13
趙炎,7.953582992376288,2
伊淩濤,7.950271716431478,23
韓相朝,7.907259334252293,4
李志賢,7.904683040336142,31
戎毅,7.875177631302123,13
許皓鋐,7.8492104031815515,76
孟泰齢,7.8417620765295375,12
王世一,7.8329219185786165,8
李軒豪,7.818712387883485,28
イリア・シクシン,7.805241290167568,2
平田智也,7.791087780548143,12
崔哲瀚,7.747460372509461,28
毛睿龍,7.712778387338559,2
陳浩,7.704337746124244,8
偰玹準,7.700873070274394,26
范胤,7.6765487247849675,23
王星昊,7.660499424254405,25
白現宇,7.66021087368854,16
羅玄,7.658077056364126,41
朴永訓,7.644530106880512,40
古力,7.6235735781799026,8
趙漢乗,7.570071906310818,28
蒋其潤,7.557885056768065,8
文敏鍾,7.527496138111427,18
韓昇周,7.523545606771696,25
廖行文,7.488148046690527,9
唐韋星,7.477585435339125,21
