name,ping,n
申眞諝,11.101926562338186,85
柯潔,10.43615475179283,48
朴廷桓,9.748404475112368,78
陶欣然,9.541197073612539,27
李志賢,9.511162554542388,14
丁浩,9.328702537456053,28
辜梓豪,9.300570063769998,46
連笑,9.277599398293967,44
楊鼎新,9.256357670851015,46
元晟溱,9.24216296410006,20
申旻埈,9.2113785723704,60
江維傑,9.208368330177032,36
范廷鈺,9.149629080821539,48
李維清,9.148176249428628,30
謝爾豪,9.141194580954872,32
李軒豪,9.128855541731514,35
卞相壹,9.050375973732848,57
金志錫,9.048346385951216,53
陳賢,9.026455343475414,20
謝科,9.013916658910013,33
洪基杓,8.965374347824724,16
柁嘉熹,8.91357927122827,30
許嘉陽,8.884536642793053,29
唐韋星,8.84274068765039,31
偰玹準,8.831109790228226,31
姜東潤,8.79401092769973,53
屠暁宇,8.788994865103415,22
王沢錦,8.709140189536466,12
李東勲,8.647505900361184,51
戎毅,8.641416395039089,15
党毅飛,8.639010983073847,26
李昌錫,8.636019895478416,31
王昊洋,8.62045469674361,3
一力遼,8.61228022195557,54
芈昱廷,8.61218745036568,42
檀嘯,8.591201229984005,29
毛睿龍,8.555743559562321,3
周賀璽,8.552476737877164,3
姜知勲,8.551609774202195,7
韓昇周,8.49762552544271,22
陳時暎,8.452595936301467,4
時越,8.406377999463125,31
金昌勲,8.389710268318721,10
趙晨宇,8.388250973893397,34
童夢成,8.38691807526389,29
伊淩濤,8.38360309038806,27
沈載益,8.378496494385926,13
曹瀟陽,8.370224800507787,17
李元栄,8.364708676519157,7
朴進率,8.352309184922523,21
井山裕太,8.341327550266108,53
陳玉儂,8.316386365203181,2
陳耀燁,8.315769052536703,26
范蘊若,8.314366458872522,5
范胤,8.312572458852642,25
蒋其潤,8.305263449962725,20
朴鍵昊,8.301084415006127,30
韓相朝,8.282410812398588,7
羅玄,8.259509133593058,46
劉宇航,8.231855211934052,5
黄明宇,8.2250219073032,19
朴永訓,8.219843108263229,35
柳秀沆,8.216660603497461,5
張涛,8.20860954213672,23
洪旼杓,8.200155506046892,2
呉長煜,8.198985592618895,5
王星昊,8.192782121103422,23
朴材根,8.171626654542674,10
楊楷文,8.162187777299192,13
金庭賢,8.15100059845584,11
安成浚,8.12034006519681,23
姜昇旼,8.116382788515265,20
黄昕,8.114424558512965,4
陳梓健,8.053678843218119,16
黄雲嵩,8.03996424100027,21
李映九,8.025609448341156,29
李欽誠,8.011864168640578,23
宋知勲,7.993221030640774,23
安正己,7.984345835986296,21
趙漢乗,7.981497236057993,24
文儒彬,7.973403110608182,23
韓熊熙,7.950442978917351,14
何語涵,7.945867439001149,19
李翔宇,7.934273331921634,15
溝上知親,7.917557700813433,6
朴河旼,7.9084950170944435,23
文敏鍾,7.90811181267627,26
張豊猷,7.903318695529764,7
彭立尭,7.896275141916514,17
白現宇,7.889581999263951,18
鐘文靖,7.881058563633419,2
廖元赫,7.874332682904332,30
崔哲瀚,7.871125692979792,32
李泰賢,7.853859783707132,13
許皓鋐,7.813757216703166,90
余正麒,7.801663016697378,35
朴鐘勲,7.783984239931422,10
韓一洲,7.761335219322793,14
朴常鎭,7.749047108927365,27
白賛僖,7.726001423620038,9
李賢虎,7.720528026260743,5
芝野虎丸,7.709138212903232,52
崔顕宰,7.662912439799431,3
梁寓晳,7.654325079512321,2
金眞輝,7.648658137370166,9
孟泰齢,7.639771745083814,17
洪性志,7.636541536858697,10
孫騰宇,7.600911941857069,13
周睿羊,7.5926351123905125,20
朴承華,7.5505330595468365,27
金桐熙,7.521814841322565,7
李成森,7.509243003961592,15
許家元,7.503833490032742,52
金明訓,7.49417539222312,30
古霊益,7.487771375265684,17
金基範,7.473103298560795,5
金世東,7.446137420740336,12
鄔光亜,7.418091950335017,12
李尚憲,7.405653085696056,5
姜儒澤,7.400103180024592,9
許映皓,7.38433386720509,14
崔精,7.373780130277019,70
金炯佑,7.3595978190871545,9
閔詳然,7.346755915993665,5
金相天,7.3271529620515485,18
李昊承,7.3029975336483455,13
崔原踊,7.298954327726974,5
河野臨,7.274112978465422,39
金旻奭,7.268813462289257,7
白洪淅,7.259936432094377,22
陳浩,7.252442218091141,9
張強,7.247043563517521,7
