name,ping,n
申眞諝,10.861084999017105,77
柯潔,10.272228877395603,38
朴廷桓,9.222726993467111,69
曹瀟陽,9.143684679119767,8
辜梓豪,9.05972788956433,33
申旻埈,8.970656336346892,55
連笑,8.93120676280278,32
趙晨宇,8.812752489921069,31
韓相朝,8.775003923716818,5
范廷鈺,8.75047088515171,36
王昊洋,8.729491532258368,8
楊鼎新,8.718380314769282,30
李維清,8.656505246778764,27
戎毅,8.599489166842682,7
謝科,8.577043142778873,22
丁浩,8.543321134170768,22
陶欣然,8.539704279007015,20
姜東潤,8.499060791447308,43
唐韋星,8.441079360726091,23
陳浩,8.408963182092851,5
陳賢,8.398953152965829,13
張涛,8.38521185221218,10
卞相壹,8.385167854199976,48
屠暁宇,8.370850234976668,14
柁嘉熹,8.364749008927951,24
謝爾豪,8.33196598992445,23
李志賢,8.328951098767806,21
江維傑,8.320742186280208,24
李泰賢,8.31407183103857,8
范蘊若,8.306961884362341,8
毛睿龍,8.288793353545575,3
伊淩濤,8.250191238069808,18
李東勲,8.245058748656488,44
何語涵,8.234151137951482,9
金昌勲,8.200768878333786,14
李軒豪,8.174188973015147,23
金志錫,8.172965817156095,43
井山裕太,8.127615125290665,54
一力遼,8.106991727963393,47
許嘉陽,8.105142901454013,14
姜知勲,8.051559000436455,7
芈昱廷,8.038581926413165,32
偰玹準,8.028365920030591,28
金眞輝,7.99273433523779,3
范胤,7.989449809780893,20
王星昊,7.942085954912711,20
時越,7.9121189038092705,22
陳時暎,7.906055985630524,11
洪基杓,7.862345410517633,23
羅玄,7.857092482132023,37
周賀璽,7.855801419699321,3
元晟溱,7.796710508710438,18
陳梓健,7.7960982761588085,10
李昌錫,7.782020875048596,33
韓昇周,7.777429899467903,21
彭立尭,7.771497184266327,14
趙漢乗,7.7705590140539424,25
檀嘯,7.754837186039519,22
劉宇航,7.750754614327471,7
李映九,7.746035289099127,28
宋知勲,7.718100247977971,22
陳耀燁,7.717743906011789,17
朴進率,7.6797615490408875,19
文敏鍾,7.670624520323887,18
楊楷文,7.669789225276982,6
安成浚,7.663260591164273,16
廖元赫,7.634110241751046,24
朴永訓,7.6229680809225755,33
童夢成,7.6213214661288795,19
陳玉儂,7.609128255052902,2
蒋其潤,7.59210071569785,8
洪性志,7.59203253581785,15
韓一洲,7.577724027823089,6
李欽誠,7.57735087779906,18
崔哲瀚,7.5660766866825995,31
呉長煜,7.555281171368508,10
朴常鎭,7.547645111036484,28
白現宇,7.547615835162248,13
朴河旼,7.504841236621111,24
鐘文靖,7.489196697097566,2
朴鍵昊,7.467955127378883,34
廖行文,7.466064346252526,9
文儒彬,7.452207233690596,22
白洪淅,7.44999310536437,22
洪旼杓,7.436855317653986,2
朴承華,7.433700453471001,25
芝野虎丸,7.416481811904622,47
鄔光亜,7.413511343361619,11
梁寓晳,7.412664439875608,2
溝上知親,7.387573920111199,6
沈載益,7.3797128765654385,11
党毅飛,7.328647997857283,18
張豊猷,7.327788269321456,7
許皓鋐,7.3198268699187095,76
崔明勲,7.286704352418538,2
姜昇旼,7.2600648999291195,21
許映皓,7.205944100742571,13
余正麒,7.189890740981444,31
柳秀沆,7.160535710986419,8
金炯佑,7.157483876723721,5
金明訓,7.138693640427359,30
安正己,7.128174797538985,18
黄明宇,7.115280022020091,10
許家元,7.113374647220647,51
金基範,7.088188900969696,10
金相天,7.0547698763497575,18
韓熊熙,7.039178073765481,19
李昊承,7.0307995370804734,23
王世一,7.0086211012563675,7
朴鐘勲,7.007423214021832,16
崔精,6.999256787733201,72
金成進,6.972885401834117,9
金世東,6.961669877823121,15
崔光戸,6.920368633348898,21
陳鐿夫,6.8974919332738,4
河野臨,6.87352440471084,39
尹松涛,6.8401826482767305,2
姜昌培,6.829853992093626,11
周睿羊,6.825458750567895,13
李春揆,6.821228487723589,13
朴材根,6.819587361123487,5
金旻奭,6.803369882891339,12
孟泰齢,6.796288724863118,9
紀祥,6.789000896437331,2
張強,6.788900954960724,3
山下敬吾,6.785150546493617,39
王沢錦,6.769971323618349,3
白賛僖,6.765571978049794,5
夏晨琨,6.745828871855298,8
尹燦熙,6.741700600904877,24
金秀俊,6.721586086074659,4
大西竜平,6.720225362523595,24
孫騰宇,6.7185420627044445,5
崔顕宰,6.71393461629779,4
依田紀基,6.70485873440589,15
黄雲嵩,6.666313503097129,14
康又赫,6.653833036342499,16
崔宰栄,6.639478489498087,20
李賢虎,6.636395185808359,11
李元道,6.631651291923261,16
高尾紳路,6.626464231430814,21
国宇征,6.6197234779077565,4
朴鎭鍈,6.593031366931521,6
崔原踊,6.57647813897189,10
尹畯相,6.571295610831247,22
高根台,6.55467198892549,2
陳正勲,6.5412790182496865,8
村川大介,6.530616391212865,47
梁洧準,6.52582637392007,6
申潤昊,6.490647089382043,3
平田智也,6.483169166461356,13
胡躍峰,6.477943024844584,4
陳豪鑫,6.474973008325611,8
朴炫洙,6.464980645512512,19
李成森,6.45970852744318,6
林君諺,6.438871566487347,78
王元均,6.436165626484932,79
王雷,6.428052685967715,2
大淵浩太郎,6.418951297048848,3
韓尚勲,6.384441489784944,25
瀬戸大樹,6.382057622033015,16
孫喆,6.380525867317539,19
朴埈奭,6.375664592299484,10
成家業,6.363424498674085,8
閔詳然,6.359850436796817,10
金桐熙,6.359181264230051,8
金明完,6.337074121462741,2
古力,6.331495864054769,5
李翔宇,6.2891152768619545,4
張栩,6.238648332680208,33
寺山怜,6.230043486994764,7
羽根直樹,6.227139618191728,28
佐田篤史,6.226931485506606,27
六浦雄太,6.1972269708085275,14
胡耀宇,6.16671730934084,9
李昌鎬,6.158540525658948,17
琴沚玗,6.1567509348548795,8
金承俊,6.1018452568783115,4
藤村洋輔,6.092768777312487,3
韓雄奎,6.0811472949156435,16
金炅奐,6.060805718163061,8
安斎伸彰,6.0470703553354515,13
陸敏全,6.032387225823654,21
本木克弥,6.025024771059213,19
韓鐘振,6.016980826280579,8
申載元,6.010598570129713,4
於之瑩,5.987166016625624,16
賴均輔,5.98496738280341,95
温昭珍,5.97978492387676,10
陳祈睿,5.971259307633761,105
三村智保,5.94570378993442,7
朴永龍,5.934572420691887,14
李聖宰,5.934376103337589,2
洪爽義,5.911922737843325,11
栗田佳樹,5.893211130907091,9
金彩瑛,5.889188594955435,40
望月研一,5.888263008247845,6
藤沢里菜,5.871753620890923,38
焦士維,5.848429299071278,4
黄静遠,5.847488494711615,7
富士田明彦,5.8069612264658215,10
秋山次郎,5.7921036609299055,10
呂洵鋒,5.79142232285467,2
陳一純,5.781903679640881,5
王銘琬,5.766853652764673,18
関航太郎,5.762121962251141,14
西岡正織,5.758869624874947,2
安祚永,5.754541657448732,19
大場惇也,5.730460077694853,5
