name,ping,n
申眞諝,10.929481162682235,79
柯潔,10.205456098254045,40
朴廷桓,9.269112755359307,73
申旻埈,9.005538374946802,56
辜梓豪,8.87961559529201,35
韓相朝,8.823424235891038,5
楊鼎新,8.779651167406538,35
戎毅,8.735793720321745,8
連笑,8.729575909506279,37
李維清,8.69958179390586,27
趙晨宇,8.69817583126471,32
范廷鈺,8.677356165208408,34
陶欣然,8.65058543633412,21
王昊洋,8.646631895362116,8
丁浩,8.61461386590492,24
柁嘉熹,8.612221552899168,25
李志賢,8.58845076778887,19
江維傑,8.51135969711248,26
范蘊若,8.487565218115279,8
金志錫,8.469254715579755,46
曹瀟陽,8.468596201579171,10
李軒豪,8.45431667894504,26
伊淩濤,8.450545060486942,20
姜東潤,8.429995623018524,44
屠暁宇,8.401095274610292,16
李東勲,8.400341102110364,46
金眞輝,8.394146484166724,4
卞相壹,8.351472757812685,46
陳賢,8.345869695081532,15
王星昊,8.294009273222729,22
謝科,8.28749996812995,24
唐韋星,8.270807655344052,25
毛睿龍,8.25027820859434,3
偰玹準,8.248930749208908,30
呉長煜,8.232003848413973,8
謝爾豪,8.21892527610117,24
何語涵,8.200221930089311,11
元晟溱,8.174118412195384,17
許嘉陽,8.115546784326217,16
芈昱廷,8.092039479660881,31
井山裕太,8.077780269153148,54
范胤,8.055151910126314,22
童夢成,8.042098900010947,21
金昌勲,8.037107542079692,12
王沢錦,8.017871725151652,5
姜知勲,8.014159601261237,7
一力遼,7.974408235224152,49
趙漢乗,7.960402413577743,24
李泰賢,7.952541136926761,9
張涛,7.914591346751645,12
周賀璽,7.907935800351655,3
時越,7.903362200980693,24
羅玄,7.830621075934736,39
洪基杓,7.828811312424632,21
檀嘯,7.826633925260826,22
韓昇周,7.823656795982492,21
廖元赫,7.806861536440407,26
劉宇航,7.78865054371361,7
朴永訓,7.7842108406187975,34
安成浚,7.76483675400471,18
韓一洲,7.752714471783081,8
王世一,7.731757154320385,9
洪旼杓,7.729233278639712,2
文敏鍾,7.728764890296209,20
党毅飛,7.726113897065713,21
朴鍵昊,7.695010673344892,32
陳玉儂,7.693102633681996,2
李映九,7.647904803398265,28
朴進率,7.6361882964010315,20
彭立尭,7.630024105072186,16
蒋其潤,7.614158996339139,10
陳浩,7.6136530906546245,6
朴河旼,7.587771699883485,24
陳時暎,7.575732994645894,9
李昌錫,7.571250367382494,33
李欽誠,7.564755332441622,20
崔哲瀚,7.559727263016578,30
梁寓晳,7.522417098344283,2
楊楷文,7.515093944707461,7
洪性志,7.499566977140544,14
白現宇,7.488179826777385,15
陳耀燁,7.48587427248257,19
宋知勲,7.484192751000303,22
黄明宇,7.457433068427593,12
崔原踊,7.440547620871858,8
韓熊熙,7.43866763374977,17
安正己,7.427721662792715,19
鐘文靖,7.405924195496807,2
朴承華,7.3989726227930515,26
白洪淅,7.397362223148934,23
朴常鎭,7.39192627837189,27
許映皓,7.390047591669214,13
芝野虎丸,7.374882668095417,46
朴材根,7.353178335759777,5
文儒彬,7.319035745042314,22
金基範,7.317357859199071,8
溝上知親,7.282591738362625,6
李翔宇,7.274287882117032,6
廖行文,7.252710744001199,11
陳梓健,7.246516522738273,12
張豊猷,7.236414397995908,7
白賛僖,7.226896630885195,6
崔明勲,7.199979324577702,2
沈載益,7.1798964759768555,11
柳秀沆,7.168207090974127,6
許皓鋐,7.1413722362633365,82
余正麒,7.137274515252946,32
金世東,7.102061392715957,15
金成進,7.08673688358471,11
李昊承,7.0865500921094755,20
金相天,7.084431791812215,19
金炯佑,7.06983622995766,7
姜昇旼,7.053860898461958,21
崔光戸,7.04112275507641,21
金明訓,7.039475041460837,29
孟泰齢,7.031519141585365,11
李成森,7.0219970849145215,8
金旻奭,7.011955214436761,10
周睿羊,6.994403567477597,15
成家業,6.992524577932195,9
鄔光亜,6.98486686684811,12
李賢虎,6.946938749503482,9
許家元,6.942334207032185,51
朴鐘勲,6.919970716800276,14
尹松涛,6.90291103629057,2
尹畯相,6.897267430346479,23
崔精,6.884527178147761,70
陳鐿夫,6.828312741483957,4
朴埈奭,6.824747237425268,9
姜昌培,6.824609555675979,10
孫騰宇,6.823671829085052,5
金庭賢,6.794473964219015,6
尹燦熙,6.788004068191608,24
黄雲嵩,6.782159724741178,16
河野臨,6.780911332005674,38
崔顕宰,6.768495211785014,4
崔宰栄,6.74510023519451,18
李元道,6.679487555947183,17
夏晨琨,6.652983309179226,9
胡耀宇,6.649949659164924,11
高根台,6.648848946659057,2
山下敬吾,6.592487858712914,39
張強,6.591569660810315,4
李春揆,6.589717508931067,10
国宇征,6.589042079633475,4
大西竜平,6.574090358341168,24
依田紀基,6.56799100842985,15
金秀俊,6.567711077690358,4
申潤昊,6.562640596277878,3
古力,6.528987741653247,5
尭瀟童,6.504929750487035,7
梁洧準,6.491230448103261,6
韓尚勲,6.484867845214807,26
李尚憲,6.454727942990992,9
村川大介,6.440413807773865,48
朴鎭鍈,6.439546972235802,6
朴炫洙,6.419018453269581,19
胡躍峰,6.396772257751667,4
林君諺,6.38065593811714,82
琴沚玗,6.3646939340297015,9
大淵浩太郎,6.35356014327859,3
陳正勲,6.349778824331956,9
金桐熙,6.3338740364006325,8
平田智也,6.32724030754123,13
王雷,6.324964650646426,2
王元均,6.301335046941101,78
金明完,6.270939956893276,2
孫喆,6.252054751471916,19
高尾紳路,6.250493841917612,20
陳豪鑫,6.232171565484728,10
康又赫,6.215789570767769,13
姜儒澤,6.18992293801825,5
李聖宰,6.141814567839114,2
李昌鎬,6.120790979120568,18
佐田篤史,6.091601661897274,26
陸敏全,6.088123149015105,21
傅健恒,6.082964920357853,2
紀祥,6.081710751482971,3
閔詳然,6.0752272548263,8
古霊益,6.074283895224228,10
金承俊,6.067236885124721,4
丁世雄,6.0586958941438835,5
六浦雄太,6.043104792126738,14
寺山怜,6.03418856081579,7
韓雄奎,6.032245265216105,15
温昭珍,6.029866877756455,10
韓鐘振,6.027545848459436,8
瀬戸大樹,6.004512287957649,17
金炅奐,5.992778872472146,8
藤村洋輔,5.951105118330545,3
金彩瑛,5.943733675805942,40
於之瑩,5.927101627895336,20
三村智保,5.925923823499036,7
羽根直樹,5.9106292203061725,27
大川拓也,5.907490187189327,4
金希洙,5.900502599487355,8
賴均輔,5.896447022132964,95
黄静遠,5.887252111331331,7
宋泰坤,5.887164597048747,6
本木克弥,5.877347846292025,19
張栩,5.873818739501503,32
陳祈睿,5.8736391831056745,105
望月研一,5.86854531153514,6
安斎伸彰,5.847715037023303,14
朴永龍,5.830030611360207,14
焦士維,5.818779677263033,4
周泓余,5.81855879761721,25
安祚永,5.777828053781013,17
洪爽義,5.739163259633493,11
宋圭相,5.733318969145414,14
鶴山淳志,5.724404602946174,12
栗田佳樹,5.720773446929617,9
藤沢里菜,5.711076838493193,39
秋山次郎,5.701667595163456,10
富士田明彦,5.699797156828662,10
王銘琬,5.668645044098827,18
関航太郎,5.66484908686447,14
呉侑珍,5.657352731374942,45
申載元,5.631759418427753,6
西岡正織,5.630141276383845,2
王沢宇,5.617372870102094,3
呂洵鋒,5.614633357520497,2
趙治勲,5.596790459002077,21
簡靖庭,5.586107828752928,61
柳時熏,5.5839945253327405,11
林立祥,5.561382674617928,66
横塚力,5.557493453717459,14
陳一純,5.552630214999531,6
伊田篤史,5.537798787922809,21
大場惇也,5.514841167876981,5
韓宇進,5.508737557411841,14
金起用,5.46503134876086,7
金禹丞,5.462850384221206,2
広瀬優一,5.456660508690934,8
李維,5.439967665427712,91
鄭誓儁,5.4368993226692846,9
胡鈺函,5.405382927151658,2
胡暁,5.405382925882564,2
丁勲鉉,5.383827722432814,7
林漢傑,5.383078377081544,17
趙恵連,5.358200702737169,27
金制拏,5.355981191146114,3
周俊勲,5.350966512804213,7
謝赫,5.338713017866471,6
汪雨博,5.334537319442618,10
王晨星,5.32072121257263,16
王碩,5.272029952598729,5
金顕燦,5.263341589963294,12
呉依銘,5.254456112318214,12
文鐘皓,5.247314182362025,4
金宣圻,5.242785484388041,13
王爽,5.239424241929262,19
趙善津,5.223952751082565,12
朴貞根,5.21462848625123,3
金栄桓,5.196776927602831,4
唐嘉雯,5.173405269281181,18
芮廼偉,5.153478454088175,15
柳澤理志,5.135578868293658,3
楊博崴,5.131235946258169,43
唐奕,5.1124267423073135,9
稲葉貴宇,5.106056199351288,2
全勇洙,5.101957903984379,8
朴東柱,5.089901752040335,8
李沇,5.086243308439096,13
曾淵海,5.07955804375786,2
金恩持,5.0760187819589175,30
魯佳,5.069844943155482,9
村本渉,5.065632540848988,5
玄釉斌,5.0651129047799195,26
張子涵,5.063997074024049,10
陳詩淵,5.045356933728661,56
河野光樹,5.027233703863223,2
劉裁豪,5.024119753419658,10
鄭宇津,5.017891514323555,9
金恵敏,5.004216004399372,39
曹又尹,4.999716674718309,8
蕭正浩,4.99829517837592,53
鈴木伸二,4.992682026259843,10
権周利,4.985760517706398,18
李赫,4.977537187965218,19
小池芳弘,4.971355108532263,12
大西研也,4.970577618830707,9
