name,ping,n
申眞諝,11.084495362149884,86
李志賢,10.957419070079737,6
柯潔,10.576676500113287,47
元晟溱,9.915350680120884,17
朴廷桓,9.722229364377794,74
陶欣然,9.53920304490425,29
辜梓豪,9.41801349086187,45
丁浩,9.390855174136641,28
江維傑,9.33091215969095,34
連笑,9.303472030513436,46
申旻埈,9.224255482036465,57
李維清,9.201874754790953,30
楊鼎新,9.17098030285772,45
謝爾豪,9.16510684979242,32
柁嘉熹,9.134748135868216,28
許嘉陽,9.128886133871866,32
范廷鈺,9.127430748344526,45
李軒豪,9.126740026997743,32
李昌錫,9.105867596216186,33
唐韋星,9.083704287755584,34
謝科,9.067685170971632,34
柳秀沆,9.064073830472816,2
陳賢,9.049761178640535,20
常昊,8.995494552882759,5
曺薫鉉,8.963534781292447,6
卞相壹,8.948186263252056,58
金志錫,8.947762438803188,53
偰玹準,8.903892198874424,33
洪基杓,8.893430581164044,13
王昊洋,8.869919179011903,3
屠暁宇,8.809698043046398,22
芈昱廷,8.759842794732647,41
范蘊若,8.699338322843774,4
毛睿龍,8.686874416960045,3
李東勲,8.676420515309543,48
党毅飛,8.669642288048154,28
戎毅,8.65368610915276,15
一力遼,8.652763233447542,56
沈載益,8.650082484911142,13
姜知勲,8.621880512558157,9
姜東潤,8.6105280515147,52
周賀璽,8.58677989516778,3
安正己,8.580993114767079,28
王沢錦,8.573598732201354,13
趙漢乗,8.555866468300325,25
檀嘯,8.551073329150682,28
崔宰栄,8.479377769146241,12
劉宇航,8.45012332637918,5
伊淩濤,8.435353954949125,27
朴鐘勲,8.426387983153134,9
時越,8.413068668503168,29
童夢成,8.39093104115486,27
曹瀟陽,8.388094010594454,17
趙晨宇,8.374719694889992,34
井山裕太,8.361489392353421,51
韓相朝,8.357423240740042,7
白賛僖,8.351741461109148,14
陳耀燁,8.330313097025527,24
蒋其潤,8.329219488796843,20
陳玉儂,8.325333694692311,2
李元栄,8.324945863412857,11
朴鍵昊,8.3178718346217,27
羅玄,8.316705947535388,41
范胤,8.309100456155193,26
安成浚,8.304736470587487,24
朴常鎭,8.282568851518564,26
黄明宇,8.250801022130338,19
王星昊,8.21630454405161,23
楊楷文,8.19906600827268,13
張涛,8.180898768019507,24
朴河旼,8.176086326915232,23
黄雲嵩,8.09343720356893,21
李映九,8.093287377127963,29
黄昕,8.09015860096122,4
姜昇旼,8.086810761900077,23
李欽誠,8.067949512985383,22
朴永訓,8.059879845089153,31
鐘文靖,8.057034539277398,2
陳梓健,8.05702786674934,16
許皓鋐,8.050884113883479,87
崔哲瀚,8.037751040590205,31
金庭賢,8.024362201404625,15
李尚憲,8.004421419887152,3
李泰賢,7.995564920300982,13
姜儒澤,7.981268284457936,13
宋知勲,7.969702067870726,16
朴進率,7.960757294546833,23
何語涵,7.959883073351301,19
梁寓晳,7.959090984120857,2
李翔宇,7.95871384350367,15
廖元赫,7.946108952852379,30
金旻奭,7.944313216326394,2
白現宇,7.92241055784376,20
彭立尭,7.895566865626693,17
金世東,7.8521604428341245,16
許映皓,7.8479579384109055,17
韓昇周,7.8377422166904065,22
朴材根,7.833671986770473,15
金昌勲,7.816695089581202,7
韓一洲,7.7938408515702085,14
余正麒,7.746775236196818,36
崔顕宰,7.741894090307811,3
文儒彬,7.734248086848552,23
金明訓,7.710854662053551,26
孟泰齢,7.682912297379956,17
白洪淅,7.672117659081104,22
古力,7.63140981455619,4
孫騰宇,7.62552239328872,13
