name,ping,n
申眞諝,10.258928039030671,76
芈昱廷,9.787619726550457,38
謝科,9.769711657458238,19
丁浩,9.724110433152568,24
連笑,9.6033267500297,23
孟泰齢,9.5462850679672,5
柯潔,9.524918414429896,34
范廷鈺,9.523371922735862,31
楊鼎新,9.490098223308433,39
朴廷桓,9.281519246552456,73
童夢成,9.178933861268671,22
謝爾豪,9.14488193937511,13
彭立尭,9.139868411468333,14
王瑋,9.110602685272724,3
范蘊若,9.09386832967329,23
江維傑,9.064310773266293,25
辜梓豪,8.97780701149338,19
黄雲嵩,8.965249922350846,19
王昊洋,8.916906074506526,5
蒋其潤,8.912365894332535,8
屠暁宇,8.903003901563233,18
申旻埈,8.90056926818588,66
夏晨琨,8.859214406276685,7
廖元赫,8.817374304008297,32
趙炎,8.782894801075116,2
文敏鍾,8.744188574727742,14
王星昊,8.734229118091339,29
許嘉陽,8.714147431326023,22
唐韋星,8.69353099957609,24
卞相壹,8.654908392501659,58
胡耀宇,8.62441183882235,9
趙晨宇,8.595222398197668,31
姜東潤,8.551425439060937,44
柁嘉熹,8.536851847651036,29
安成浚,8.526353639788573,8
檀嘯,8.522020658565774,20
李維清,8.504115195812362,23
范胤,8.486386353570513,14
李軒豪,8.48541604681151,23
蔡競,8.426243836065398,12
時越,8.403826171671682,28
陳賢,8.357363031430616,20
陶欣然,8.349348818513201,14
劉宇航,8.349120297483067,13
李東勲,8.342622293573394,44
金志錫,8.33072828451849,52
芝野虎丸,8.327711105757626,50
李喆,8.263006935572218,2
李志賢,8.24319470812146,36
党毅飛,8.194804449080893,17
井山裕太,8.172170411072123,44
陳耀燁,8.168650847434748,23
一力遼,8.13897821802874,54
平田智也,8.131313780000667,12
鄔光亜,8.08509209231338,13
朴永訓,8.066424444227177,41
張涛,8.055501665652507,10
李成森,8.042417670438143,8
李欽誠,8.031887317901997,24
柳琪峰,7.947827650690877,2
陳浩,7.932117851595661,6
許皓鋐,7.926416123576101,71
崔哲瀚,7.911558547078707,29
韓昇周,7.826891337429559,23
王世一,7.823597948988803,8
洪性志,7.815487360047706,22
白洪淅,7.78734390666248,22
羅玄,7.765182837727892,36
孫喆,7.7212116013133665,17
白現宇,7.710812320060334,15
洪旼杓,7.709830012272906,2
朴承華,7.697214023779279,20
偰玹準,7.692728491748045,23
イリア・シクシン,7.673785822190597,2
伊淩濤,7.636759324453142,13
陳時暎,7.633237107186179,17
孫騰宇,7.625634069954475,4
沈沛然,7.611119929136495,15
許瀚文,7.591992607100244,2
朴鍵昊,7.569525209891864,42
湯靖軒,7.560990113936122,6
富士田明彦,7.535942597305514,14
洪基杓,7.5257338628634205,31
宋知勲,7.487085029678352,34
戎毅,7.450069650537003,8
趙漢乗,7.442472497274636,26
古力,7.407966769162462,11
申潤昊,7.404034173579488,2
崔明勲,7.388787959866485,2
周睿羊,7.387410167386114,13
金昌勲,7.383227272262425,22
韓相朝,7.370501770237247,3
文儒彬,7.361045768620272,23
許家元,7.354873261183992,47
李昌錫,7.348238871657236,33
姜昇旼,7.33311531063611,23
朴進率,7.3286400768197,20
韓熊熙,7.323772508049517,23
朴河旼,7.306405438204543,27
李翔宇,7.302560689638671,6
沈載益,7.288125650629396,16
許映皓,7.2766536519843585,20
朴常鎭,7.273809228830117,23
陳豪鑫,7.258620405738874,11
白賛僖,7.252112575167394,4
呂立言,7.250238902356168,9
金明訓,7.22366699415682,34
尹畯相,7.223357564817972,23
河野臨,7.208053845224642,40
成家業,7.196648009574024,4
崔宰栄,7.185597379206808,21
黄翊祖,7.163759369987231,16
溝上知親,7.162825301003464,9
梁寓晳,7.149128301390249,2
瀬戸大樹,7.146291828196684,19
王元均,7.143025630580002,74
大西竜平,7.102617695573019,19
李炫準,7.100035706647464,3
李映九,7.077229101219763,31
安正己,7.076871773233869,22
金眞輝,7.052106037783541,4
元晟溱,7.049898243499661,31
韓一洲,7.032522518733908,13
崔精,7.019871356354958,75
余正麒,6.987187043139742,22
楊潤東,6.980609119583784,3
陳玉儂,6.953388366789253,8
古霊益,6.905856632895142,11
毛睿龍,6.887356252956034,4
廖行文,6.882450773557876,2
朴鐘勲,6.878722749499998,22
六浦雄太,6.875552385700507,15
呂洵鋒,6.87146319042804,2
劉兆哲,6.867048246188792,4
金相天,6.855784111745328,27
山下敬吾,6.850548645288748,38
鄭宇津,6.8489978947813475,5
何語涵,6.831344514548836,14
三村智保,6.804796461638007,11
李昊承,6.798351118005464,31
金炯佑,6.795299318688414,5
佐田篤史,6.7625695732050195,21
村川大介,6.751216580820532,39
今村善彰,6.724527138153186,7
梁洧準,6.705877933407843,6
張栩,6.693927148559468,31
柳秀沆,6.6738765317813105,10
林立祥,6.673296626079916,62
謝赫,6.663972181955801,4
紀祥,6.655372735284449,3
陳梓健,6.635162857039063,9
石豫来,6.6313704231350155,6
林君諺,6.605699018782685,66
李元道,6.564489649630107,22
大場惇也,6.564318930761695,11
高尾紳路,6.557352477273007,19
依田紀基,6.5454756152603855,15
朴鎭鍈,6.534032194933812,5
尹燦熙,6.522101448780598,18
金世東,6.475107868441186,25
于富霖,6.4731048453112825,2
崔光戸,6.459311844370381,26
羽根直樹,6.4580064549462595,30
呉長煜,6.442634155891384,17
鄭誓儁,6.4203185094983155,19
李春揆,6.416690449815725,21
胡子豪,6.414177269000556,3
韓鐘振,6.389481980824543,6
王沢錦,6.387460220762539,8
闇雲翼,6.380902608712995,4
金澤秀男,6.368034780361597,9
陳祈睿,6.361383201703909,96
寺山怜,6.347867735058791,7
鶴山淳志,6.339633478424455,13
尹聖植,6.322289725534844,4
姜昌培,6.308656667698407,19
李賢虎,6.290399234714205,18
金炅奐,6.281714699557506,7
李昌鎬,6.275014820174109,19
金明完,6.269725295976133,2
鈴木伸二,6.25426481421125,14
山田規三生,6.25145422430051,17
秋山次郎,6.233744639575146,13
金基範,6.231433498254402,18
大竹優,6.213060664217979,10
劉星,6.2094332708841735,3
広瀬優一,6.194528489438542,14
安祚永,6.171304138463867,23
蘇広悦,6.164897268515476,3
簡靖庭,6.147583969094419,72
王銘琬,6.143067020616003,14
賴均輔,6.115157981349479,92
柳時熏,6.1020218167755855,15
金起用,6.092201817309903,17
大淵浩太郎,6.089261702786042,4
西健伸,6.08786650721294,12
小池芳弘,6.082168406684379,17
羅楚玥,6.077307072341967,19
傅健恒,6.07309479681724,2
李尚憲,6.066556529628313,17
鄭載想,6.061797551212586,5
黄明宇,6.056733267808002,5
陳詩淵,6.051937661307255,61
韓尚勲,6.048084541049413,20
金旻奭,6.028936082984289,17
康又赫,6.025204557071262,23
崔原踊,6.022362598085954,17
高根台,6.014166839301173,2
結城聡,6.013707725357433,14
林漢傑,5.9766676578821984,17
伊田篤史,5.964039187857719,22
朴炫洙,5.956016078188286,26
稲葉貴宇,5.938894939444367,3
林子淵,5.933602898868779,5
本木克弥,5.927957103836126,21
李維,5.884216999764877,82
韓雄奎,5.883436836470084,23
横塚力,5.853186758074343,18
陳正勲,5.8459256892098415,8
金庭賢,5.836559878970567,3
朴埈奭,5.83379163857191,18
淡路修三,5.83293421916368,5
汪雨博,5.831006249237945,13
張銘康,5.810715618903404,2
黄春棋,5.810143863673445,9
関航太郎,5.805068014822235,13
志田達哉,5.804196767052711,23
丁勲鉉,5.802952505457341,16
金承俊,5.800069128921974,4
陳一純,5.792912027536713,6
黄昕,5.792218488879648,5
藤沢里菜,5.7702282217608785,41
申載元,5.758782728595136,4
金桐熙,5.751256784958605,6
朴永龍,5.748919115920683,19
於之瑩,5.732663132148951,31
蘇耀国,5.7204157013836205,11
琴沚玗,5.718747458576085,6
大谷直輝,5.715401357507529,3
金彩瑛,5.692746227353242,33
栗田佳樹,5.684737152559274,7
閔詳然,5.677691253486699,18
長徳徹志,5.662050950210056,2
久保勝昭,5.660116167377937,4
温昭珍,5.648905977241315,3
安斎伸彰,5.639107626339264,9
金秀俊,5.614166450356933,8
山城宏,5.609059938305823,8
金希洙,5.604767254623624,7
趙善津,5.595355640955975,13
林士勛,5.57939233169773,63
陳昱森,5.575353165081983,9
小山空也,5.571786526563111,8
金宣圻,5.556933597520963,8
萩谷和宏,5.5540895038492275,2
張豊猷,5.527913351333129,12
朴貞根,5.5217624747482095,2
呉侑珍,5.51957924304133,42
石井邦生,5.518008475986924,3
趙斐,5.490194802444824,4
宋圭相,5.488422745429599,16
風間隼,5.486538370936492,3
韓宇進,5.485617049924451,11
盧奕銓,5.477386836454386,73
仲邑信也,5.471987495428593,3
武井太心,5.470871777653176,4
応一韜,5.4564600921144155,4
北野亮,5.456178898347831,3
楊博崴,5.450459709893743,46
蕭正浩,5.444270786243856,32
原正和,5.43154164247744,5
安達利昌,5.421998483210592,24
全勇洙,5.419824653804168,17
玄釉斌,5.410241031083042,17
李赫,5.3663299273593426,25
賈罡璐,5.3579174883115,6
桑原陽子,5.331629236020285,3
尹松涛,5.311569128783996,4
王晨星,5.289757300381899,30
王碩,5.277017378517514,10
尹閔重,5.266230863978919,5
望月研一,5.258110544796437,4
周泓余,5.242880880735942,40
趙佩哲,5.235248345304941,3
焦士維,5.218801778635788,4
村本渉,5.205453774782465,6
王立誠,5.183443974566243,11
王音霊水,5.174455067317093,3
曹又尹,5.158231110530552,10
古谷裕,5.1561326303842865,4
柳昌柱,5.145875974214526,4
李雨昂,5.1328182370654725,5
林書陽,5.117550728710164,36
方若曦,5.107662724111012,19
藤澤一就,5.102673023082461,2
王爽,5.102190944123047,16
大関稔,5.0998304593332815,3
陸敏全,5.084841738957648,21
権孝珍,5.082345463348391,15
彦坂直人,5.0641489884697615,13
姚智騰,5.057394683727325,4
太田亮,5.049261680665152,3
李元祺,5.044563253954866,2
徐靖恩,5.038628469703703,63
曺承亜,4.997699184085694,33
湯川光久,4.995634015344321,4
谷口徹,4.983957051305433,10
文鐘皓,4.959564789182278,4
李沇,4.9561443168392945,13
宋泰坤,4.951633170704713,11
唐嘉雯,4.94954158426614,12
外柳是聞,4.946343822169841,6
上野愛咲美,4.946130683974828,30
金顕燦,4.943688267459057,21
鶴田和志,4.928818060876042,5
金東佑,4.9052973795352885,4
芮廼偉,4.904154978928868,26
陳禧,4.896362353494353,39
魯佳,4.881483153583444,17
大木啓司,4.879638210167215,2
胡振鵬,4.874157212802792,2
郭信駅,4.863270590404424,6
中野寛也,4.844041611296239,5
金恵敏,4.833180572662209,26
趙治勲,4.813429984777989,26
鈴木歩,4.81184257211061,24
権周利,4.8111974081483915,15
劉裁豪,4.811169893883909,18
周俊勲,4.789610501161445,2
高梨聖健,4.787073854478223,2
尹睿成,4.786898959273362,14
新谷洋佑,4.7767143757896875,3
沼舘沙輝哉,4.7457005652946975,6
星合志保,4.742401900090492,9
桒原駿,4.737938983628357,7
近藤登志希,4.724117996175701,3
田中康湧,4.722234237380506,16
唐奕,4.705434230513542,11
山森忠直,4.698530334177487,4
武井孝志,4.690083785651529,9
劉昌赫,4.687060171198195,11
高星,4.63758697227304,17
李沂修,4.632688631131471,6
厳歓,4.624974640638977,3
尹赫,4.615707923264542,15
潘善琪,4.609083450703945,6
藤井秀哉,4.588535882555905,9
趙中暄,4.587097881405107,4
朴志娟,4.573754412130804,17
洪爽義,4.5725863685147745,10
蔡丞韋,4.569721419478606,47
牛詩特,4.559441668110026,65
三谷哲也,4.5523725009158,5
黄世元,4.543003262719776,52
青木裕孝,4.530123136865399,2
朴柱民,4.515069533413865,4
呉柏毅,4.501352331844834,10
大垣雄作,4.498871973676011,10
頼宥丞,4.494736307445624,3
詹宜典,4.43276147709946,5
柳珠儇,4.427198422854908,4
陶然,4.407183861960195,10
川田晃平,4.401258557852986,6
呉秉祐,4.396920526784621,17
大橋拓文,4.386689890321044,7
金恩持,4.382497421291812,15
朴隻玹,4.381287160441703,3
飛田早紀,4.380131355625907,2
呉政娥,4.370020156261587,27
宋容慧,4.366029812067321,3
三浦太郎,4.361143399231744,4
許育祺,4.322282994512562,35
三村芳織,4.30014642239792,2
吉田美香,4.2962450499134635,4
常昊,4.2925705522739985,3
酒井佑規,4.291119800815256,5
中小野田智己,4.274570143933656,4
周潤民,4.254596383595483,2
林子元,4.249165373313521,7
片岡聡,4.239405348521455,14
林宇翔,4.237856360094362,23
潘陽,4.233495144219857,14
陳國與,4.228867395255231,2
向井千瑛,4.222682511384318,11
戦鷹,4.214007589662757,7
金栄桓,4.209010578161486,4
劉慧玲,4.178418240134042,9
尹渠,4.1779646091514255,8
薛冠華,4.174272470059701,3
朴東柱,4.162867973975905,7
陳彦儒,4.149124643319869,4
井口豊秀,4.120558111505852,6
金栄光,4.104609687600126,2
武宮正樹,4.103324230609149,11
畠中星信,4.102113437167352,3
張瑞傑,4.098172408753435,10
蔡碧涵,4.09449169762535,12
宋慧領,4.061290544951438,19
金禹丞,4.043125585950742,3
工藤紀夫,4.037194188177418,6
加藤充志,4.027294981483606,4
牛栄子,4.017860797614325,21
趙奕斐,4.011191224137079,14
林世民,4.002052365369409,24
林傑漢,3.9925874473783804,37
大竹英雄,3.992245937685536,7
潘亭宇,3.983365202209037,3
金恵臨,3.9780902376966134,2
金多瑛,3.972092585325498,17
福岡航太朗,3.958596444546765,14
陳威廷,3.9534123893933906,56
張子涵,3.9471762043473344,8
白大鉉,3.940987087568145,4
王春暉,3.924229251519136,9
周尹南,3.914731530586026,22
藤井浩貴,3.902952549406778,10
李小渓,3.894101357796494,21
石田芳夫,3.8925899048521173,11
林彦丞,3.8848946590267217,53
大西研也,3.8487548109986447,6
李鑫怡,3.841458736496367,8
黄道隆,3.820841879127979,4
