name,ping,n
申眞諝,10.594927120789489,85
柯潔,10.010624950095849,47
朴廷桓,9.297966167632751,77
陶欣然,8.913878811547383,28
丁浩,8.788284853203193,28
連笑,8.761029347505108,44
辜梓豪,8.734073256599329,46
李志賢,8.726832302862073,16
楊鼎新,8.725026714437892,46
謝爾豪,8.718276918181976,31
李維清,8.707235750100725,32
申旻埈,8.670943473704774,60
范廷鈺,8.652946415961866,45
江維傑,8.59882909569523,37
許嘉陽,8.574397716026125,26
卞相壹,8.527905934432304,58
金志錫,8.509224261400572,53
李軒豪,8.489670347509746,36
陳賢,8.472818786707663,20
柁嘉熹,8.361525984080197,30
元晟溱,8.35891200630652,18
謝科,8.329249293028921,31
屠暁宇,8.29391634890756,22
姜東潤,8.262723703081786,51
王沢錦,8.187191185607828,12
唐韋星,8.174962187541718,32
李東勲,8.1623787324169,51
毛睿龍,8.119864615823419,3
戎毅,8.088882010987698,15
檀嘯,8.07464729092804,32
一力遼,8.035886987893406,54
趙晨宇,8.011403216386926,36
偰玹準,8.009613101288183,31
范胤,8.006769373990656,27
姜知勲,7.9920507449167095,7
党毅飛,7.969358319013754,27
洪基杓,7.957723959930981,18
王星昊,7.947015584537718,26
韓昇周,7.940446266069961,21
范蘊若,7.939739816362472,5
金昌勲,7.9185586495762,11
韓相朝,7.912232757943735,6
時越,7.892910790114119,31
曹瀟陽,7.884020104439428,17
伊淩濤,7.862934114920595,29
井山裕太,7.859306298629177,53
芈昱廷,7.852944013632148,39
呉長煜,7.84083168502766,6
童夢成,7.838031485056103,31
周賀璽,7.828262910867759,3
趙漢乗,7.79087976859279,24
陳耀燁,7.781104528250711,26
李昌錫,7.777663933834011,33
蒋其潤,7.771677866633413,20
朴鍵昊,7.749000696626759,31
劉宇航,7.745127575851259,7
李泰賢,7.73819333599349,11
張涛,7.694403001131556,23
黄明宇,7.6752819070186415,19
王昊洋,7.670620939657944,4
朴永訓,7.664197929988909,35
金庭賢,7.636284994904619,9
金眞輝,7.63007703798457,7
楊楷文,7.6231347911228635,13
羅玄,7.6043225261984535,47
黄昕,7.599330987151534,4
柳秀沆,7.584559773808611,5
朴河旼,7.577733615221313,22
陳玉儂,7.572545160687146,2
李欽誠,7.546059616753047,26
崔哲瀚,7.539650336168,31
彭立尭,7.537866745518992,18
黄雲嵩,7.49136789685718,23
洪旼杓,7.489493198514569,2
宋知勲,7.488744747502468,22
梁寓晳,7.488368700995673,2
李映九,7.449565554670322,30
何語涵,7.444590097182044,19
安成浚,7.441308353435293,20
朴進率,7.437185897885113,21
鐘文靖,7.433479007558132,2
張豊猷,7.412129636802563,7
文敏鍾,7.408969227050586,23
李翔宇,7.408175600218361,15
廖元赫,7.400616672953562,32
溝上知親,7.392268901527211,6
陳梓健,7.3747161431150605,17
金基範,7.335892928926513,7
朴材根,7.319654169601467,8
沈載益,7.312980230459935,12
朴常鎭,7.284879428845213,28
白現宇,7.276481464509417,15
常昊,7.272809382182034,3
韓熊熙,7.2698637566553606,16
韓一洲,7.265072447903306,14
朴埈奭,7.244798119197624,6
安正己,7.233629047977177,19
文儒彬,7.233156711247546,23
洪性志,7.227616804450236,12
許皓鋐,7.214020918741482,90
孟泰齢,7.201980258229563,16
金相天,7.185857716049085,18
金世東,7.170606075382856,13
白賛僖,7.158645876477387,8
崔顕宰,7.157685808744368,3
李元栄,7.1509930974032745,5
芝野虎丸,7.13961964147797,52
余正麒,7.135477387662975,34
朴承華,7.109451422987353,27
李昊承,7.100237284898533,18
