name,ping,n
申眞諝,10.00115485207281,83
元晟溱,9.56443776040186,28
柯潔,9.396863036387613,64
朴廷桓,9.172393788837695,82
辜梓豪,9.073896093634708,59
卞相壹,8.827168013113976,64
李志賢,8.738583792547386,6
楊鼎新,8.712222919358528,63
姜知勲,8.514090734758506,7
李軒豪,8.489677240116455,45
陶欣然,8.482746365646062,38
丁浩,8.482504135036914,38
連笑,8.44047275051471,56
江維傑,8.43711616652287,41
王昊洋,8.434909769335697,3
李昌錫,8.417511510100207,44
陳玉儂,8.345136647216666,9
許嘉陽,8.315573589069096,40
金志錫,8.315536304106578,60
謝爾豪,8.286036647534821,42
韓雄奎,8.275680214997589,3
范廷鈺,8.243662493495446,51
芈昱廷,8.208541347578185,57
申旻埈,8.204168627670196,60
唐韋星,8.201130340645124,46
崔顕宰,8.197739866647714,2
李東勲,8.194734709024427,50
謝科,8.18954877767734,44
一力遼,8.167822078250454,58
李維清,8.158153448060949,37
柁嘉熹,8.140500539278523,40
楊楷文,8.090087688798056,24
党毅飛,8.080357767420287,40
毛睿龍,8.074063535378759,5
井山裕太,8.041631263589034,49
朴鐘勲,8.01797293225378,11
李欽誠,8.0108598090878,33
戎毅,7.970270712643571,24
鐘文靖,7.956980160261452,2
崔宰栄,7.939916505935101,11
劉宇航,7.939481145713372,11
姜東潤,7.910034080573725,67
陳耀燁,7.900791581480417,33
陳賢,7.895359209512668,28
時越,7.889823930185496,39
偰玹準,7.88653815175563,41
安正己,7.8668969602111485,33
黄雲嵩,7.852191167840839,31
金世東,7.852063878130797,24
許映皓,7.813080681642034,29
童夢成,7.791357253683317,34
金明訓,7.76525435883265,28
安成浚,7.762406658306171,29
崔哲瀚,7.757349420616561,36
姜儒澤,7.728775869150258,18
沈載益,7.711836147585748,17
朴珉奎,7.68257684699045,9
李元栄,7.670771158427896,16
曹瀟陽,7.6516862004106745,17
伊淩濤,7.630613981203134,33
廖元赫,7.629839746694875,40
朴常鎭,7.613790014374215,30
趙晨宇,7.601657398290285,41
李沢鋭,7.5979322027304415,2
王沢錦,7.591104224833033,18
金庭賢,7.580906529046066,21
金昌勲,7.569821623103375,7
范胤,7.56981871277794,31
朴河旼,7.568311725351314,29
屠暁宇,7.565250409691114,29
檀嘯,7.5627642062783265,34
趙漢乗,7.551407043488159,24
李炯珍,7.5295076013733055,2
白現宇,7.517471420287776,21
常昊,7.51640812630553,7
洪基杓,7.482017826437093,9
朴進率,7.467122394157807,29
張涛,7.452513897276547,31
朴鍵昊,7.436070058694686,26
洪性志,7.434149739141089,10
韓一洲,7.425733499495259,24
姜昇旼,7.418063007813436,31
金炯佑,7.404930333844223,23
蒋其潤,7.3956512832820165,26
李映九,7.394248325757474,24
陳梓健,7.393142066621851,23
何語涵,7.38794037335204,26
羅玄,7.3764383459025815,38
