name,ping,n
申眞諝,10.670540133370649,76
柯潔,10.229406013613755,38
朴廷桓,9.186172229341649,69
曹瀟陽,9.150585705404568,8
辜梓豪,9.051452593035657,33
申旻埈,8.987009604695059,56
連笑,8.94905071076613,32
李泰賢,8.900729593575758,7
趙晨宇,8.809460271994674,31
楊鼎新,8.781036794359846,33
王昊洋,8.776414407335311,8
韓相朝,8.74486532146428,5
范廷鈺,8.74276964204956,36
李維清,8.646314097016246,27
戎毅,8.595616254051892,7
謝科,8.57760105016396,22
陶欣然,8.5326050168221,20
丁浩,8.531878064000463,22
姜東潤,8.49675390807017,44
陳浩,8.392053700792827,5
陳賢,8.391338750145904,13
唐韋星,8.39107332552608,21
張涛,8.38045814598372,10
屠暁宇,8.379804670333257,14
卞相壹,8.372720577979903,47
柁嘉熹,8.359002651259363,24
毛睿龍,8.345073225423597,3
金昌勲,8.336009452468923,15
謝爾豪,8.33459041528065,23
江維傑,8.314908097139197,24
范蘊若,8.290564875389306,8
李志賢,8.273217936676833,21
井山裕太,8.264770792527361,55
伊淩濤,8.246280270241762,18
李東勲,8.223295224263293,44
何語涵,8.218783476966584,9
李軒豪,8.165466216729047,23
一力遼,8.15065495501232,47
金志錫,8.099918287481753,44
許嘉陽,8.094998147284937,14
姜知勲,8.054737495782986,7
芈昱廷,8.031796133574394,32
偰玹準,8.001391168520902,28
范胤,7.984159293848864,20
王星昊,7.9474977301236995,20
金眞輝,7.910244330557122,3
時越,7.904073750237452,22
陳時暎,7.877959117571161,11
周賀璽,7.874697200518277,3
羅玄,7.820413786672082,37
陳梓健,7.81167649193929,10
劉宇航,7.7736887749275825,8
彭立尭,7.773571500029244,14
檀嘯,7.751936706201436,22
陳耀燁,7.727172848147959,17
韓昇周,7.720861090731929,21
洪基杓,7.7122845095434585,24
李映九,7.711237090914596,28
宋知勲,7.676384131981563,22
楊楷文,7.662047895023101,6
趙漢乗,7.647427382028553,24
朴進率,7.637559633136551,19
李昌錫,7.637431518582445,32
元晟溱,7.632934516013831,17
廖元赫,7.627905571391663,24
文敏鍾,7.627828699706689,18
陳玉儂,7.61847612070435,2
童夢成,7.611372122310263,19
安成浚,7.610230111223751,16
崔哲瀚,7.607485602280063,30
李欽誠,7.592328920227598,18
朴永訓,7.5907484449712,33
蒋其潤,7.58553756597832,8
韓一洲,7.570958778234961,6
洪性志,7.554107930375568,15
朴常鎭,7.55066962562187,28
芝野虎丸,7.546858714874042,47
溝上知親,7.536523016102518,6
白現宇,7.513677414546087,13
白洪淅,7.509821258354275,23
朴鍵昊,7.505679182430027,33
鐘文靖,7.494332944094528,2
朴河旼,7.481210179053676,25
廖行文,7.442580758529128,9
文儒彬,7.4258407663685455,22
洪旼杓,7.419749824794698,2
鄔光亜,7.412867637494686,11
許皓鋐,7.4082467853311895,75
朴承華,7.390893308443605,25
沈載益,7.35433376309114,11
張豊猷,7.351086860325464,7
梁寓晳,7.343377977402149,2
党毅飛,7.325784095286277,18
姜昇旼,7.322059431974996,21
崔明勲,7.2514107839602575,2
余正麒,7.235561021040169,30
柳秀沆,7.171376125539513,8
呉長煜,7.169589732736409,11
金炯佑,7.1559821319603545,5
許家元,7.143743138493068,51
黄明宇,7.116793485860386,10
金明訓,7.099468949859659,30
安正己,7.08346382385297,18
金基範,7.048728423110462,11
金相天,7.0393285494985935,19
韓熊熙,7.033076215038988,19
許映皓,7.011534717863809,14
王世一,7.002061087238547,7
朴鐘勲,6.996962225236716,16
李昊承,6.972349265658751,23
崔精,6.971761930293282,72
大西竜平,6.951436702449574,23
河野臨,6.943496037587438,39
金成進,6.937871591169542,9
陳鐿夫,6.917347384525987,4
尹松涛,6.878000786843152,2
金世東,6.853232472088478,15
高尾紳路,6.845210790384277,20
山下敬吾,6.837774962471001,39
周睿羊,6.82574954800694,13
紀祥,6.810914447621051,2
国宇征,6.808267088123064,4
尹燦熙,6.803292542288886,20
孟泰齢,6.795713829098407,9
依田紀基,6.790755007016901,15
張強,6.783855532141218,3
王沢錦,6.783162511148253,3
金秀俊,6.78009098392537,4
朴材根,6.774864829816576,5
平田智也,6.761656406985235,15
李春揆,6.758381250876982,13
白賛僖,6.750415225825177,5
姜昌培,6.748391428501042,11
夏晨琨,6.744079097404642,8
崔光戸,6.714655283235003,20
孫騰宇,6.712338251581562,5
崔顕宰,6.687047048545444,4
金旻奭,6.674648076918829,12
黄雲嵩,6.660335909906067,14
崔宰栄,6.622668526006824,20
李元道,6.6146571717760985,16
村川大介,6.584111520701951,47
尹畯相,6.583663992350827,23
康又赫,6.572256570384718,16
陳豪鑫,6.554255434015874,8
朴炫洙,6.549518571113063,20
陳正勲,6.538013076139262,8
高根台,6.521510579293478,2
朴鎭鍈,6.5190033839095625,6
胡躍峰,6.505251460478464,4
王雷,6.4947591284736035,2
於之瑩,6.489184770685483,16
王元均,6.488658295506009,80
李賢虎,6.474462822347378,11
大淵浩太郎,6.460770670912593,3
李成森,6.45912280810759,6
梁洧準,6.445779247857547,6
申潤昊,6.415763958808895,3
瀬戸大樹,6.398739483666924,16
林君諺,6.392722736521763,76
孫喆,6.334502142186391,20
古力,6.334017805303168,5
成家業,6.329848763140571,8
金桐熙,6.31917268899983,8
金明完,6.304523906259857,2
李翔宇,6.287977164884549,4
羽根直樹,6.261300916001561,28
朴埈奭,6.248508930584446,10
韓尚勲,6.245095769592808,21
寺山怜,6.200099445885919,7
張栩,6.177120960252396,32
崔原踊,6.176556998081099,11
六浦雄太,6.172271344130591,16
胡耀宇,6.164659089226531,9
呂洵鋒,6.157304346785329,2
琴沚玗,6.1475492804799385,8
李昌鎬,6.119439466581378,17
安斎伸彰,6.102262876428703,13
佐田篤史,6.101516760678102,26
陸敏全,6.095587179554757,21
本木克弥,6.077008926285257,19
藤村洋輔,6.076038358314875,3
金承俊,6.075140969720206,4
賴均輔,6.040849622726335,95
陳祈睿,5.986350121398758,105
金彩瑛,5.986128112112626,40
韓鐘振,5.972515701084157,8
金炅奐,5.966953671218595,8
温昭珍,5.96369428908235,10
韓雄奎,5.950995548117368,16
三村智保,5.942573785945159,7
王晨星,5.942067474527999,18
申載元,5.939573299282658,4
焦士維,5.931361295738646,4
洪爽義,5.926652652592865,11
望月研一,5.91260634460243,6
栗田佳樹,5.907139142626349,9
李聖宰,5.904339974143897,2
富士田明彦,5.8958408004441605,10
西岡正織,5.895580045374446,2
秋山次郎,5.880527964985538,10
藤沢里菜,5.879485566341472,37
黄静遠,5.846388142006666,7
儲可児,5.840539397590226,2
陳一純,5.810152376495905,5
王銘琬,5.792643397526642,18
関航太郎,5.770138557468136,14
大場惇也,5.762577232300504,5
大川拓也,5.753006373595673,3
閔詳然,5.747356221475575,12
簡靖庭,5.739258101584529,64
安祚永,5.7389618959112845,19
朴永龍,5.738333441886019,15
全勇洙,5.735875858350814,11
林立祥,5.733690732366169,69
李尚憲,5.722943087414278,11
汪雨博,5.710604700912,11
傅健恒,5.687250774773575,2
趙治勲,5.681179046097631,23
広瀬優一,5.675165916169772,8
王沢宇,5.657908311812089,3
呉侑珍,5.63728584012836,44
伊田篤史,5.601486057298557,19
林漢傑,5.583101818874262,17
金起用,5.569153106038316,9
李維,5.534325348064066,93
胡暁,5.531015144077812,2
胡鈺函,5.531015119927461,2
西健伸,5.530965443459277,12
周俊勲,5.517523135285866,7
周泓余,5.510919940322465,23
鶴山淳志,5.497801559456736,13
唐奕,5.4968502358972,8
羅楚玥,5.478641940428066,12
金庭賢,5.475708587246022,3
韓宇進,5.47471785675557,14
趙善津,5.469423669005056,13
呉依銘,5.457300009899382,14
劉裁豪,5.432436004193001,11
柳時熏,5.419776980305002,12
金希洙,5.419027184486213,7
曾淵海,5.4180235585647925,2
王碩,5.393727317344918,5
横塚力,5.367275049385535,14
金禹丞,5.346792016426975,2
王爽,5.3325498608909605,19
大竹英雄,5.3079999698814095,7
尭瀟童,5.304199128664454,5
陶然,5.303358646614485,9
楊博崴,5.29314948572954,43
宋泰坤,5.269479218962468,8
稲葉貴宇,5.224149309001499,2
鈴木伸二,5.207652895087501,10
金宣圻,5.205527102955338,13
文鐘皓,5.190133798391797,4
柳澤理志,5.174707912819684,3
陳詩淵,5.157137425215865,59
蕭正浩,5.1475266146216745,53
徐晶琦,5.131408287162435,4
大矢浩一,5.129600339900559,2
鶴田和志,5.092699815840803,7
鄭誓儁,5.077155405091834,11
星合志保,5.076425786416331,10
玄釉斌,5.067853648001779,26
村本渉,5.060402569345037,5
朴東柱,5.05987631191011,8
金恩持,5.05901223677206,30
金恵敏,5.053101885979245,39
近藤登志希,5.047304561228378,3
唐嘉雯,5.044652682386144,17
安達利昌,5.044591667162643,19
李沇,5.043914150038142,13
朴貞根,5.029359848949641,3
王立誠,5.028521652569894,10
小池芳弘,5.024878205751822,13
大西研也,5.021712100260157,8
上野愛咲美,5.020274806705184,30
大橋拓文,5.01746206880709,10
河野光樹,5.012409262951265,2
志田達哉,5.0122739967328,19
黄翊祖,5.005240096750333,10
鄭宇津,4.998187353354721,9
武井太心,4.995671817947155,3
権周利,4.983190233740247,19
大竹優,4.96469669599344,8
呉秉祐,4.939599815042399,13
古霊益,4.937159283565462,8
謝赫,4.930701148654741,6
曹又尹,4.928165923459203,8
王禹程,4.922425917906568,2
秦悦欣,4.922425915647568,2
胡子豪,4.918377550141982,4
高星,4.916942548618547,17
芮廼偉,4.904830587260474,16
徐靖恩,4.904578746615807,69
盧奕銓,4.898109408807711,73
李赫,4.89052607215071,22
林士勛,4.889758914426386,63
蘇耀国,4.882301273948949,14
闇雲翼,4.877774619045918,3
桑原陽子,4.86930267244142,3
山田規三生,4.857105591616359,16
金栄桓,4.838674012791114,4
尹赫,4.828791571188714,8
柳珠儇,4.8118915280406265,4
朴志娟,4.798880387159611,27
丁勲鉉,4.79268304562007,10
張子涵,4.7791897528146166,9
権孝珍,4.778028097864008,21
李玟眞,4.775603774346613,18
金顕燦,4.767906208870871,14
結城聡,4.764572037804625,20
大関稔,4.758142708053058,2
呉政娥,4.73484659816396,25
三浦太郎,4.729699788099567,5
淡路修三,4.729298851286586,3
朴柱民,4.722163787145663,4
戦鷹,4.72200512699446,4
楊嘉源,4.714050050827175,3
外柳是聞,4.71326339376469,5
潘陽,4.711818828034447,18
趙恵連,4.698070180597571,28
劉昌赫,4.6807482108179,21
湯川光久,4.645078030036598,4
蔡丞韋,4.625115062783801,52
田中康湧,4.6143515940149875,12
姚智騰,4.578494312450339,5
向井千瑛,4.567318663141892,15
宋圭相,4.566489700938745,13
渡辺寛大,4.5525419624181245,7
金制拏,4.538179387715435,4
鈴木歩,4.523168860678848,17
曺承亜,4.520091184695951,25
孔令文,4.509334425388135,2
中野泰宏,4.4712099457546595,11
長徳徹志,4.464861451661544,5
柳昌柱,4.460728801621184,11
内田修平,4.438032942301979,7
魯佳,4.437051579426588,10
桒原駿,4.389050232028472,6
後藤俊午,4.3805258180332585,3
井口豊秀,4.34296832331635,3
尹渠,4.3411594674517415,4
蔡碧涵,4.330892417947351,10
牛詩特,4.317106321180033,61
金栄光,4.316303332677401,2
林書陽,4.310577031037902,38
方若曦,4.30228840351133,21
藤井浩貴,4.272496554190161,7
