name,ping,n
申眞諝,10.285861005427856,83
柯潔,9.700840156209985,51
元晟溱,9.35103305276858,22
朴廷桓,9.200984250873846,79
陶欣然,8.87487342913854,29
辜梓豪,8.796289329261759,45
丁浩,8.769543938187866,29
連笑,8.742584597154696,47
江維傑,8.714291567054595,34
卞相壹,8.651171757067237,58
謝爾豪,8.62401135931191,33
楊鼎新,8.56207552003097,46
李昌錫,8.553122517899146,41
李軒豪,8.53602973331188,32
范廷鈺,8.523673386285623,45
柁嘉熹,8.508798944705802,29
許嘉陽,8.50831574932767,33
謝科,8.479674294652042,35
李維清,8.435904546102686,31
唐韋星,8.41836005484594,34
陳賢,8.413722367444691,22
申旻埈,8.399086625959285,57
王昊洋,8.387181366453245,3
毛睿龍,8.354541069161227,3
洪基杓,8.33149595859025,12
柳秀沆,8.287802057301667,2
金志錫,8.263661250339885,55
李東勲,8.228340522296087,47
常昊,8.19632602448051,5
偰玹準,8.176517492999054,42
芈昱廷,8.169666415994284,42
姜東潤,8.143096427046027,55
党毅飛,8.041701025012095,28
姜知勲,8.01846849929526,9
金庭賢,8.016340051349177,21
屠暁宇,8.016003132727883,23
范蘊若,8.014428479510538,4
戎毅,8.00106244415601,15
沈載益,7.99957730082716,16
白現宇,7.991642785269273,25
安成浚,7.974922875487769,28
一力遼,7.938004887631131,56
王沢錦,7.925599300509214,13
鐘文靖,7.885243068747709,2
劉宇航,7.853321985996677,5
檀嘯,7.847288357531406,29
安正己,7.841492754038826,33
陳耀燁,7.832200484684414,25
井山裕太,7.817136841954887,50
姜儒澤,7.787826572745321,18
童夢成,7.7798288833211,28
劉裁豪,7.775301070085477,2
韓相朝,7.77479467765521,7
曹瀟陽,7.768221576150387,17
朴常鎭,7.757070590634164,31
朴鍵昊,7.747841402958313,26
李炯珍,7.746724727956557,2
金世東,7.725280981175947,22
趙晨宇,7.722029675611691,35
李元栄,7.720032631522028,15
李映九,7.714145151911294,30
崔宰栄,7.713502735596965,14
時越,7.712269807141092,30
伊淩濤,7.70826478063674,28
崔哲瀚,7.695009920907596,34
楊楷文,7.694487283047968,14
朴珉奎,7.6866356458187735,6
許映皓,7.6678834633724735,20
金明訓,7.662018271266362,26
李欽誠,7.624631347999233,23
金炯佑,7.6200090633546065,25
黄明宇,7.616868054306338,19
黄雲嵩,7.605428296615124,22
范胤,7.590655075898884,27
蒋其潤,7.561675857981379,21
陳梓健,7.556399846201172,17
許皓鋐,7.543738109699903,89
陳玉儂,7.5377987612116435,2
李泰賢,7.535465775055237,15
朴鐘勲,7.502837240806441,11
羅玄,7.501806666968789,43
黄昕,7.490471833962594,4
尹燦熙,7.479946118272769,19
趙漢乗,7.479335304703028,24
金昌勲,7.477955944361189,7
張涛,7.477612747298338,25
韓尚勲,7.473664185765545,34
朴河旼,7.471196377504019,26
王星昊,7.466437725329039,24
廖元赫,7.450553896831409,31
曺薫鉉,7.411496716626904,7
何語涵,7.380459967006926,19
彭立尭,7.369381002334546,19
李翔宇,7.339854614083013,15
白洪淅,7.330654262907903,27
朴進率,7.305569654152903,28
姜昇旼,7.29304778274245,28
韓一洲,7.274025262757442,16
周賀璽,7.273794124481705,4
朴永訓,7.263223493061677,32
