name,ping,n
申眞諝,10.265467695764665,83
柯潔,9.688370693619824,52
元晟溱,9.32662471953548,22
朴廷桓,9.180167150055729,79
辜梓豪,8.801835446876133,46
丁浩,8.738012274658598,29
陶欣然,8.737732156529441,30
連笑,8.725593015782778,47
卞相壹,8.671790725325422,59
江維傑,8.60290466915783,35
謝爾豪,8.59974331658253,33
李軒豪,8.549417315831604,33
楊鼎新,8.538500657863946,46
許嘉陽,8.486823313707843,33
柁嘉熹,8.480931910062118,29
謝科,8.469751811166743,35
唐韋星,8.468654318285378,35
范廷鈺,8.455607189801196,46
李昌錫,8.445241545789676,42
陳賢,8.413176072320972,22
李維清,8.402316095841016,31
申旻埈,8.342583390688729,58
王昊洋,8.322539585051482,3
洪基杓,8.306018985324094,12
毛睿龍,8.28526895904942,3
柳秀沆,8.244618139636477,2
金志錫,8.238543848641852,55
李東勲,8.20436348695775,47
姜東潤,8.166149782633136,56
芈昱廷,8.150361011096951,42
偰玹準,8.146652831656414,42
常昊,8.13092795253923,5
屠暁宇,8.002721285334788,23
范蘊若,7.998267859864298,4
一力遼,7.995374465068833,55
戎毅,7.9946145951485015,15
党毅飛,7.993025673603107,29
姜知勲,7.986490702602647,9
金庭賢,7.986015337800485,21
沈載益,7.983577191805286,16
白現宇,7.9794235668147175,25
安成浚,7.961146272333373,29
楊楷文,7.938463378034138,15
王沢錦,7.9244981168568485,13
劉宇航,7.834193291504597,5
檀嘯,7.825353489832749,29
陳耀燁,7.819404145760818,25
鐘文靖,7.817862609729664,2
安正己,7.813911334634886,33
李欽誠,7.784607262803564,24
童夢成,7.761146268716761,28
姜儒澤,7.758729969610044,18
韓相朝,7.754992022164022,7
許映皓,7.7480639637160555,21
井山裕太,7.7456066391551195,49
曹瀟陽,7.7394807907684315,17
劉裁豪,7.738656810146965,2
李炯珍,7.729912706899573,2
朴常鎭,7.726112974054519,31
趙晨宇,7.707263241780306,35
伊淩濤,7.70534913409013,28
李元栄,7.703464797249979,15
朴珉奎,7.703460443904991,6
金世東,7.700513559443882,22
李映九,7.694912968201868,30
時越,7.693313026266441,30
崔宰栄,7.678760748739107,14
朴鍵昊,7.634018840967541,27
黄明宇,7.632742703497367,19
金明訓,7.626867875197973,26
金炯佑,7.602687561594959,25
崔哲瀚,7.597247602602183,35
范胤,7.574661715415404,27
黄雲嵩,7.563228487702556,23
蒋其潤,7.5511405982161355,21
朴河旼,7.539233354672672,27
許皓鋐,7.523685984843031,89
陳玉儂,7.517830898013124,2
李泰賢,7.501759527342242,15
陳梓健,7.495380015884459,18
羅玄,7.480401822104386,43
朴鐘勲,7.473393288146208,11
黄昕,7.46500390324092,4
張涛,7.459262348812342,25
趙漢乗,7.456816965945057,24
