name,ping,n
申眞諝,10.862117788562788,87
柯潔,10.247086881268642,51
元晟溱,9.875026432739585,22
朴廷桓,9.737170273839988,78
陶欣然,9.428335809461446,29
辜梓豪,9.313729835504395,45
丁浩,9.285504601225124,28
江維傑,9.230754824089557,34
連笑,9.228713302514672,46
李維清,9.092051373533376,30
李昌錫,9.08540455124903,38
申旻埈,9.07667481304538,60
謝爾豪,9.071302995510434,32
楊鼎新,9.066780851943578,46
李軒豪,9.05455383317955,32
許嘉陽,9.034098811817456,32
范廷鈺,9.033894737767113,45
柁嘉熹,9.01932552032585,28
卞相壹,8.988511116161698,57
唐韋星,8.96583889402651,34
陳賢,8.965076143371238,20
謝科,8.958279018604017,34
柳秀沆,8.903414325091083,2
金志錫,8.863759205325476,54
洪基杓,8.855135411165783,12
王昊洋,8.822369717424529,3
毛睿龍,8.793095872686418,3
常昊,8.760245560194628,5
李東勲,8.752204501735685,49
偰玹準,8.730153824013188,40
屠暁宇,8.726241258197822,22
芈昱廷,8.654345797896408,41
姜東潤,8.637234865725317,57
范蘊若,8.600290806978595,4
党毅飛,8.57687431982004,28
戎毅,8.556994983264,15
沈載益,8.554886604948665,16
金庭賢,8.54339694868569,21
安成浚,8.536594939628682,28
白現宇,8.524720954206163,25
姜知勲,8.514818078647846,9
王沢錦,8.500045326345273,13
檀嘯,8.467720987358394,28
安正己,8.439161922832202,34
周賀璽,8.425404060175497,3
一力遼,8.421610027044004,55
姜儒澤,8.415390741226515,17
伊淩濤,8.353622973203164,27
劉宇航,8.34365509527568,5
朴鍵昊,8.329781475054945,25
時越,8.32616033839907,29
井山裕太,8.318044426491799,50
韓相朝,8.310936570578065,7
曹瀟陽,8.304115939125387,17
李炯珍,8.300076664845989,2
趙晨宇,8.297441043460065,34
童夢成,8.282535637893089,27
鐘文靖,8.271590769853281,2
陳耀燁,8.258433704136634,24
李元栄,8.255778661835198,15
朴材根,8.248883752140577,19
蒋其潤,8.244846422656737,20
劉裁豪,8.242794662538241,2
范胤,8.221917369188253,26
金炯佑,8.209786132358879,23
金世東,8.209021299381005,21
李映九,8.198340643989592,31
朴常鎭,8.19345438518997,30
崔宰栄,8.184436722372803,14
黄明宇,8.156722828649052,19
王星昊,8.152938039310934,23
許映皓,8.145798668774226,22
金明訓,8.121285123613218,27
陳玉儂,8.120229802343045,2
楊楷文,8.118667886465914,13
張涛,8.097629252640514,24
羅玄,8.075432381172172,44
趙漢乗,8.075402976292603,27
李泰賢,8.043587927248668,15
崔哲瀚,8.042387311495899,33
黄雲嵩,8.032410668744976,21
朴鐘勲,8.027694020273675,11
許皓鋐,8.01417185156264,86
金昌勲,7.999419808586543,7
李欽誠,7.988940992877783,22
黄昕,7.98479932475227,4
朴河旼,7.97084397946505,28
曺薫鉉,7.967775558024571,7
陳梓健,7.949416968677104,16
姜昇旼,7.9196605049469175,27
白賛僖,7.8939393937289335,22
李翔宇,7.888417409272733,15
何語涵,7.886651901438904,19
廖元赫,7.854323791662574,30
白洪淅,7.837718050689459,27
彭立尭,7.811539712989924,17
朴永訓,7.803981610288494,35
韓尚勲,7.800074210105125,35
尹燦熙,7.7971325084780405,18
金旻奭,7.764589182643012,2
朴珉奎,7.757820866410033,5
朴進率,7.750951016031611,28
韓一洲,7.720843693509929,14
崔精,7.669700812928486,69
韓雄奎,7.660758156125264,6
文儒彬,7.6516935524658685,27
陳鐿夫,7.613762806626376,4
梁寓晳,7.598259573762291,2
孟泰齢,7.591099144459897,17
崔顕宰,7.5862879561535825,3
古力,7.578565866757357,4
宋知勲,7.56883012281895,17
朴承華,7.566181538014239,28
琴沚玗,7.5661090801647,31
孫騰宇,7.535560777844723,13
金桐熙,7.521701378835847,8
韓昇周,7.51500649412224,25
余正麒,7.51030577680913,37
周睿羊,7.496351592327108,21
芝野虎丸,7.479305074551313,51
鄔光亜,7.45188218536135,13
李成森,7.441463500479104,15
尹畯相,7.439280252536787,29
韓熊熙,7.435604486438741,5
古霊益,7.410540917386764,17
文敏鍾,7.3190536196601235,34
洪性志,7.295275598527273,5
許家元,7.290486530373918,48
尹松涛,7.268191619686218,2
李昌鎬,7.230071857323694,30
王雷,7.229098860424773,2
張豊猷,7.208944732861211,6
張強,7.191733765959797,7
申潤昊,7.190751360048071,3
陳浩,7.1893340551590885,9
王世一,7.165225284547707,15
林君諺,7.126707505153378,70
王元均,7.126442229475014,66
金相天,7.121116179045387,22
夏晨琨,7.105044843971756,12
廖行文,7.098816414855037,17
胡躍峰,7.059815550917483,4
胡耀宇,7.055208755623349,14
温昭珍,7.051170957823356,9
山下敬吾,7.041842657962054,38
金眞輝,6.990617997971731,17
李元道,6.966630647891031,23
金成進,6.963334478026396,22
三村智保,6.903843260294247,5
丁世雄,6.897617638411119,11
金承俊,6.893419486957872,3
陳正勲,6.869876635270577,13
河野臨,6.853262568034439,38
宋圭相,6.83981358947101,20
黄静遠,6.771180802099717,13
陳祈睿,6.766555591101445,93
溝上知親,6.762024875527794,5
朴永龍,6.751234244172198,16
尭瀟童,6.748068744065704,9
賴均輔,6.745032079782453,81
大垣雄作,6.736052449805102,3
依田紀基,6.721850083055515,18
崔光戸,6.719389767814368,20
陳豪鑫,6.7152072148499595,10
羽根直樹,6.668430823065875,27
村川大介,6.663145560781159,43
成家業,6.661020836417349,13
張瑞傑,6.652948487707157,4
金炅奐,6.650902335143211,7
孫喆,6.650101057965767,20
本木克弥,6.627543352576793,17
陸敏全,6.598130205198216,20
大西竜平,6.59563151880539,27
簡靖庭,6.593390172126337,61
高尾紳路,6.578996355738216,19
安斎伸彰,6.541347249850831,13
紀祥,6.472177084224659,4
安祚永,6.468280036988301,8
鈴木伸二,6.434415201840717,10
焦士維,6.432978258590081,4
聶衛平,6.38970831881779,5
平田智也,6.365287644068948,11
朴炫洙,6.354690883177566,11
寺山怜,6.34291936038771,6
林立祥,6.33470243437062,63
金彩瑛,6.330642804289811,43
国宇征,6.314943432185459,3
陳一純,6.311100947019162,12
申載元,6.3097980247989165,17
李聖宰,6.308149896158033,3
秋山次郎,6.304163633107528,9
阿部良希,6.292502825131439,6
韓宇進,6.289009877773637,13
於之瑩,6.268762464453999,15
六浦雄太,6.261856445926596,14
大淵浩太郎,6.252986533886104,3
金秀俊,6.250353657257986,4
瀬戸大樹,6.24338192793159,16
楊博崴,6.225956213739357,44
張栩,6.224705449243418,25
関航太郎,6.194491750220397,9
梁洧準,6.1920992174751825,3
王沢宇,6.189651071548664,3
佐田篤史,6.185043533146055,26
周泓余,6.1770351569924955,23
周俊勲,6.1756977921814356,7
金伸英,6.151963182497775,2
