name,ping,n
申眞諝,11.049394085049688,86
李志賢,10.939434470974506,6
柯潔,10.455377956451763,49
元晟溱,9.894911087089696,17
朴廷桓,9.685868328813148,74
陶欣然,9.489867570499063,29
辜梓豪,9.373769024560401,45
丁浩,9.348025543898597,28
李昌錫,9.30302129544801,33
江維傑,9.284293552847936,34
連笑,9.255072383054902,46
申旻埈,9.238934798302017,59
李維清,9.163478766658553,30
謝爾豪,9.125553917438719,32
楊鼎新,9.123839466390892,45
柁嘉熹,9.084980874560072,28
許嘉陽,9.084931339399514,32
柳秀沆,9.081720195083435,2
李軒豪,9.078597785203588,32
范廷鈺,9.07529571558095,45
唐韋星,9.044368693173546,34
謝科,9.021732270127275,34
陳賢,9.0089572092172,20
常昊,9.007434590182886,5
曺薫鉉,8.990145468379456,6
偰玹準,8.924505557071257,33
金志錫,8.882969692649837,52
洪基杓,8.842875985570654,12
王昊洋,8.82618889361326,3
卞相壹,8.820851896511689,58
屠暁宇,8.759290309383564,22
芈昱廷,8.711398876340237,41
李東勲,8.676829379637446,46
范蘊若,8.656299369538837,4
姜東潤,8.652392179436175,52
党毅飛,8.632242309762686,28
沈載益,8.629770898415712,13
毛睿龍,8.626359956910548,3
一力遼,8.602197149337925,56
戎毅,8.596717315566437,15
周賀璽,8.583881396226968,3
姜知勲,8.561800576914298,9
安正己,8.554132432744787,28
王沢錦,8.536747403657277,13
檀嘯,8.512629642659054,28
趙漢乗,8.496044688743693,24
劉宇航,8.42938332662088,5
伊淩濤,8.395174477717793,27
韓相朝,8.392921527335828,7
朴鐘勲,8.389471215768578,9
時越,8.371651411035598,29
童夢成,8.350498285859004,27
劉裁豪,8.346946790388321,2
曹瀟陽,8.342016237373652,17
趙晨宇,8.333534877765606,34
陳玉儂,8.318980613782431,2
朴鍵昊,8.317940202076967,27
崔宰栄,8.309117006546575,13
朴常鎭,8.291035826167073,26
井山裕太,8.288857704947935,50
陳耀燁,8.286272933482621,24
蒋其潤,8.285571113257793,20
范胤,8.265273221642515,26
安成浚,8.264414137035939,24
李元栄,8.26333094933987,11
白賛僖,8.223621351870355,15
羅玄,8.223238713813753,42
黄明宇,8.205459374653195,19
王星昊,8.181112000056002,23
楊楷文,8.154176506844518,13
張涛,8.132845929762231,24
朴河旼,8.131634101020026,23
朴永訓,8.126366278685326,32
姜昇旼,8.087333721252584,23
李映九,8.063031799347245,29
黄雲嵩,8.052303733518475,21
許皓鋐,8.03623805309539,88
黄昕,8.034862580723484,4
李欽誠,8.02036506191819,22
金庭賢,8.010665245963333,15
陳梓健,8.009074226212201,16
鐘文靖,8.005750022843376,2
姜儒澤,7.985416231748157,13
許映皓,7.979882965680922,16
李泰賢,7.968815699676259,13
崔哲瀚,7.961596185985217,30
朴進率,7.935061707908295,22
李翔宇,7.922693618098462,15
金旻奭,7.9183174016393325,2
何語涵,7.914589725797141,19
廖元赫,7.906868589262544,30
梁寓晳,7.906861490408196,2
白現宇,7.891437784046838,20
彭立尭,7.860981888658481,17
白洪淅,7.817369206793396,23
韓昇周,7.8003967142565696,22
朴材根,7.797170587733425,15
李昊承,7.778973317765228,7
金昌勲,7.777436256030349,7
韓一洲,7.754659821644175,14
宋知勲,7.726055187365414,15
余正麒,7.713455737584442,36
崔精,7.700216892837947,68
金世東,7.696986612016987,15
文儒彬,7.6909149586243775,23
金明訓,7.685454631136569,26
張豊猷,7.669876526176526,7
崔顕宰,7.661255348909719,3
溝上知親,7.645262759072455,6
孟泰齢,7.63662566728711,17
洪性志,7.63425082385248,4
古力,7.6096037077746566,4
金桐熙,7.606296591318053,7
朴承華,7.601998735113656,25
韓尚勲,7.591015089244185,30
孫騰宇,7.5901386546550365,13
尹燦熙,7.538680194148156,17
周睿羊,7.5372969847864955,21
許家元,7.519812588065952,48
琴沚玗,7.507800269104345,26
金炯佑,7.505337434012704,17
文敏鍾,7.50302153827465,31
陳鐿夫,7.499043974604203,4
李成森,7.486133292741872,15
鄔光亜,7.477771180841503,13
芝野虎丸,7.455689820235852,50
古霊益,7.453890183998595,17
金相天,7.317678278528131,19
尹松涛,7.283840974051617,2
王雷,7.2655425302616194,2
林君諺,7.262412938410049,75
李元道,7.252565864331855,22
尹畯相,7.2482263377772504,26
王元均,7.236879143188415,74
陳浩,7.233184789024959,9
張強,7.225637685776143,7
王世一,7.208896829806164,15
夏晨琨,7.1511207832634645,12
廖行文,7.126698781614049,17
胡耀宇,7.096765848245746,14
金眞輝,7.08929129754112,13
申潤昊,7.082938698864411,3
韓熊熙,7.078885485121176,7
河野臨,7.070550361686845,39
山下敬吾,7.063101091254627,39
韓雄奎,7.040886334559976,5
温昭珍,6.9770255062986415,9
依田紀基,6.975471665408985,18
金成進,6.974113851967824,19
胡躍峰,6.939940352663583,4
丁世雄,6.933456635696195,11
陳正勲,6.912834862285854,13
李昌鎬,6.870734604769193,24
張瑞傑,6.80670584481073,4
黄静遠,6.802522396461128,13
賴均輔,6.799483691404326,89
金承俊,6.796874243565591,3
尭瀟童,6.787316425757316,9
村川大介,6.775092726602749,45
陳祈睿,6.756142945127632,101
朴炫洙,6.755133682227046,12
金明完,6.748669882122947,2
陳豪鑫,6.742080373806692,10
簡靖庭,6.727207808368791,66
成家業,6.676238542405337,13
高尾紳路,6.665532916959832,19
聶衛平,6.65728179183221,5
孫喆,6.621242111778519,19
崔光戸,6.6153094206180265,16
朴永龍,6.605638776043504,13
羽根直樹,6.598216311924012,27
大西竜平,6.596948520284247,26
鶴山淳志,6.59674008238245,12
金炅奐,6.592794881754434,8
宋圭相,6.567867870348448,17
安祚永,6.546181702898693,7
秋山次郎,6.54162297422067,10
六浦雄太,6.534480343464453,13
紀祥,6.515474027040345,4
本木克弥,6.498244633405917,19
陸敏全,6.466431656950203,20
梁洧準,6.452836087365894,4
望月研一,6.4511987796682,7
平田智也,6.450980286248331,12
金秀俊,6.448133046755692,4
国宇征,6.4418454974126185,3
三村智保,6.432895815821878,6
高根台,6.409538018172721,3
焦士維,6.407948997267927,4
関航太郎,6.4012599761794355,9
大川拓也,6.381811460555297,4
陳一純,6.355554812050739,12
林立祥,6.345878706065025,67
佐田篤史,6.34427531994211,26
瀬戸大樹,6.324046046583391,18
李聖宰,6.314003906381471,2
安斎伸彰,6.305675281636735,14
林漢傑,6.288770178789276,14
寺山怜,6.286731599693296,7
大場惇也,6.285175488015945,3
大淵浩太郎,6.2715706583627115,3
韓宇進,6.267423101781225,13
申載元,6.253721325640536,14
金彩瑛,6.221211242805363,43
周俊勲,6.204452205478033,7
王銘琬,6.202912638192603,16
王沢宇,6.172840897048255,3
藤村洋輔,6.130559369428218,3
於之瑩,6.1292016879863365,15
金伸英,6.128392679588674,2
李維,6.104871503278678,87
金希洙,6.094383719188362,16
楊博崴,6.089143112694453,51
傅健恒,6.077652805234354,2
周泓余,6.076442708852883,23
呂洵鋒,6.062448764665715,2
蕭正浩,6.042086747946622,60
伊田篤史,6.040107818160847,22
鈴木伸二,6.033447403189563,11
趙治勲,6.02953365239091,17
洪爽義,6.019260686316383,12
張栩,6.0170620467215485,28
謝赫,5.989626122758857,6
胡暁,5.945346242612889,2
胡鈺函,5.945346240061938,2
横塚力,5.936931377219157,12
金宣圻,5.8856675522124915,13
陳詩淵,5.875599993767005,62
汪雨博,5.8643518662762775,9
李尚憲,5.860836813203776,2
玄釉斌,5.8550069019885,33
金禹丞,5.849210451305783,2
権孝珍,5.841044931449251,25
王碩,5.84018678079849,5
金民浩,5.828638637310195,12
呉侑珍,5.797122876731632,53
文鐘皓,5.756038435225243,4
李沇,5.755422528247929,18
盧奕銓,5.747381378384703,69
藤沢里菜,5.724886735156344,31
朴貞根,5.71753218014373,3
柳時熏,5.715270116656763,9
朱亨煜,5.698796211997608,10
朴滄溟,5.696503412715635,10
金恵敏,5.686919113605978,37
曾淵海,5.674800421347051,2
石井邦生,5.610183392390325,2
趙恵連,5.609876649378596,29
朴東柱,5.601075219200313,7
柳澤理志,5.597545741232035,3
金制拏,5.595720119636842,3
栗田佳樹,5.593103361204761,8
劉昌赫,5.581590597738201,21
李春揆,5.562496140637477,12
徐靖恩,5.5492609486235365,66
李玟眞,5.549122290572487,19
広瀬優一,5.543877630566799,8
金恩持,5.54170601906566,30
王晨星,5.529698562630422,15
河野光樹,5.527738348358278,2
柳珠儇,5.527422153598196,4
呉秉祐,5.512048095583433,27
趙善津,5.5093009201817855,11
金栄桓,5.4994916770619575,3
鄭宇津,5.496818796004746,8
唐嘉雯,5.479067053538526,18
村本渉,5.46567293730518,5
蔡丞韋,5.422511378103623,53
呉政娥,5.414944439252082,34
芮廼偉,5.4012808910054435,13
金顕燦,5.388309997506794,3
唐奕,5.376995233139522,9
魯佳,5.367249622604693,9
権周利,5.365689912600686,17
富士田明彦,5.3599144123649625,9
林士勛,5.356212133249498,61
張子涵,5.355597054909226,10
王爽,5.354579594735104,17
胡子豪,5.320303793073904,4
王禹程,5.3067767428920245,2
秦悦欣,5.306776734068696,2
曹又尹,5.289940892824901,8
曺承亜,5.28781687709052,30
朴志娟,5.284479151529091,26
李赫,5.277424755186213,18
大矢浩一,5.27222713447157,2
近藤登志希,5.245207015199924,3
渡辺寛大,5.241438776281062,10
潘陽,5.221582304879931,16
村松大樹,5.2003220199558715,5
李浩範,5.168028128823816,10
徐奉洙,5.162216234333635,19
呉依銘,5.157608220256909,11
星合志保,5.12879454127731,9
姜昌培,5.121592607609033,2
陳禧,5.116800929687562,43
蔡碧涵,5.07461062387927,10
金栄光,5.069496905457085,2
武井太心,5.047365558946922,3
大橋拓文,5.038091997151787,9
蘇耀国,5.03353657779057,14
上野愛咲美,5.032517064102354,31
羅楚玥,5.018367935258102,9
陶然,5.012069276717442,9
柳昌柱,5.008203102389026,15
志田達哉,4.998407494168668,16
湯川光久,4.99020395876292,3
金東佑,4.980022892360501,8
詹宜典,4.973975547520895,5
結城聡,4.960792816294438,18
徐晶琦,4.957907020338934,5
許瑞玹,4.939840850982785,28
許育祺,4.935414329259219,37
鄭誓儁,4.933895054879757,4
尹渠,4.911139294508604,4
淡路修三,4.900524719045218,3
韓鐘振,4.899055491847159,2
王立誠,4.884972141052551,9
林書陽,4.884106169589563,36
鶴田和志,4.877818474947747,7
金多瑛,4.8606761141950745,32
高星,4.854831339446042,17
金美里,4.846391738158763,19
陳一鳴,4.839064535682264,17
李炫準,4.828256476548805,10
長徳徹志,4.822178119793793,4
金京垠,4.815027308102849,17
牛詩特,4.810252290059135,62
宋慧領,4.8090710870003335,21
安達利昌,4.788700519833215,13
三浦太郎,4.771363988139408,4
星川航洋,4.761200295014167,2
片岡聡,4.7588232429026345,10
西岡正織,4.746172880797327,2
原正和,4.709630300688353,7
陳首廉,4.701471479687254,33
方若曦,4.6866146004918035,17
坂井嵩司,4.677693983821344,2
西健伸,4.6686196309014445,13
大関稔,4.653773704337685,2
黄翊祖,4.640723411101091,10
桒原駿,4.639496755304921,5
陳威廷,4.6318767902185725,56
楊嘉源,4.629709878164283,3
山田規三生,4.622150503458747,16
闇雲翼,4.618593213434773,2
茅野直彦,4.612860106154801,2
朴隻玹,4.611680693440227,9
林子元,4.602806035776414,6
頼宥丞,4.599208762303694,3
戦鷹,4.5972814429231885,5
中野泰宏,4.585909747220115,10
大西研也,4.57272191582899,9
桑原陽子,4.570176053392386,2
神田英,4.5567619100004535,3
李沂修,4.556362291458014,4
田中康湧,4.539612150549189,10
李映周,4.513631837496678,21
金裕撰,4.490186516458174,8
林新為,4.479836260628776,28
鈴木歩,4.466897005794384,13
陳鋒,4.461234371055661,16
大橋成哉,4.432433702687284,2
内田修平,4.428437153261444,7
大垣雄作,4.414141754053824,2
呉柏毅,4.377919611556232,11
曾品傑,4.373996318914741,31
朴泰姬,4.334420785977221,16
阿部良希,4.307291433131611,5
張哲豪,4.301981785629315,29
朴鋕恩,4.289830480681694,21
黄世元,4.2792690752120555,47
林柏宇,4.274772391764888,10
陳彦儒,4.271312712822999,4
趙完圭,4.266360003726484,4
陳冠維,4.245560708327999,4
文智煥,4.243972684746048,13
金恩善,4.242967535283967,8
小県真樹,4.238778913171702,7
後藤俊午,4.231172921227125,3
向井千瑛,4.201575804198862,16
谷宛珊,4.179682229431982,4
李裕眞,4.15985545069602,18
鄭有珍,4.131450122962748,15
林傑漢,4.103030079000322,35
武井孝志,4.082430437823239,3
中根直行,4.075323090104619,3
小池芳弘,4.069199742280818,10
林彦丞,4.04081564678338,44
藤井秀哉,4.038674044368304,9
金鐘秀,4.022141314535278,17
金秀眞,3.989463822504691,11
飛田早紀,3.978883728587175,2
崔殷奎,3.967484551322831,8
李小渓,3.9649293454446544,19
姜智洙,3.9264004845118055,10
姜多情,3.9021643305832003,15
金基憲,3.894318250082705,19
清成哲也,3.892182578508284,8
彦坂直人,3.888145387532536,8
楊子萱,3.881390702445093,48
首藤瞬,3.8612278146607832,3
大竹優,3.8590966224558954,5
福岡航太朗,3.8574105661721116,9
王智弘,3.8482820526473374,11
林世民,3.8369026365350303,23
葉紘源,3.795110507662263,7
金秀壮,3.785800418756981,21
周尹南,3.761433098295289,24
金東燁,3.750076322409752,16
徐能旭,3.7145598363301664,20
康又赫,3.71088309326348,4
内海晃希,3.7092940262912917,5
劉慧玲,3.708485707743625,8
盧鈺樺,3.706668218508236,28
金日煥,3.6949846891389946,17
坂井健太郎,3.673491802197753,4
謝依旻,3.664545410126008,19
谷口徹,3.66089057414607,9
小林覚,3.6577653400221335,10
姚智騰,3.650725761782009,4
丁明君,3.6440733208887437,4
杭小童,3.641080018842101,2
畠中星信,3.609462807344997,3
董天怡,3.6004330635997155,5
光永淳造,3.5936636247139115,3
兪俐均,3.56799146929067,43
張嘉桓,3.5594653229281366,41
大竹英雄,3.5466623287110925,4
今分太郎,3.544446705528552,7
今村俊也,3.540035463094803,11
劉耀文,3.515880538522148,19
李度弦,3.498052302712076,6
黄偉,3.46074813080945,27
青木喜久代,3.4143570031368533,5
林聖弈,3.3736067176380784,19
國澤大斗,3.369367939247128,4
金相仁,3.360488340680174,6
張兮領,3.357511571123624,7
崔珉瑞,3.3566203834358923,4
崔珪昞,3.3533830693699054,22
呉圭喆,3.327114163357502,14
朴勝文,3.3196302881464836,15
林宇翔,3.293827687371962,23
夏大銘,3.2544788499015036,4
林海峰,3.241867457770385,4
石田芳夫,3.2252419137800383,7
陳劭全,3.20756143003121,29
黄彦誠,3.18625866520128,20
荘承濬,3.1745742598922853,24
武宮正樹,3.1572188781966655,8
小山空也,3.1517015076651815,4
外柳是聞,3.1414830384066224,4
姜旼侯,3.13400280777775,4
渡辺由宇,3.1316774657606885,4
朴映璨,3.122379954809112,17
辻華,3.064291533454421,5
楊孟允,3.0338412611024097,9
劉建昌,3.0326996457227944,15
倉橋正行,3.022050045217056,3
彭鐏徳,3.003179454773562,15
髙嶋湧吾,2.9891380738756004,5
姜勲,2.95788863652834,23
陳嘉鋭,2.901435849849565,3
仲邑菫,2.841048559158763,24
周平強,2.8365459698504165,19
牛栄子,2.8289728060975023,14
林修平,2.806079443938462,17
佐藤優太,2.75215669549133,5
施景尭,2.7261930598442907,16
黒嘉嘉,2.7124614342068774,12
仲邑信也,2.701278957999356,5
車敏洙,2.6683207044349984,14
張凱馨,2.6323650786175747,23
李思璇,2.6162585752688794,9
林瀚彰,2.6015365570900513,3
白昕卉,2.5955453804457522,33
丁少傑,2.5493011736789493,26
趙奕斐,2.5308521829950856,10
黄祥任,2.526882708159661,14
張庭維,2.4809636590802486,2
金東勉,2.4664009407625738,15
稲葉かりん,2.458043497966258,2
鄭大相,2.4545904382308246,15
古谷裕,2.4389408355854507,6
羅錘勲,2.4081556960906183,7
朴昭律,2.396328987835429,10
中野寛也,2.3662745434553396,4
陳逸達,2.3194388312865715,11
陳義翔,2.3188853643384713,16
安官旭,2.2888503020236457,17
小西和子,2.124900148758616,5
黄袖圃,2.0487113124993392,20
金哲中,1.988423185076337,13
水野弘美,1.988347772929181,2
彭景華,1.9861989111585385,13
余承叡,1.9823225326799472,6
黄宥騰,1.8561227235621078,26
岩田紗絵加,1.8517954956058167,9
姜晩寓,1.5534340162729219,9
白成豪,1.519633763557833,14
趙大賢,1.429750780844623,14
高昀,1.2594430743852505,14
劉川霆,1.0048802582670517,18
金宗俊,0.9793077051832557,14
張秀英,0.9252854276649193,18
魏欣桐,0.9244991106755029,3
周可平,0.8501448634636078,14
盧永夏,0.6541574168805342,12
孫冠群,0.4812321780944512,5
戴嘉伸,0.4676777418115855,15
張正平,0.39700435409783735,5
毛彦新,0.3488270908489824,4
陳國興,0.20533325083599277,10
党希昀,-0.18142556313386174,12
舒敬雯,-0.41613924285747494,11
劉一芳,-0.650731929230101,17
林鈺娗,-1.3515023015323464,31
陳秋龍,-19.093304586528916,6
范揚波,-39.63867156485106,9
蔡文河,-70.36314666048457,8
李奎漢,-70.81139853874309,12
楊志徳,-71.25965043535993,12
