name,ping,n
申眞諝,10.601406348549718,79
柯潔,9.892222059492799,42
范廷鈺,9.579421794743011,40
朴廷桓,9.493762559713781,80
丁浩,9.339292979857298,28
王瑋,9.324210359657302,3
芈昱廷,9.288389698615724,45
謝科,9.197530516730586,26
楊鼎新,9.052965450707541,40
辜梓豪,8.974689941320445,23
連笑,8.959850999608634,28
江維傑,8.899354874957515,33
柁嘉熹,8.893101390829118,35
范蘊若,8.822209429183104,22
童夢成,8.799411898636803,28
申旻埈,8.763085045938295,66
李維清,8.710109749621312,30
許嘉陽,8.699946752886826,27
謝爾豪,8.692113929785233,18
王昊洋,8.677533039833397,5
姜東潤,8.64820512834262,44
趙晨宇,8.615079938848245,37
趙炎,8.57597803004959,2
李欽誠,8.51290312392511,28
陶欣然,8.50793830855776,19
卞相壹,8.497499433593614,56
彭立尭,8.474493805146297,17
柳琪峰,8.421804717384026,2
姜知勲,8.395574877705915,3
蒋其潤,8.371247485662034,14
曹瀟陽,8.369578509115376,10
楊楷文,8.349177838159326,8
屠暁宇,8.319902417198323,22
劉宇航,8.310619990905435,13
李東勲,8.309893456562351,52
井山裕太,8.308945896439102,45
張涛,8.297556184787341,15
金志錫,8.235803551105542,56
芝野虎丸,8.223678603111027,53
夏晨琨,8.218953340502026,13
檀嘯,8.215156677471295,26
陳賢,8.188561316666004,26
廖元赫,8.172689040429042,34
時越,8.171120310028599,33
黄雲嵩,8.167219045334782,22
一力遼,8.136440702729598,54
崔哲瀚,8.09000312807658,28
陳浩,8.070715026415831,9
李志賢,8.067247273018703,33
戎毅,8.061248727237249,13
毛睿龍,8.048290349421453,2
文敏鍾,8.040580131322244,16
許皓鋐,8.02595847356143,80
伊淩濤,8.000591238156723,19
イリア・シクシン,7.960013079047136,2
何語涵,7.944254554177894,20
李軒豪,7.938003394410555,30
蔡競,7.920366321183042,15
白現宇,7.9194349150498855,16
王世一,7.9100217518266245,14
朴永訓,7.900618014757887,41
平田智也,7.881981436665162,12
陳耀燁,7.87142754209934,26
古力,7.870515452225896,8
孟泰齢,7.861332233052364,9
羅玄,7.82519596459613,42
王星昊,7.82221392130633,34
唐韋星,7.799415767264307,24
孫喆,7.7971785155057525,17
許瀚文,7.775135417886892,2
金炯佑,7.71853740443436,4
陳時暎,7.7026712525698695,17
文儒彬,7.673491837180507,25
韓昇周,7.665501069446368,26
廖行文,7.65121206248845,9
偰玹準,7.636057490813302,25
趙漢乗,7.628812315706423,28
鄔光亜,7.61470652416191,16
安成浚,7.594821192464477,13
朴承華,7.583604317032025,23
李成森,7.57253426118148,15
白洪淅,7.571919039073041,26
胡耀宇,7.529065401894127,13
洪性志,7.5209395069201825,22
洪旼杓,7.514049244340105,2
朴鍵昊,7.513037988682849,41
范胤,7.512776589466728,20
党毅飛,7.500299213121293,22
姜昇旼,7.475719005322629,23
許家元,7.467870648311977,50
大西竜平,7.464764184241588,20
金眞輝,7.455971455729951,3
崔明勲,7.4531862034717395,2
李雨昴,7.452233820258071,2
崔宰栄,7.435630720249234,24
韓熊熙,7.415338996753409,25
金昌勲,7.4118729154397185,22
宋知勲,7.407335598330942,31
洪基杓,7.4015493049754,32
韓相朝,7.398491655608693,3
朴進率,7.3783728879180215,22
韓一洲,7.3633387140037065,16
朴河旼,7.351751614809338,26
朴常鎭,7.342531736938331,26
李映九,7.3352697626817625,32
李昌錫,7.321817151217021,36
許映皓,7.306800752114145,19
富士田明彦,7.299240259748626,14
周睿羊,7.2954677679292725,17
陳玉儂,7.26055114949474,9
梁寓晳,7.2515103444751485,2
陳梓健,7.223258348600002,15
沈載益,7.213851331093263,16
金明訓,7.203479301410673,31
王元均,7.163917408929473,80
河野臨,7.161342950498108,44
溝上知親,7.115443097235441,10
瀬戸大樹,7.114659306994595,18
安正己,7.087124556336075,22
寺山怜,7.085600812895357,6
六浦雄太,7.074214125342751,15
湯靖軒,7.057116068588199,6
黄翊祖,7.055983509376638,16
呂立言,7.047632218818433,9
元晟溱,7.046440873859071,31
金成進,7.031440355725947,3
劉星,7.02402982811654,2
尹畯相,7.00841980566085,24
李翔宇,7.003664257170994,11
陳豪鑫,6.9844488845753965,17
余正麒,6.9454888963562995,21
崔精,6.939368916667334,74
朴鐘勲,6.9233357247518805,22
黄明宇,6.890443942661026,13
沈沛然,6.87464736546534,15
金相天,6.874208367321141,27
三村智保,6.824927283595508,11
大淵浩太郎,6.816956149106938,3
李昊承,6.803023945688976,31
山下敬吾,6.771615045748612,40
白賛僖,6.763383275255524,5
謝赫,6.759648625986885,7
林君諺,6.75691058474631,69
今村善彰,6.702931918503087,7
高尾紳路,6.698035005102853,19
鄭宇津,6.69611365983276,5
呂洵鋒,6.690158520772669,2
石豫来,6.659443215426762,6
李元道,6.646518489647254,22
柳秀沆,6.634329302583578,10
依田紀基,6.620682617403017,15
張栩,6.617659891254687,30
尹燦熙,6.616162636934939,19
佐田篤史,6.612569464372017,21
梁洧準,6.571547500920055,6
林立祥,6.5678365356259905,64
成家業,6.5561527020216275,10
尭瀟童,6.515149277939605,5
鄭誓儁,6.49817605139825,18
鶴山淳志,6.488095895921157,14
金世東,6.487954685959191,26
陳翰祺,6.487170038835366,3
紀祥,6.469469125070764,5
申潤昊,6.46214328326047,3
孫騰宇,6.457395508843863,7
大場惇也,6.456527343721547,11
羽根直樹,6.456369321122475,30
呉長煜,6.443787598578438,17
崔光戸,6.43171790708411,27
村川大介,6.426680633597352,41
長徳徹志,6.406129673425615,3
楊潤東,6.402897709610229,3
王沢錦,6.398760392517779,10
李春揆,6.398268001423182,21
李昌鎬,6.389289851616908,21
金澤秀男,6.367167599047158,9
闇雲翼,6.356257995849402,4
琴沚玗,6.332345643625172,7
朴鎭鍈,6.321656470007083,6
姜昌培,6.30427206376908,19
李賢虎,6.301198297610849,18
金桐熙,6.281503118617542,8
陳祈睿,6.245940316788602,102
金旻奭,6.241009110685899,18
金基範,6.211557255434829,18
金明完,6.2079616044403245,2
李喆,6.204867325862494,6
安祚永,6.204442616288231,24
秋山次郎,6.197467064446572,13
王銘琬,6.195670542808451,15
古霊益,6.194490237955278,14
劉兆哲,6.189013055521636,4
大竹優,6.160462262530147,10
韓尚勲,6.156633505379499,22
金庭賢,6.132656999182322,3
西健伸,6.118005292887207,12
金起用,6.088229346461172,17
郭信駅,6.08490932017812,5
結城聡,6.0806770378951205,16
李尚憲,6.061217066853008,18
崔原踊,6.050311275192702,17
胡子豪,6.040683607948833,3
伊田篤史,6.038465680116309,24
簡靖庭,6.018401492931383,73
金炅奐,6.0167845578236445,8
羅楚玥,6.016170234371224,18
康又赫,6.012607741450303,23
于富霖,6.009858171012526,2
柳時熏,5.998656001399604,14
