name,ping,n
申眞諝,10.225583283737057,82
元晟溱,9.587287437093288,27
柯潔,9.51045921849268,59
朴廷桓,9.2019124688599,80
辜梓豪,9.004816112840142,54
卞相壹,8.860350068115965,59
楊鼎新,8.80894309791995,58
李志賢,8.726466720377156,6
謝爾豪,8.6923742902924,36
丁浩,8.619347298687773,31
連笑,8.60566029969615,49
江維傑,8.572389416409967,34
陶欣然,8.571219409304526,33
姜知勲,8.566723271699237,7
唐韋星,8.49223660360833,42
李維清,8.483213911519492,32
毛睿龍,8.449492768700551,3
李軒豪,8.449191004936498,40
王昊洋,8.433721069153021,3
范廷鈺,8.387430420376074,46
韓雄奎,8.380197459140106,3
李昌錫,8.379212277332282,43
許嘉陽,8.374588207937421,35
柁嘉熹,8.368169810212875,35
芈昱廷,8.334237612725904,50
一力遼,8.272836843036835,55
李東勲,8.272504716501695,45
陳賢,8.267294891516768,23
謝科,8.255534837733235,37
崔顕宰,8.245096410503683,2
金志錫,8.221487016981047,55
申旻埈,8.18360876858926,59
姜東潤,8.180139312584325,61
朴鐘勲,8.091363682730439,11
党毅飛,8.071737904425046,35
井山裕太,8.070373563604171,47
李欽誠,8.034238854566793,28
楊楷文,8.022319158838522,19
朴珉奎,8.020414706549,8
劉宇航,7.972611466045504,7
安成浚,7.967032401226744,27
屠暁宇,7.943612194084256,26
陳耀燁,7.9259856535716855,27
崔宰栄,7.9177764016893635,11
偰玹準,7.91156073716006,41
鐘文靖,7.903557583024303,2
陳玉儂,7.9005492194844225,5
姜儒澤,7.868062051471868,17
安正己,7.862257839134658,32
王沢錦,7.861152431855379,13
戎毅,7.827962970622812,19
黄雲嵩,7.804517126191539,26
韓相朝,7.798062403437214,4
金世東,7.794081700505404,23
童夢成,7.776523065193213,29
白現宇,7.755043502214068,20
曹瀟陽,7.750412632369479,17
李炯珍,7.739768344689515,2
沈載益,7.732748619002687,17
崔哲瀚,7.714463870772213,35
金庭賢,7.708330987206559,20
檀嘯,7.704408439938883,29
李元栄,7.694352856666569,16
金明訓,7.672480139072829,25
許映皓,7.655097280018899,26
范胤,7.644635656107668,26
朴常鎭,7.6330341455001385,30
朴河旼,7.629842753610386,29
金昌勲,7.6261844035407185,7
黄明宇,7.614644068544203,19
趙漢乗,7.578939144745036,24
時越,7.574347915826234,32
張涛,7.559064146894974,26
常昊,7.555447394323103,7
趙晨宇,7.554799850477583,36
伊淩濤,7.551980551498106,29
蒋其潤,7.551375354031592,21
洪基杓,7.538297382928792,9
黄昕,7.529939217872805,4
朴鍵昊,7.49845176978048,25
何語涵,7.482289491801003,21
金炯佑,7.478427754771672,23
羅玄,7.459121971515788,37
姜昇旼,7.4523231714406,31
韓一洲,7.43729406208402,19
李映九,7.42766479339903,24
朴進率,7.41325310501823,27
廖元赫,7.392925989889948,35
王星昊,7.378985757849988,25
黄宰淵,7.372219205607743,2
朴材根,7.365086023113862,20
陳梓健,7.345414111419689,19
李翔宇,7.332276585887333,18
韓尚勲,7.317775033703385,33
三村智保,7.292341147106517,5
曺薫鉉,7.265321323646372,8
尹燦熙,7.264285993337948,17
孟泰齢,7.244409807149819,19
彭立尭,7.219593694511888,17
白洪淅,7.200832853798903,25
芝野虎丸,7.198357581148087,55
崔精,7.1837094887832595,72
許皓鋐,7.169332617393148,88
金桐熙,7.139441777952039,5
陳鐿夫,7.132258035820497,4
王尭,7.130574152852865,2
孫騰宇,7.120421119285036,15
朴永訓,7.0892808112270025,25
文儒彬,7.075663606040281,26
白賛僖,7.069004095025333,20
洪性志,7.065153032989666,6
古力,7.038106274365331,5
許家元,7.025702245039707,55
宋知勲,7.018286761497541,16
羅岩,6.993229548223295,2
韓熊熙,6.993141063528969,3
余正麒,6.955641484542606,38
夏晨琨,6.936205237146392,16
琴沚玗,6.9138608468634075,30
金旻奭,6.880134037074173,2
李成森,6.852895842398865,15
周睿羊,6.847296496203646,22
尹畯相,6.828818969937867,26
喬智健,6.813640414656838,2
李泰賢,6.809787135116854,13
文敏鍾,6.797465596269008,34
周賀璽,6.752524493592305,5
山下敬吾,6.730423194569132,36
陳正勲,6.723217188587716,14
古霊益,6.674355630304771,20
宋圭相,6.671429709450444,19
胡躍峰,6.668036044499623,4
王雷,6.645883299476131,2
李昌鎬,6.642516094095601,33
鈴木伸二,6.619561903965455,9
王世一,6.614344790678393,15
金眞輝,6.606175642115507,17
鄔光亜,6.5972014519049464,15
韓昇周,6.590935459721666,27
廖行文,6.561158490043174,17
尹松涛,6.555656639933506,2
張強,6.550953706390508,7
河野臨,6.515305890828145,38
陳浩,6.511959480642624,10
本木克弥,6.4767222658445185,19
朴承華,6.461500734169248,24
趙完圭,6.4606097264577,3
林君諺,6.410681718939581,72
朴永龍,6.402059160422277,17
王元均,6.397979478516532,73
羽根直樹,6.361064770591393,27
胡耀宇,6.313631506132292,15
劉昌赫,6.3048940270519225,22
金相天,6.295311373884761,21
溝上知親,6.2812396012554546,7
安祚永,6.275129891371747,7
黄静遠,6.268487592368511,13
陳豪鑫,6.262807281496038,10
金成進,6.239338996004731,24
馬逸超,6.231482391404633,5
陸敏全,6.219466927096156,28
常石隆志,6.198678731293044,2
