name,ping,n
申眞諝,9.99791426991199,83
元晟溱,9.552242450053214,28
柯潔,9.39988005519046,64
朴廷桓,9.169875918546175,82
辜梓豪,9.072896416505504,59
卞相壹,8.796130053077773,63
李志賢,8.749928908358655,6
楊鼎新,8.709769253873153,63
丁浩,8.572554449749617,37
姜知勲,8.499228447935483,7
江維傑,8.491615528981336,40
陶欣然,8.484852779487019,38
李軒豪,8.483809030562059,45
王昊洋,8.427936821848036,3
連笑,8.40409477840767,55
金志錫,8.352083647167525,61
李昌錫,8.34748981745617,45
陳玉儂,8.337697012093205,9
許嘉陽,8.312198440987334,40
謝爾豪,8.290291102083907,42
范廷鈺,8.238701743239917,51
韓雄奎,8.235602662544252,3
芈昱廷,8.21385945310814,57
唐韋星,8.207049401436743,46
申旻埈,8.201325105735444,60
李東勲,8.186570025695907,50
謝科,8.186280634468215,44
崔顕宰,8.179963159841636,2
一力遼,8.166808630097767,58
李維清,8.162927969806875,37
柁嘉熹,8.142184530799605,40
楊楷文,8.08626832841422,24
党毅飛,8.076395320844977,40
毛睿龍,8.068761068004871,5
井山裕太,8.039872665745257,49
朴鐘勲,8.014284793313994,11
李欽誠,8.0078433030546,33
戎毅,7.963052598069021,24
鐘文靖,7.947322617092009,2
劉宇航,7.922226289333997,11
崔宰栄,7.916780560437098,11
陳耀燁,7.8976998540121475,33
姜東潤,7.893055082861091,67
陳賢,7.889664808164495,28
偰玹準,7.865855217147821,41
黄雲嵩,7.84691381611831,31
金世東,7.8371192134897685,24
許映皓,7.8049987559257055,29
安正己,7.803778277598388,32
時越,7.8014794793489814,38
童夢成,7.79959300506072,34
金明訓,7.757183447866981,28
安成浚,7.75475476969928,29
崔哲瀚,7.749480886707712,36
姜儒澤,7.711046338080887,18
沈載益,7.701642784303614,17
朴珉奎,7.675019214479583,9
李元栄,7.658203605068696,16
曹瀟陽,7.653502236711383,17
廖元赫,7.62748701738601,40
伊淩濤,7.621139187324315,33
趙晨宇,7.600965849787792,41
朴常鎭,7.60078711724321,30
李沢鋭,7.597762118347881,2
王沢錦,7.5848964755064,18
屠暁宇,7.574385232082634,30
朴河旼,7.563796286183332,29
金庭賢,7.562135759452048,21
金昌勲,7.560995608940379,7
范胤,7.560783876872137,31
檀嘯,7.560636084567893,34
洪性志,7.543298038807412,9
趙漢乗,7.539863662522887,24
李炯珍,7.521910963712226,2
常昊,7.515713247135377,7
白現宇,7.507862032221373,21
洪基杓,7.478113131558909,9
朴進率,7.459615323982706,29
張涛,7.443361156175102,31
朴鍵昊,7.433007553369454,26
韓一洲,7.428976119204636,24
姜昇旼,7.405925478695013,31
金炯佑,7.3939527426869835,23
蒋其潤,7.390240197862169,26
李映九,7.384247367619893,24
陳梓健,7.381079793270269,23
何語涵,7.378860869752061,26
羅玄,7.3688026997289215,38
許皓鋐,7.3494866978028055,90
黄宰淵,7.318685823415412,2
黄明宇,7.279714613111263,21
三村智保,7.262551111565903,5
孟泰齢,7.255569059276854,21
王星昊,7.2444001985914825,28
曺薫鉉,7.243267320247242,8
