name,ping,n
申眞諝,10.473924970319828,79
柯潔,9.641392318577218,46
朴廷桓,9.360367650427989,80
曹瀟陽,9.328883227993071,8
辜梓豪,9.290893668983687,29
范廷鈺,9.254250156908338,45
連笑,9.209777395186146,36
謝科,9.166066406078865,31
王瑋,9.060573605804946,3
丁浩,8.985765232145484,30
芈昱廷,8.865415627818397,43
楊鼎新,8.7596002526002,39
趙晨宇,8.746861006941606,38
柁嘉熹,8.738314542158733,36
申旻埈,8.733050417109961,62
王昊洋,8.720494098627142,5
劉宇航,8.682217573994878,10
童夢成,8.668795964288252,28
姜東潤,8.665970924041236,45
江維傑,8.665018963976655,40
許嘉陽,8.582792551954565,22
卞相壹,8.459670177272354,53
范蘊若,8.40305342958488,16
謝爾豪,8.395879549933051,19
李維清,8.393567838457628,30
柳琪峰,8.388341516805657,2
屠暁宇,8.339250088827864,19
姜知勲,8.314343437859613,3
李欽誠,8.302665152028426,29
陶欣然,8.300546829034188,22
井山裕太,8.22595645442807,47
楊楷文,8.22287010056475,8
彭立尭,8.215516278805874,19
李東勲,8.198757590964345,51
金志錫,8.191848518778958,53
陳賢,8.181650564890253,18
何語涵,8.111664071563329,14
芝野虎丸,8.099573302435521,51
伊淩濤,8.096419311262888,22
張涛,8.068903831747832,13
一力遼,8.048669638233786,57
孟泰齢,8.04212393004666,11
檀嘯,8.039688895848995,26
夏晨琨,8.02974409666447,13
李志賢,8.02035121215403,32
黄雲嵩,8.01858883630628,21
廖元赫,8.001281311410997,35
イリア・シクシン,7.960842686937906,2
陳耀燁,7.9549062909786254,26
戎毅,7.944430822152668,13
時越,7.934480949081308,33
許皓鋐,7.9022179295303205,78
趙炎,7.890483475636505,2
王世一,7.87976752570027,8
李軒豪,7.853327580165318,28
崔哲瀚,7.850428688356377,28
毛睿龍,7.829355139864107,2
韓相朝,7.827635766486837,4
白現宇,7.825266054775281,16
蒋其潤,7.8021830702403,9
朴永訓,7.792620783440488,41
平田智也,7.7867167507974395,12
陳浩,7.7859393596553765,8
范胤,7.727814183445064,23
羅玄,7.727195311227042,42
孫喆,7.709365068440126,17
古力,7.6651439872938445,8
偰玹準,7.654166676015996,27
文敏鍾,7.599832673641467,18
金炯佑,7.557600005732691,4
廖行文,7.54872303487233,9
陳時暎,7.537821297759994,16
韓昇周,7.537217836345044,26
趙漢乗,7.531655141635015,29
文儒彬,7.530038052044496,25
王星昊,7.517164912701264,27
唐韋星,7.513575197817623,21
姜昇旼,7.494415831309997,24
金眞輝,7.471956666833676,3
白洪淅,7.471696627091558,26
李雨昴,7.463713983229013,2
安成浚,7.448849096857668,13
許家元,7.448759152232658,48
周睿羊,7.4389135743944355,20
鄔光亜,7.434392794552004,16
陳玉儂,7.423906595952118,3
韓一洲,7.405441746495104,14
崔明勲,7.391332872351323,2
李映九,7.37476854951515,35
朴承華,7.35854534719183,27
李翔宇,7.341012935346118,6
洪旼杓,7.324636591199516,2
許映皓,7.319388290160684,19
李昌錫,7.296454726582555,36
朴鍵昊,7.291166940155729,42
韓熊熙,7.281843381322624,25
金昌勲,7.270588900736754,22
朴常鎭,7.2689064309318585,27
朴河旼,7.263536887090082,26
朴進率,7.222141079400985,22
大西竜平,7.221732714416648,20
洪基杓,7.2050101006722045,31
楊潤東,7.198717271905713,2
党毅飛,7.186678128761601,23
崔宰栄,7.155895824612927,23
劉星,7.15069787515076,2
宋知勲,7.137302989147778,30
洪性志,7.11461819581255,20
河野臨,7.114154418916246,44
沈載益,7.109593477089394,16
王元均,7.107565206985914,83
富士田明彦,7.10651069680097,14
黄翊祖,7.0975858500709945,17
梁寓晳,7.086765023217818,2
胡耀宇,7.06222844220326,11
陳梓健,7.0471196657517705,15
元晟溱,7.027283697699232,30
安正己,7.00416180716728,22
黄明宇,6.974125666026632,10
溝上知親,6.963088938119605,9
寺山怜,6.951466594842941,6
金成進,6.945506297943169,5
崔精,6.9395077446492985,76
金明訓,6.9203957394887885,32
蔡競,6.901693097812416,8
陳豪鑫,6.880269627894531,12
佐田篤史,6.876090447231212,22
三村智保,6.862858626390197,11
六浦雄太,6.8602574436348815,16
余正麒,6.83519595928825,21
村川大介,6.821455468121545,43
大淵浩太郎,6.799591819550912,3
朴鐘勲,6.791800449093996,22
瀬戸大樹,6.760143880110978,18
山下敬吾,6.709737471127343,39
林君諺,6.697293427955081,71
高尾紳路,6.6859532567569975,20
白賛僖,6.678018082071822,5
尹畯相,6.646813913259689,25
金相天,6.641874907503323,26
李昊承,6.638025687037857,30
依田紀基,6.636198681075042,14
