name,ping,n
申眞諝,10.509790616869086,80
柯潔,9.678862001272213,43
朴廷桓,9.39974756816918,80
范廷鈺,9.239242794921465,42
連笑,9.12106152686383,31
丁浩,9.118321689311855,29
謝科,9.108978325538802,28
王瑋,9.09890286508939,3
芈昱廷,8.964806446776873,45
辜梓豪,8.91195103026213,24
楊鼎新,8.88441078254081,38
曹瀟陽,8.871776669820541,9
趙晨宇,8.806473422744858,37
童夢成,8.7947017179255,27
江維傑,8.719218505156,38
許嘉陽,8.689620177969918,25
范蘊若,8.68683218982488,18
申旻埈,8.673095094075373,65
王昊洋,8.66781044162315,5
柁嘉熹,8.665791535639315,33
姜東潤,8.613882178761125,45
謝爾豪,8.543977274712946,18
卞相壹,8.542998159522918,54
李維清,8.487589634562994,29
柳琪峰,8.465020280678303,2
姜知勲,8.428797773628807,3
彭立尭,8.420367149999658,18
屠暁宇,8.36342445695592,20
李欽誠,8.360924378551823,28
張涛,8.29437383606729,13
楊楷文,8.281591993766996,8
趙炎,8.276309082930908,2
井山裕太,8.27603631850393,46
李東勲,8.25693248167503,52
金志錫,8.222298269088327,54
何語涵,8.210822057834056,17
孟泰齢,8.176503208863862,10
陳賢,8.112661174775718,23
時越,8.10552246681712,32
芝野虎丸,8.10467442998741,52
黄雲嵩,8.091849192707496,21
李志賢,8.08437857176288,32
劉宇航,8.07885246281973,13
伊淩濤,8.071237496893389,20
廖元赫,8.064002562196187,34
陶欣然,8.05083917060342,19
夏晨琨,8.048549781020938,13
崔哲瀚,8.034159898798471,28
一力遼,8.031703579518467,56
戎毅,8.000543540889925,13
イリア・シクシン,7.975503081983262,2
檀嘯,7.963447857738815,25
陳浩,7.943632786473298,9
韓相朝,7.941473401341017,4
陳耀燁,7.935181929632907,25
許皓鋐,7.933676290858466,80
李軒豪,7.910937685503217,28
白現宇,7.879768667937423,16
毛睿龍,7.873648100016761,2
朴永訓,7.865997677394251,41
文敏鍾,7.849681065483258,17
蒋其潤,7.8323784513745505,11
平田智也,7.780739397909248,12
羅玄,7.772808914116645,42
孫喆,7.723200376867835,17
王世一,7.702809895416948,11
王星昊,7.692914952382433,32
金炯佑,7.682098488956917,4
唐韋星,7.67391049197984,22
偰玹準,7.65083380356973,26
陳時暎,7.643489647917334,17
范胤,7.619665019092314,21
韓昇周,7.613998115360273,26
文儒彬,7.612307392039288,25
趙漢乗,7.571538443554659,28
白洪淅,7.567638126568707,27
廖行文,7.548234997915404,9
古力,7.547711373322484,8
安成浚,7.531536340749841,13
朴鍵昊,7.510812827878547,42
李雨昴,7.495584575825022,2
洪旼杓,7.484109320131751,2
金眞輝,7.459863029588231,3
崔明勲,7.445993319422679,2
鄔光亜,7.436291350033219,16
李翔宇,7.436056149379634,8
姜昇旼,7.422316564637157,23
蔡競,7.410597860099452,13
許家元,7.40398521083719,49
大西竜平,7.40273953635064,19
朴承華,7.399676565737612,25
朴進率,7.398849260236403,23
洪性志,7.384894147516028,21
崔宰栄,7.375500096617269,24
韓一洲,7.3731578095848285,14
韓熊熙,7.372496716133642,25
金昌勲,7.35927782783969,22
洪基杓,7.355619501087614,32
宋知勲,7.3487719633574695,31
党毅飛,7.346916039421943,22
李成森,7.313375373292653,15
朴河旼,7.303102027089201,26
許映皓,7.289105914478424,19
朴常鎭,7.287450381715879,26
李昌錫,7.2767167007895,37
劉星,7.206325436637716,2
沈載益,7.205206565877385,16
李映九,7.198050276766729,33
梁寓晳,7.1910337618497016,2
王元均,7.179102126527713,80
富士田明彦,7.147083536780134,14
河野臨,7.132201788092661,44
周睿羊,7.12814369422104,18
溝上知親,7.12421926663826,10
胡耀宇,7.124135857771083,11
陳豪鑫,7.108415556376367,16
黄翊祖,7.089027561056642,17
金明訓,7.081504663279589,31
陳梓健,7.081426079744149,15
安正己,7.072992119787088,23
金成進,7.040673712116239,5
元晟溱,6.995403939816291,31
崔精,6.982376091640211,75
寺山怜,6.97696857460966,6
六浦雄太,6.949143974159801,15
佐田篤史,6.915804616265034,22
尹畯相,6.913681941852731,26
三村智保,6.889656718168515,11
余正麒,6.869828737906158,22
朴鐘勲,6.863896196856627,22
呂立言,6.840322330639706,9
鄭宇津,6.815311416641129,6
金相天,6.8105290872083915,27
大淵浩太郎,6.79813310828092,3
瀬戸大樹,6.741140720784742,18
李昊承,6.740983215362839,31
呂洵鋒,6.73906161892028,2
黄明宇,6.735059615489395,13
沈沛然,6.726566679445431,13
林君諺,6.723301089362968,70
山下敬吾,6.716088889201537,39
村川大介,6.694634738961442,41
白賛僖,6.692851707083743,5
陳玉儂,6.656903270674729,7
張栩,6.615807517762269,29
李元道,6.598838412305333,22
石豫来,6.593990865642013,6
焦士維,6.58524198725806,4
柳秀沆,6.557343628809845,10
湯靖軒,6.541643907407224,5
高尾紳路,6.516171495208691,19
大場惇也,6.499805878984578,11
申潤昊,6.494779578092556,3
梁洧準,6.492218578234184,6
羽根直樹,6.488930804188304,29
陳翰祺,6.464586295039063,3
林立祥,6.455515165332665,64
鄭誓儁,6.437236544746174,18
陳昱森,6.412107339382711,7
金世東,6.411599090103142,26
依田紀基,6.409558528145661,14
尹燦熙,6.392223506093792,22
望月研一,6.386081130446901,6
呉長煜,6.383212889511186,17
鶴山淳志,6.3704080811796935,14
楊潤東,6.354899503089117,3
孫騰宇,6.340075446112282,7
崔光戸,6.339465254758575,27
李昌鎬,6.332145875341908,21
李春揆,6.330539070702675,21
金桐熙,6.294053018447852,8
金澤秀男,6.2780266312627155,9
琴沚玗,6.270159551274921,7
金明完,6.2631114190256385,2
今村善彰,6.255302925203381,5
朴鎭鍈,6.250780316756488,6
姜昌培,6.250255517270023,19
李賢虎,6.232423281868465,18
李喆,6.222134574815559,6
安祚永,6.213288229626548,26
王銘琬,6.182986086926875,17
金旻奭,6.170970142071714,18
金基範,6.152242072421803,18
陳祈睿,6.152164045723385,99
柳澤理志,6.147591790931393,2
金炅奐,6.1468018119315655,8
高根台,6.144954582229939,2
劉兆哲,6.144251409091118,4
古霊益,6.133232245673606,14
韓尚勲,6.132529631210845,23
闇雲翼,6.129967601316976,4
成家業,6.079208907755294,9
金庭賢,6.075724129347265,3
秋山次郎,6.069804608270535,13
安斎伸彰,6.064978194097698,11
大竹優,6.030420712311119,10
