name,ping,n
申眞諝,10.21056051478732,81
元晟溱,9.580826064152648,27
柯潔,9.517503746665312,59
朴廷桓,9.224140595368274,79
辜梓豪,9.013168301482207,54
卞相壹,8.869059102935786,59
楊鼎新,8.81751540194087,58
李志賢,8.738106264781889,6
謝爾豪,8.700728009386179,36
丁浩,8.628107322315676,31
連笑,8.6133879538484,49
江維傑,8.580166708230848,34
陶欣然,8.579835974471386,33
姜知勲,8.571037697946888,7
唐韋星,8.499652045337868,42
李維清,8.492297669307163,32
毛睿龍,8.46160404334096,3
李軒豪,8.457134629057633,40
王昊洋,8.44557859589424,3
李昌錫,8.423193714402695,44
韓雄奎,8.402358082947314,3
范廷鈺,8.39554777106762,46
許嘉陽,8.381364055417261,35
柁嘉熹,8.376162903058447,35
芈昱廷,8.342745356536238,50
李東勲,8.291015709851175,46
一力遼,8.28685490225828,55
陳賢,8.275751146327618,23
謝科,8.263868021078254,37
崔顕宰,8.236439322826028,2
金志錫,8.230315400658208,55
申旻埈,8.195356017806219,59
姜東潤,8.189949111742434,61
井山裕太,8.087382926784954,47
党毅飛,8.080220911420714,35
朴鐘勲,8.079496614040107,11
李欽誠,8.04269511713427,28
楊楷文,8.031097007283497,19
劉宇航,7.982960401340274,7
安成浚,7.979424925822313,27
屠暁宇,7.9506765171388905,26
陳耀燁,7.9345705342609785,27
崔宰栄,7.926269200453042,11
偰玹準,7.922475185090835,41
鐘文靖,7.91346181649135,2
陳玉儂,7.9076154233551765,5
王沢錦,7.869120700960844,13
安正己,7.86431444676592,32
戎毅,7.834956338643565,19
韓相朝,7.815094585482478,4
黄雲嵩,7.815094257073297,26
金世東,7.7935422012941675,23
童夢成,7.787772233920996,29
姜儒澤,7.78580047610555,18
曹瀟陽,7.75851412434248,17
沈載益,7.757402389203725,17
白現宇,7.7528802797720555,20
許映皓,7.745154952520917,27
崔哲瀚,7.723825919073426,35
金庭賢,7.723117065469701,20
檀嘯,7.712714829453204,29
李元栄,7.706310805596588,16
金明訓,7.682404110380215,25
朴珉奎,7.668456315167294,9
范胤,7.653243280266932,26
朴常鎭,7.642148945381903,30
黄明宇,7.626714415076442,19
金昌勲,7.625589085485791,7
朴河旼,7.603819534906294,29
趙漢乗,7.5861577978334465,24
時越,7.582818360628296,32
張涛,7.567412984786396,26
常昊,7.5620812662166434,7
李炯珍,7.561312016143969,2
伊淩濤,7.56101214100269,29
趙晨宇,7.5604385527434514,36
蒋其潤,7.559452256762605,21
洪基杓,7.5390109164358785,9
黄昕,7.538395069838817,4
朴鍵昊,7.514861059058023,25
何語涵,7.490734198830973,21
金炯佑,7.478100232091442,23
姜昇旼,7.471015487528146,31
羅玄,7.454167713563734,37
韓一洲,7.44580886793461,19
李映九,7.433331238111501,24
廖元赫,7.400269195268961,35
王星昊,7.386152739055192,25
朴進率,7.380516169421551,27
