name,ping,n
申眞諝,11.105058036085293,86
李志賢,10.956167325386412,6
柯潔,10.58996395294295,47
元晟溱,9.902411201197326,17
朴廷桓,9.7818241505648,73
陶欣然,9.55101100366746,29
辜梓豪,9.428769854617888,45
丁浩,9.40040423851244,28
江維傑,9.345651773046159,34
連笑,9.321514855091499,46
李維清,9.21489834836168,30
申旻埈,9.18446862004933,56
楊鼎新,9.183892499602063,45
謝爾豪,9.180392816164604,32
柁嘉熹,9.147096617604303,28
范廷鈺,9.143070784523548,45
李軒豪,9.142576385581107,32
許嘉陽,9.142227494552742,32
唐韋星,9.09333556080039,34
謝科,9.081077014566342,34
陳賢,9.065857227383235,20
李昌錫,9.025199278709808,35
柳秀沆,9.013170897898672,2
常昊,8.969992374754003,5
卞相壹,8.967129684913031,58
曺薫鉉,8.938270530807172,6
金志錫,8.93100670314702,52
洪基杓,8.9042211731639,13
王昊洋,8.867681584766984,3
偰玹準,8.841873178538101,32
沈載益,8.84114578530784,12
屠暁宇,8.825397857028666,22
芈昱廷,8.77180171361737,41
范蘊若,8.714201432308176,4
李東勲,8.689516093181503,48
毛睿龍,8.686738320133763,3
姜東潤,8.684161939778479,51
党毅飛,8.68279119721125,28
戎毅,8.670173253365988,15
一力遼,8.648761919951793,56
姜知勲,8.645787099493614,9
王沢錦,8.593402561297763,13
檀嘯,8.564565069856865,28
周賀璽,8.548684892775976,3
安正己,8.532522423417772,27
趙漢乗,8.525458975151226,25
崔宰栄,8.484903275096347,12
伊淩濤,8.452274772754796,27
劉宇航,8.444546897034503,5
時越,8.429774210025759,29
朴鐘勲,8.42165129293691,9
韓相朝,8.407999626634593,7
童夢成,8.401621767806738,27
曹瀟陽,8.400667245433244,17
趙晨宇,8.389597842562099,34
井山裕太,8.354892657162452,51
羅玄,8.34967165239755,40
蒋其潤,8.344153902741331,20
陳耀燁,8.342194414907892,24
范胤,8.323691013856568,26
朴鍵昊,8.30474306987877,27
安成浚,8.291105411332726,24
陳玉儂,8.28642394987789,2
朴常鎭,8.267625061812419,26
黄明宇,8.265423092699878,19
王星昊,8.233047107939372,23
楊楷文,8.212620527816915,13
張涛,8.195830386007072,24
李映九,8.153028491127854,28
朴河旼,8.125228537342363,22
宋知勲,8.12518864775584,17
黄雲嵩,8.107706831840572,21
黄昕,8.10467840717998,4
姜昇旼,8.095045191285818,23
李欽誠,8.084452641859931,22
陳梓健,8.081256250692773,16
白賛僖,8.080640235864317,13
朴永訓,8.074460929457063,31
朴進率,8.07155690134419,22
鐘文靖,8.05765180048234,2
崔哲瀚,8.055588988098904,31
李元栄,8.052701110978367,10
許皓鋐,8.035694958536988,87
李泰賢,8.023524829133802,13
金庭賢,8.009502487517668,15
金旻奭,7.980400192131208,2
李翔宇,7.976800319676764,15
何語涵,7.976141799908536,19
廖元赫,7.957815531542804,30
韓昇周,7.925105419883775,21
彭立尭,7.91101831185907,17
梁寓晳,7.910108353797531,2
白現宇,7.908029193063432,20
金昌勲,7.846443205312472,8
李尚憲,7.839601299527175,3
金炯佑,7.83125985402952,15
朴材根,7.8238244072780665,14
韓一洲,7.807352926257513,14
韓尚勲,7.7892505468570885,29
金世東,7.760068739171244,15
文儒彬,7.751875291983099,23
崔顕宰,7.739972280966432,3
姜儒澤,7.732178944443437,12
余正麒,7.730974714024303,36
白洪淅,7.729937060525014,22
孟泰齢,7.698033531501092,17
金明訓,7.695103227659736,26
許映皓,7.675152794817807,16
尹燦熙,7.65676766540886,17
古力,7.654950271416297,4
金桐熙,7.638561031021066,7
孫騰宇,7.632808309675051,13
朴承華,7.624424465267228,25
琴沚玗,7.620034960139515,25
張豊猷,7.604607684297882,7
文敏鍾,7.596025370041426,30
崔精,7.595007922488111,67
周睿羊,7.593763636252126,21
許家元,7.5608887018204864,48
溝上知親,7.56055139242651,6
劉裁豪,7.547213699748937,3
洪性志,7.545684218662046,4
李成森,7.5417613308135705,15
鄔光亜,7.529463974478023,13
陳鐿夫,7.529414610739936,4
古霊益,7.516815767189136,17
芝野虎丸,7.511260970751837,51
李昊承,7.367337838028581,8
尹畯相,7.347973226276011,25
尹松涛,7.347922033689608,2
金相天,7.294757732518607,18
陳浩,7.2911971190109695,9
張強,7.28566072618241,7
王世一,7.275688368173775,15
王雷,7.27510826838681,2
林君諺,7.263297743695545,75
李元道,7.245005820074289,21
王元均,7.237980332149532,74
夏晨琨,7.210383182887952,12
金成進,7.207439903333909,18
廖行文,7.188071423485722,17
胡耀宇,7.146644485764259,14
申潤昊,7.100967797401751,3
山下敬吾,7.096648642231599,39
韓熊熙,7.085855453243329,7
河野臨,7.078785511270819,40
温昭珍,7.034475834276889,9
金基範,6.998885468450649,2
胡躍峰,6.980315556376657,4
丁世雄,6.978555257628686,11
依田紀基,6.974505862614709,18
陳正勲,6.97271253028801,13
村川大介,6.909836278271773,44
金眞輝,6.869889435492624,12
黄静遠,6.857332434291304,13
尭瀟童,6.843192915427481,9
張瑞傑,6.807396190620028,4
賴均輔,6.805295354616859,90
陳豪鑫,6.788578830770585,10
朴永龍,6.78322792965998,14
李昌鎬,6.774167832294009,25
陳祈睿,6.760331741640168,101
簡靖庭,6.741067770211472,64
成家業,6.712179544903137,13
金明完,6.696648398527386,2
高尾紳路,6.686485161729651,19
孫喆,6.647413762516624,19
朴炫洙,6.635904926779867,12
羽根直樹,6.632470958379925,27
大西竜平,6.613859712109674,26
聶衛平,6.610701829221312,5
鶴山淳志,6.594504529652895,12
金炅奐,6.590660002616162,8
崔原踊,6.578116730550456,2
紀祥,6.576085877073634,4
六浦雄太,6.566919723799817,13
秋山次郎,6.566469597637083,10
本木克弥,6.532478818712105,19
金承俊,6.49061888451563,3
三村智保,6.484376251908691,6
韓雄奎,6.4821117115993045,6
金秀俊,6.472052957281629,4
焦士維,6.470285308273139,4
関航太郎,6.452179164325119,9
平田智也,6.451966374282095,12
梁洧準,6.4445335262068015,4
陸敏全,6.435123974630669,20
安祚永,6.4304570855572045,8
国宇征,6.413464415438736,3
陳一純,6.408468090534863,12
崔光戸,6.402763017029974,17
大川拓也,6.38399529028127,4
佐田篤史,6.362344197137301,27
瀬戸大樹,6.342546323223641,18
安斎伸彰,6.33648694378018,14
高根台,6.327438219502749,3
林立祥,6.319601861894941,66
林漢傑,6.301390100732491,14
宋圭相,6.300873319436986,16
大場惇也,6.287504995213024,3
寺山怜,6.284501191561797,7
李聖宰,6.277975688510822,2
王沢宇,6.235057592155595,3
韓宇進,6.219028598351626,13
周俊勲,6.216474344241621,7
大淵浩太郎,6.21372158270132,3
王銘琬,6.203680341996184,16
申載元,6.202851775825283,13
金彩瑛,6.190926583965401,43
藤村洋輔,6.18862092666995,3
趙治勲,6.156849149532751,16
李維,6.113219250291567,88
楊博崴,6.09695624372147,51
金伸英,6.09670789034888,2
於之瑩,6.095747827102868,15
傅健恒,6.079465432924278,2
呂洵鋒,6.071630775971708,2
周泓余,6.053056736622103,23
蕭正浩,6.050604473302036,60
張栩,6.050448290362346,28
鈴木伸二,6.048413052802324,11
謝赫,6.046491290694756,6
望月研一,6.039006278169966,6
伊田篤史,6.036800185549276,22
洪爽義,6.022967652609196,12
横塚力,6.013265393156333,12
胡鈺函,5.971080156553874,2
胡暁,5.971080148443526,2
玄釉斌,5.919632579755929,32
陳詩淵,5.9179800971777645,61
金禹丞,5.900079850309607,2
王碩,5.849337677478511,5
朴滄溟,5.842515426102693,9
汪雨博,5.832474729727107,9
権孝珍,5.81567746814619,25
金宣圻,5.802782363862632,13
呉侑珍,5.798288872287921,53
金希洙,5.7852239754639525,15
盧奕銓,5.782413231328633,70
李春揆,5.773886502615448,11
李沇,5.702172502846813,18
文鐘皓,5.694072032045266,4
渡辺寛大,5.6900248407615415,9
曾淵海,5.6654725250730245,2
石井邦生,5.656584998264443,2
金恵敏,5.625216340501123,37
柳時熏,5.61611701439196,9
金制拏,5.579706635281015,3
趙恵連,5.5743459432806715,29
朴貞根,5.563073614709713,3
藤沢里菜,5.5563642757785265,30
朴東柱,5.544291499906835,7
広瀬優一,5.539448066189183,8
河野光樹,5.5283034921947625,2
栗田佳樹,5.526308968705169,8
徐靖恩,5.50197867659233,67
王晨星,5.484519278996827,15
趙善津,5.483539047673635,11
金恩持,5.482642019491317,30
李玟眞,5.470095931903168,19
柳澤理志,5.465269843586729,3
金栄桓,5.462965201246194,4
村本渉,5.451778487236199,5
唐嘉雯,5.446751333803725,18
