name,ping,n
申眞諝,10.609590710382326,75
李泰賢,9.5640207327318,6
柯潔,9.558221350516527,44
朴廷桓,9.357420096055685,76
辜梓豪,9.31739566647323,28
曹瀟陽,9.219868676670863,8
范廷鈺,9.097645394247287,41
謝科,9.001123458062196,30
連笑,8.982237211603415,38
楊鼎新,8.755348277097546,38
王昊洋,8.740241870958686,5
劉宇航,8.707815392430717,10
申旻埈,8.703384402653477,59
柁嘉熹,8.63038857144,34
韓相朝,8.570044143032804,5
范蘊若,8.566309733163385,13
江維傑,8.557540805575414,37
芈昱廷,8.550743810412564,40
趙晨宇,8.533633810445224,37
姜東潤,8.433046235898825,46
李維清,8.425424692685452,26
丁浩,8.416944355624231,27
許嘉陽,8.39069196781334,21
童夢成,8.330840869219479,24
柳琪峰,8.317014389854323,2
卞相壹,8.295187345802084,51
井山裕太,8.27975097732783,49
陶欣然,8.277870848187712,20
屠暁宇,8.221619615892875,17
謝爾豪,8.21835476116672,20
張涛,8.217230133085465,10
一力遼,8.21417785172033,54
彭立尭,8.20003125428832,18
李欽誠,8.188611762138398,27
姜知勲,8.178663771524961,3
陳賢,8.129313620819104,16
楊楷文,8.107995969760657,8
陳玉儂,8.079118420634353,2
何語涵,8.07648751694938,13
李東勲,8.071502698943213,49
陳耀燁,8.040910221998974,24
芝野虎丸,8.032999033032912,51
廖元赫,7.974069432900768,32
伊淩濤,7.969624621386793,20
金志錫,7.959525248950572,50
時越,7.914561760492507,32
檀嘯,7.911028844817247,23
李軒豪,7.910875444128214,26
王星昊,7.863202543145367,23
戎毅,7.819125520300746,11
許皓鋐,7.809014675383773,74
黄雲嵩,7.804934480155734,18
李志賢,7.782213053367052,30
崔哲瀚,7.761562434952709,27
范胤,7.705025416390499,22
古力,7.700986714717233,7
王世一,7.700969240777342,8
毛睿龍,7.692031338889375,2
偰玹準,7.668174356913407,26
羅玄,7.625450955923831,41
孟泰齢,7.5597775317249045,11
蒋其潤,7.55860921396443,8
趙漢乗,7.5372953862302685,28
唐韋星,7.535497261437686,22
陳時暎,7.489456739566607,15
韓昇周,7.487662521179533,25
朴永訓,7.47462481585684,37
陳浩,7.463477817140547,7
文敏鍾,7.455809290972707,18
劉星,7.451133854531407,2
陳梓健,7.441935123402802,12
廖行文,7.44182050695524,9
平田智也,7.4258373484258104,13
許家元,7.423146588441349,48
金眞輝,7.4176244431263205,3
李雨昴,7.4079004423834505,2
李映九,7.375869350326542,36
李翔宇,7.375612701076171,5
周睿羊,7.3711643325724765,20
党毅飛,7.356571621166307,20
夏晨琨,7.353473510322671,10
韓一洲,7.33404897015561,13
安成浚,7.313667676001888,13
鄔光亜,7.29583487320254,13
洪旼杓,7.258020381631547,2
白現宇,7.245600065065388,14
許映皓,7.234359388962634,18
李昌錫,7.2177438643589715,35
大西竜平,7.207393454875892,21
朴鍵昊,7.164975092449633,41
朴進率,7.151253849289161,22
文儒彬,7.1455732825858895,25
朴常鎭,7.135790840904443,26
白洪淅,7.1305750492599795,26
金昌勲,7.1294926457211645,21
沈載益,7.122796813956279,15
河野臨,7.1137169932059425,43
洪基杓,7.095218935145378,30
姜昇旼,7.0899799066367715,24
孫喆,7.087721255146192,15
陳昱森,7.083142349537701,4
崔明勲,7.074226026473943,2
朴承華,7.070863982935242,28
梁寓晳,7.050062586986423,2
朴河旼,7.041534905412705,25
安正己,7.033181347965105,22
崔宰栄,7.032808182253862,22
王元均,7.01972723341655,82
余正麒,7.012567119809132,23
宋知勲,7.008356212353056,29
富士田明彦,7.005083070291581,13
黄明宇,6.955261287121651,10
李成森,6.938924868511341,9
金炯佑,6.901693889463617,5
洪性志,6.89940111934092,19
韓熊熙,6.874699706706301,25
元晟溱,6.861797106162214,29
六浦雄太,6.860850111110733,15
崔精,6.858428173523226,75
村川大介,6.847048030330674,44
大淵浩太郎,6.819736088497367,3
高尾紳路,6.8088075237939405,19
依田紀基,6.807311645588745,13
金成進,6.78426530984896,7
山下敬吾,6.7820826720325105,40
尹畯相,6.778251582956733,25
金明訓,6.753674231074598,30
朴鐘勲,6.731190370213017,20
溝上知親,6.697877044985803,9
胡耀宇,6.68816264349084,9
陳豪鑫,6.674584568531984,11
寺山怜,6.657541070404631,7
張栩,6.625021919421951,29
李昊承,6.6160813013968545,29
三村智保,6.607461174070738,11
佐田篤史,6.58453334808341,24
呂洵鋒,6.58260091666476,2
林君諺,6.582015443425841,70
金相天,6.5628298908979215,24
黄翊祖,6.538631297065484,14
柳秀沆,6.530891001761363,9
白賛僖,6.495371672846908,5
呉長煜,6.488545286271567,15
陳正勲,6.480121901549611,8
羽根直樹,6.466341156610995,27
瀬戸大樹,6.444781974451181,17
林立祥,6.4396001123715605,61
於之瑩,6.4312887312041465,25
梁洧準,6.37288398089771,6
崔光戸,6.3372877620446,26
鄭誓儁,6.323083787083504,16
大場惇也,6.321930165818293,9
秋山次郎,6.312160185550729,8
