name,ping,n
申眞諝,10.473715039464503,76
李泰賢,9.58691963406687,6
柯潔,9.529817526427818,44
朴廷桓,9.349011183227162,77
辜梓豪,9.319840074310243,28
曹瀟陽,9.180229711201525,8
范廷鈺,9.119135647546067,41
謝科,9.05982613616636,31
連笑,9.058684920004277,37
王昊洋,8.718088333659983,5
丁浩,8.683682136948152,27
劉宇航,8.673155340628416,10
申旻埈,8.648379861127694,60
楊鼎新,8.644563015600966,38
柁嘉熹,8.635199852701144,34
芈昱廷,8.623634037170019,40
韓相朝,8.575129009915772,5
王瑋,8.55993428214699,2
江維傑,8.55547258653977,37
范蘊若,8.54065722727616,13
趙晨宇,8.517280185042624,37
許嘉陽,8.45259488266415,22
姜東潤,8.429895034202701,46
童夢成,8.389654646566736,25
謝爾豪,8.379709184801994,20
卞相壹,8.331318475350026,52
李維清,8.281452136514416,27
柳琪峰,8.259859367411213,2
一力遼,8.218166955355123,55
姜知勲,8.195748146720069,3
井山裕太,8.194702727213176,50
彭立尭,8.173122970455232,18
李欽誠,8.166317221211397,27
陶欣然,8.143240223346458,21
陳賢,8.126400217076563,16
李東勲,8.07258663694703,49
屠暁宇,8.065517374279946,18
陳玉儂,8.049722680208529,2
陳耀燁,8.046761220168897,24
楊楷文,8.031662739210715,8
金志錫,8.022468755083915,51
張涛,8.000732920641724,11
芝野虎丸,7.99617286897859,51
何語涵,7.964246149159663,14
廖元赫,7.957584819860143,32
伊淩濤,7.933128141827991,20
時越,7.864323534233713,33
孟泰齢,7.838995323308531,12
王星昊,7.834419837417032,23
檀嘯,7.829398625644463,24
李軒豪,7.805214694973979,27
許皓鋐,7.799566362084286,74
黄雲嵩,7.798189870439455,18
李志賢,7.795654312873859,30
崔哲瀚,7.7815949857343165,27
戎毅,7.76087475290971,11
范胤,7.706710064207406,22
毛睿龍,7.698837935840253,2
古力,7.696345921997784,7
偰玹準,7.677952115392497,26
王世一,7.671915918969723,8
羅玄,7.6370097461779745,41
朴永訓,7.588371019681968,38
蒋其潤,7.54472315048118,8
趙漢乗,7.543672738189954,28
韓昇周,7.498428706274668,25
陳時暎,7.497267852086256,15
許家元,7.477659755931189,49
劉星,7.465812648816313,2
文敏鍾,7.462295900874678,18
陳浩,7.427060300070636,7
平田智也,7.426818280558651,13
金眞輝,7.4222257441442725,3
廖行文,7.417059870800112,9
陳梓健,7.401885723467402,12
唐韋星,7.387812851488841,21
李映九,7.383425352131745,36
周睿羊,7.362605801051059,20
夏晨琨,7.332569100946773,10
安成浚,7.331722865228842,13
韓一洲,7.3277958356937045,13
党毅飛,7.325392877718858,20
李雨昴,7.292791142264082,2
洪旼杓,7.266936134892228,2
鄔光亜,7.26460830529565,13
白現宇,7.252553359840449,14
許映皓,7.242896006725343,18
李昌錫,7.228674380733143,35
大西竜平,7.201510205931583,21
李翔宇,7.201430654354744,6
朴鍵昊,7.171937158017674,41
陳昱森,7.170750557830053,4
朴進率,7.168431334001717,22
文儒彬,7.153111152377191,25
金昌勲,7.138096498593248,21
白洪淅,7.137130534762958,26
沈載益,7.135095774730417,15
朴常鎭,7.132471721782586,26
姜昇旼,7.103183076126624,24
河野臨,7.1024051516292435,43
洪基杓,7.100037060482776,30
朴承華,7.087883174956011,28
孫喆,7.081751178877169,15
崔明勲,7.08067065699243,2
梁寓晳,7.059019845891638,2
朴河旼,7.04835321550219,25
崔宰栄,7.044350661016863,22
安正己,7.039779012921317,22
余正麒,7.018065028878209,23
宋知勲,7.012193876563681,29
王元均,6.9909256104341395,83
富士田明彦,6.9900341754656825,13
金炯佑,6.910802571136593,5
洪性志,6.907084123041776,19
韓熊熙,6.888030537118777,25
李成森,6.884673634539641,9
黄明宇,6.882752829322945,10
元晟溱,6.866461665068266,29
崔精,6.861328191386844,75
六浦雄太,6.859116072237792,15
村川大介,6.8413289063760745,44
大淵浩太郎,6.810909316776712,3
高尾紳路,6.8058543389703114,19
依田紀基,6.8047641835896835,13
金成進,6.792130742651858,7
尹畯相,6.785677710342775,25
山下敬吾,6.777397941847779,40
金明訓,6.7624760225176805,30
朴鐘勲,6.735053508610609,20
溝上知親,6.694496205289652,9
胡耀宇,6.664737316019725,9
陳豪鑫,6.660884081105204,11
寺山怜,6.6506817982737765,7
李昊承,6.62880611631016,29
張栩,6.623472197931658,29
三村智保,6.608692864235407,11
佐田篤史,6.577099908566287,24
金相天,6.57436695499566,24
林君諺,6.566279354579779,70
呂洵鋒,6.559989521865227,2
柳秀沆,6.533785888135387,9
黄翊祖,6.525776126021,14
白賛僖,6.503422712348892,5
呉長煜,6.496750448579987,15
羽根直樹,6.463291917362761,27
陳正勲,6.445004567611649,8
瀬戸大樹,6.436195957455828,17
林立祥,6.42918765486743,61
於之瑩,6.421582137675769,25
梁洧準,6.377378747692457,6
崔光戸,6.3442835197172815,26
鄭誓儁,6.329973523411928,16
大場惇也,6.317665685862702,9
秋山次郎,6.297512487723167,8
李昌鎬,6.263741794622485,22
鄭載想,6.257313987676305,4
