name,ping,n
申眞諝,10.309792642874463,77
芈昱廷,9.848065787850603,40
連笑,9.759635824040384,25
謝科,9.723904691260941,21
丁浩,9.702719733944464,26
柯潔,9.560137695791125,36
楊鼎新,9.532484902548006,41
范廷鈺,9.523868053363733,32
江維傑,9.331702698038956,30
朴廷桓,9.283701715568819,75
彭立尭,9.261597208952052,15
謝爾豪,9.249000281926277,15
范蘊若,9.246967819186276,25
童夢成,9.192312319707156,24
楊楷文,9.185234865781426,2
王瑋,9.137510866374054,3
夏晨琨,9.079013330665251,9
辜梓豪,9.061270205219339,21
黄雲嵩,9.035807888273228,19
蒋其潤,8.978769192533909,8
孫騰宇,8.959358981755123,6
柁嘉熹,8.911907523605715,34
申旻埈,8.897158559628085,68
王星昊,8.834492126754515,30
王昊洋,8.81134691393078,5
趙炎,8.801445984437835,2
廖元赫,8.76568140913856,34
屠暁宇,8.763243942585495,19
胡耀宇,8.75375279620909,11
許嘉陽,8.712694274164033,24
李維清,8.70495583883376,25
時越,8.69896112656953,32
卞相壹,8.688929874058925,60
孟泰齢,8.651867817945067,7
檀嘯,8.631234291734959,22
姜東潤,8.617650613616787,45
趙晨宇,8.61226658579693,33
唐韋星,8.610833852683472,27
文敏鍾,8.589452132703151,12
安成浚,8.539099563804887,8
劉宇航,8.517496070746088,13
陶欣然,8.396095592357025,16
陳賢,8.38804350398078,22
李軒豪,8.373435369946394,25
范胤,8.364270149586929,16
金志錫,8.32232798949742,54
蔡競,8.277598445144934,14
党毅飛,8.272968151018198,19
芝野虎丸,8.271574385988176,51
李東勲,8.264673264003495,46
李喆,8.254916931477212,2
李志賢,8.241753878692819,36
陳浩,8.216824097097561,8
平田智也,8.20120478145117,11
一力遼,8.199754438840621,52
白現宇,8.186336353579074,12
鄔光亜,8.161510148906768,14
張涛,8.142618264885767,12
李欽誠,8.134565217006482,26
陳耀燁,8.12179029965706,25
井山裕太,8.108551141698683,43
柳琪峰,8.09430262764359,2
李成森,8.07902377566645,8
朴永訓,7.982341608697995,42
王世一,7.981654387597952,10
許皓鋐,7.914661951037271,71
崔哲瀚,7.900142184546947,29
洪性志,7.819558297111917,22
韓昇周,7.819147342122119,23
沈沛然,7.793592773401369,17
イリア・シクシン,7.791214846223554,2
白洪淅,7.779172664766585,22
孫喆,7.775428610370875,18
羅玄,7.756914743559529,36
戎毅,7.753398558868195,10
洪旼杓,7.707445542094762,2
許瀚文,7.7051341010858385,2
朴承華,7.676468116196916,20
崔明勲,7.664005464896008,2
周睿羊,7.632390266614801,15
湯靖軒,7.609085941799378,6
陳時暎,7.607016832426671,17
偰玹準,7.589620489541962,22
毛睿龍,7.580038722218801,6
申潤昊,7.577211892235868,2
富士田明彦,7.561401823334222,14
朴鍵昊,7.557891086871126,42
宋知勲,7.484142393241074,34
洪基杓,7.464896584895077,30
許家元,7.454090625207885,50
呂立言,7.445659254676113,9
趙漢乗,7.437359629099236,26
六浦雄太,7.4281113855978775,13
古力,7.42012790388527,11
金昌勲,7.405239630412508,22
伊淩濤,7.3960933341274,15
許映皓,7.389459074220314,19
韓相朝,7.370694874116835,3
李昌錫,7.344403290265148,33
朴進率,7.330787602469753,20
姜昇旼,7.323448721955931,23
瀬戸大樹,7.320424876531681,18
朴河旼,7.312733186357008,27
韓熊熙,7.295187167389361,23
沈載益,7.277545175765285,16
成家業,7.273827580320891,4
朴常鎭,7.269301591196376,23
陳豪鑫,7.26644086890771,11
白賛僖,7.2431271679682885,4
金明訓,7.240657546518397,34
尹畯相,7.223713142436867,23
王沢錦,7.2162658118378245,10
梁寓晳,7.170972833661475,2
河野臨,7.164305821215577,40
文儒彬,7.157064104204517,20
崔宰栄,7.1548570562151514,21
大西竜平,7.1289509529847095,19
王元均,7.125260726746195,74
溝上知親,7.102411343523601,9
崔精,7.091098480653606,74
安正己,7.073351515224425,22
李映九,7.071486327568836,31
余正麒,7.063229499675635,22
楊潤東,7.042566649883043,3
元晟溱,7.033949585308317,31
李炫準,7.033790045602388,3
廖行文,6.9796033600342255,2
金眞輝,6.97533129185895,4
呂洵鋒,6.9361851624280435,2
陳玉儂,6.921841093734322,8
金相天,6.904585947241651,25
韓一洲,6.901561373394245,15
朴鐘勲,6.886202930346661,22
黄翊祖,6.883068283349277,17
金炯佑,6.878615239345229,5
何語涵,6.856902573410562,16
鄭宇津,6.837534869248285,4
李翔宇,6.808873815910943,8
李昊承,6.7909519925100446,31
三村智保,6.772968117071853,11
張栩,6.761183483270232,29
山下敬吾,6.738851743682664,36
梁洧準,6.729769525945771,6
佐田篤史,6.717013786757014,22
李雨昂,6.692371051622361,7
謝赫,6.6794179475961375,4
劉兆哲,6.659753922270793,4
柳秀沆,6.6538014946684365,10
林立祥,6.64969853554856,62
紀祥,6.639979248343127,3
村川大介,6.637470476301431,37
金炅奐,6.61532413801492,7
朴鎭鍈,6.592074197929095,5
林君諺,6.586408345288122,66
今村善彰,6.5801752069792645,7
李元道,6.549754805815362,22
依田紀基,6.542081813008434,15
尹燦熙,6.504008617821434,18
韓鐘振,6.494025276798478,6
羽根直樹,6.492993391566496,30
高尾紳路,6.467540271378685,20
金世東,6.467317130977366,25
呉長煜,6.436103594585771,17
大場惇也,6.43017246545646,12
李春揆,6.415934836242375,21
鄭誓儁,6.415366715716879,19
崔光戸,6.408920896293697,26
陳梓健,6.407752609409177,10
広瀬優一,6.393619705619533,13
闇雲翼,6.390645268532046,4
于富霖,6.389845233287647,2
胡子豪,6.385856407600337,3
寺山怜,6.341548182592657,7
陳祈睿,6.341306984172345,96
鶴山淳志,6.338222365489669,13
鈴木伸二,6.3364063433742865,14
大竹優,6.326304359057405,10
姜昌培,6.309404913585118,19
金明完,6.30237002372888,2
劉星,6.290511049774742,3
山田規三生,6.290082286086269,17
李賢虎,6.2835985131722945,18
尹聖植,6.283239177578003,4
李昌鎬,6.260332632040368,19
蘇広悦,6.248646306752529,3
古霊益,6.226060055079278,13
金基範,6.224280370081348,18
石豫来,6.203498929815153,8
小池芳弘,6.191522988644006,17
安祚永,6.1741376718989915,23
秋山次郎,6.167392488499423,11
柳時熏,6.166347619407439,15
鄭載想,6.140628731809062,5
大淵浩太郎,6.137075650631877,4
西健伸,6.130934191657852,11
傅健恒,6.126106928243468,2
簡靖庭,6.124508877850887,72
玄釉斌,6.113820193711304,13
羅楚玥,6.099156542612664,20
賴均輔,6.086890629567244,92
金起用,6.084656220789347,17
金澤秀男,6.082457162511979,8
李尚憲,6.064211449381236,17
陳一純,6.055183349630937,6
韓尚勲,6.03527461834079,20
横塚力,6.034057571593917,17
康又赫,6.029149539110963,23
陳詩淵,6.023955195382591,62
金旻奭,6.02284266400043,17
崔原踊,6.019392078872236,17
高根台,6.017569437240884,2
本木克弥,6.012447162693868,20
林漢傑,6.011814414063439,17
志田達哉,5.995021810275679,24
伊田篤史,5.956687823052592,20
朴炫洙,5.940360796874804,26
稲葉貴宇,5.915702235144305,3
黄明宇,5.906893480277838,5
藤沢里菜,5.904460301836603,40
韓雄奎,5.8821526706986695,23
黄春棋,5.877139988146653,9
林子淵,5.864244983136681,5
淡路修三,5.863749516132377,5
李維,5.855236323458663,82
金庭賢,5.8529386930466885,3
栗田佳樹,5.851880919222654,7
王銘琬,5.8334927222628785,14
朴埈奭,5.828428810382757,18
張銘康,5.818275744472719,2
金彩瑛,5.805057509340948,33
汪雨博,5.79672861711248,13
長徳徹志,5.7960326651349465,2
丁勲鉉,5.795101008365009,16
金承俊,5.792717153368352,4
金桐熙,5.789442064721203,6
外柳是聞,5.780182453862244,5
於之瑩,5.768991500777935,33
朴永龍,5.745248086665713,19
大谷直輝,5.744920531071041,3
蘇耀国,5.743375105403005,11
陳正勲,5.741263604850188,10
申載元,5.725865309511671,4
琴沚玗,5.710838539322719,6
結城聡,5.699460260832522,13
黄昕,5.677377518024604,7
朴貞根,5.675786335542168,2
閔詳然,5.67253204043983,18
久保勝昭,5.668022396579395,4
金希洙,5.649156804460527,7
温昭珍,5.635011068244607,3
村本渉,5.617311183977491,5
趙善津,5.614866826381431,13
安斎伸彰,5.60778661430614,8
小山空也,5.584561833149391,8
山城宏,5.5830318569203055,8
林士勛,5.55641796285633,63
風間隼,5.549164312026217,3
関航太郎,5.541717944330305,12
石井邦生,5.538488681283429,3
北野亮,5.524884570465902,3
呉侑珍,5.513641535632306,42
仲邑信也,5.5131779210558784,3
原正和,5.512799240333864,5
金秀俊,5.508825019282597,8
陳昱森,5.493250254158326,10
宋圭相,5.490536471225912,16
李赫,5.472086452450708,26
応一韜,5.462874220681738,4
張豊猷,5.461952712492161,12
安達利昌,5.45044952878489,24
趙斐,5.448839403657005,4
盧奕銓,5.4458941795643625,73
蕭正浩,5.438114388440685,32
楊博崴,5.426457939468667,46
王碩,5.425681203926346,11
古谷裕,5.415996652728029,4
全勇洙,5.413916598118888,17
権孝珍,5.360401351034369,14
尹松涛,5.349481483120942,4
尹睿成,5.328923720260865,12
周泓余,5.327972298552195,43
望月研一,5.255741528999769,4
王音霊水,5.254338056426911,3
金東佑,5.251410354872215,2
焦士維,5.2497044586850805,4
方若曦,5.238918876287607,21
尹閔重,5.227916625487019,5
厳在明,5.2220808924509035,10
彦坂直人,5.215184894688647,13
趙佩哲,5.191696553954804,3
王晨星,5.187547110234214,33
韓宇進,5.17637761453542,9
王立誠,5.173219974348979,11
萩谷和宏,5.161881997610478,2
姚智騰,5.151791047717338,4
柳昌柱,5.1424193425066616,4
陸敏全,5.1174985630937755,22
林書陽,5.104094638627962,36
李元祺,5.049599771650267,2
芮廼偉,5.0441068368697,29
金恵敏,5.0387639933882555,26
谷口徹,5.022744246326524,10
湯川光久,5.020440008682442,4
徐靖恩,5.014665593091066,63
藤澤一就,5.012395134045833,2
曺承亜,5.005359515247586,32
趙中暄,4.992700346960244,4
宋泰坤,4.984429327200811,11
上野愛咲美,4.982072545025434,30
唐嘉雯,4.978386236305944,13
太田亮,4.97628265533967,3
大関稔,4.974483359515147,3
畠中星信,4.9596156774788716,3
潘亭宇,4.955985045943325,3
金顕燦,4.948597252904303,21
田中康湧,4.942126813130679,13
王爽,4.929046376982592,18
鈴木歩,4.925301967799386,25
渡辺寛大,4.913228740184997,2
曹又尹,4.912474650172625,12
山森忠直,4.908578171247227,5
胡振鵬,4.895245646850112,2
呉柏毅,4.866841866942276,10
郭信駅,4.864513770088585,6
鶴田和志,4.862455151820277,5
趙治勲,4.850843771522817,27
陳禧,4.849562547224401,39
中野寛也,4.849043687590335,5
星合志保,4.84010690584159,8
高梨聖健,4.8327778888418145,2
文鐘皓,4.830629739410708,4
劉裁豪,4.807937868416958,18
潘善琪,4.753016533222083,5
周俊勲,4.750325813770234,2
大木啓司,4.746025263944999,2
沼舘沙輝哉,4.728597192894878,6
新谷洋佑,4.724435088177712,3
宋容慧,4.682756306536819,4
青木裕孝,4.654895027474335,2
武井孝志,4.639101381947268,9
藤井秀哉,4.635826489448804,9
李沂修,4.627004724656134,6
白大鉉,4.614698182248066,3
尹赫,4.6095870466849975,15
洪爽義,4.602475569405044,10
劉昌赫,4.599701511758926,9
厳歓,4.5958112584820965,3
魯佳,4.585027200653737,20
三谷哲也,4.57946525575996,5
蔡丞韋,4.53910877477641,48
唐奕,4.5267213887507545,14
牛詩特,4.517118725892571,65
大垣雄作,4.510879896083468,10
李沇,4.509577175586199,11
高星,4.501926294760688,20
黄世元,4.496222065381481,52
金恩持,4.496094240039274,13
朴柱民,4.4908431247873715,4
呉政娥,4.484839122906715,27
桒原駿,4.4790378353003515,7
権周利,4.455733554051018,15
陶然,4.442572080319108,12
頼宥丞,4.442148968189793,3
飛田早紀,4.431755731303517,2
李鑫怡,4.4161304429147155,9
賈罡璐,4.415608342122858,8
詹宜典,4.38932376091121,5
川田晃平,4.357692754141063,6
金栄桓,4.339668478856661,4
井口豊秀,4.3361419484820605,6
吉田美香,4.322235254532569,4
酒井佑規,4.317087275044242,5
中小野田智己,4.282833256066613,4
許育祺,4.276250345851225,35
常昊,4.255964919157494,3
林子元,4.230726941739976,7
片岡聡,4.218211993317441,14
向井千瑛,4.210250013775381,10
陳國與,4.207347033226023,2
朴志娟,4.207300797175504,14
薛冠華,4.187549465408097,3
林宇翔,4.187129010468758,23
工藤紀夫,4.181968313790168,7
柳珠儇,4.162011588188473,3
呉秉祐,4.159714077036479,16
周潤民,4.149686914473848,2
金多瑛,4.136409007747838,17
潘陽,4.128904070832064,17
三村芳織,4.11131737469398,2
陳彦儒,4.083493888890614,4
宋慧領,4.061267512753303,19
劉慧玲,4.060091593878627,11
張瑞傑,4.058068446415712,10
金恵臨,4.043507281619528,2
牛栄子,4.023404492769857,21
加藤充志,4.019430975164486,4
金禹丞,4.018140705785295,3
黒嘉嘉,4.01722836580834,17
王沢宇,3.9922303472659832,4
張子涵,3.9725353350367287,11
武井太心,3.9573054310647158,2
許瑞玹,3.9565931998103463,23
林世民,3.947605858891821,24
尹渠,3.942047537609616,8
戦鷹,3.9387365058240893,8
金栄光,3.929134456763796,2
趙恵連,3.9215431820292754,25
周尹南,3.9184719290083225,22
蔡碧涵,3.91810183931918,13
林傑漢,3.914182847265098,37
大西研也,3.9110899096633376,6
藤井浩貴,3.906393231181537,10
石田芳夫,3.8986953371596003,11
謝依旻,3.8953362653506867,17
金宣圻,3.8810302634525105,6
陳威廷,3.8792291926689346,56
陳亜峰,3.8682954961159837,6
武宮正樹,3.858442553338717,11
王春暉,3.85055325957734,9
姜旼侯,3.8376699479982297,7
林彦丞,3.8365398012378673,53
李小渓,3.8325425419146204,23
李玟眞,3.8283259639252725,11
趙奕斐,3.8117702329167202,15
黄道隆,3.777715684245792,4
林新為,3.765202484236731,11
楊子萱,3.7350958697366146,75
李映周,3.712894976260591,19
陳首廉,3.697160654334004,28
劉耀文,3.6748032742558094,18
呉依銘,3.6548968036821092,19
夏大銘,3.6399591047152633,3
金美里,3.628318016066612,13
李承俊,3.626226051027924,4
張原栄,3.6195228625017584,4
髙嶋湧吾,3.6119543546476085,6
白石勇一,3.6011172277870847,3
