name,ping,n
申眞諝,10.237876959162536,83
元晟溱,9.577442907382348,26
柯潔,9.553092556779728,56
朴廷桓,9.177615091468535,78
辜梓豪,8.996337644817533,54
李志賢,8.78641826848564,6
卞相壹,8.73098289568415,59
楊鼎新,8.721013000048675,55
謝爾豪,8.67717299165288,36
丁浩,8.601866436844931,31
連笑,8.601076303679616,49
陶欣然,8.577009503777727,33
姜知勲,8.559881731972744,7
江維傑,8.554570644604865,34
毛睿龍,8.502103404367157,3
王昊洋,8.488714466702614,3
李維清,8.478478386707959,32
唐韋星,8.472317450810712,39
李軒豪,8.468841557104794,38
李昌錫,8.450958299270349,43
范廷鈺,8.395637562158637,46
許嘉陽,8.370513257796048,35
謝科,8.369974927895578,35
柁嘉熹,8.345580990827116,35
金志錫,8.335508416359048,55
常昊,8.30741724290199,6
陳賢,8.27094056349416,23
一力遼,8.225656345470597,56
崔顕宰,8.214363134851677,2
李東勲,8.195160150147103,45
姜東潤,8.178630650644545,57
芈昱廷,8.157499384325364,43
申旻埈,8.148244771513165,59
党毅飛,8.121662273387507,34
偰玹準,8.092358521696502,41
井山裕太,8.089630410087755,47
朴珉奎,8.063177273850025,8
李欽誠,8.043449140592218,28
楊楷文,8.020440122141538,19
屠暁宇,8.001330034262002,25
鐘文靖,7.977093036248219,2
陳玉儂,7.969005204119117,5
姜儒澤,7.9526788527210845,17
崔宰栄,7.947376834140876,11
白現宇,7.941184212463617,21
安成浚,7.929331366759642,28
陳耀燁,7.916935747191446,27
安正己,7.878112696580898,34
王沢錦,7.875710335756626,13
金世東,7.841430790941827,23
戎毅,7.83584939238838,19
沈載益,7.812406584122116,17
朴鐘勲,7.80777444971169,10
黄雲嵩,7.8071166493425554,26
劉宇航,7.8063708292477045,5
金庭賢,7.803105691727954,20
洪基杓,7.79143750608316,11
李炯珍,7.778064688426603,2
童夢成,7.777490542250573,29
李元栄,7.7703977011825724,16
崔哲瀚,7.768185983252524,35
金明訓,7.763237943148909,25
曹瀟陽,7.757328805878727,17
金炯佑,7.739452236690965,22
朴常鎭,7.7258030474918575,30
許映皓,7.714711418809477,26
檀嘯,7.704728648853652,29
朴河旼,7.697743406654473,29
金昌勲,7.675036827535615,7
李映九,7.6611739164235875,26
范胤,7.655777747736769,26
時越,7.645464060711102,31
黄明宇,7.626948925123857,19
朴鍵昊,7.626682486656083,25
趙漢乗,7.626251751449549,24
張涛,7.568491896875777,26
伊淩濤,7.557813593508844,29
蒋其潤,7.556402758996608,21
趙晨宇,7.553384172316559,36
黄昕,7.521956585640112,4
羅玄,7.492952103357178,38
何語涵,7.489899318809148,21
姜昇旼,7.4636496251082285,30
朴進率,7.451934276037424,27
曺薫鉉,7.450769563695171,8
韓雄奎,7.442082425427791,5
廖元赫,7.436426504564222,34
韓一洲,7.43476684803354,19
朴材根,7.42967889090211,20
韓相朝,7.387945612624792,5
王星昊,7.384955193949028,25
韓尚勲,7.37154056987706,33
陳梓健,7.354273001236417,19
李泰賢,7.325727917591563,14
三村智保,7.324332750278732,5
尹燦熙,7.322275733630473,17
芝野虎丸,7.252043660879051,54
朴永訓,7.234197957504932,27
孟泰齢,7.22965469710694,19
彭立尭,7.214847882807172,17
許皓鋐,7.213440645209851,86
李翔宇,7.206933019764941,16
陳鐿夫,7.201144766165761,4
文儒彬,7.164667908551452,26
宋知勲,7.163837460996972,16
白洪淅,7.160178925650001,26
洪性志,7.1490699127629975,6
王尭,7.144186564561692,2
古力,7.135493165969627,4
孫騰宇,7.125990452914618,15
崔精,7.120114606711914,71
白賛僖,7.090893986749314,22
韓熊熙,7.036967248944029,3
許家元,7.002937829832313,54
羅岩,6.997847415467832,2
金旻奭,6.984713422470403,2
余正麒,6.9844204695939816,38
夏晨琨,6.934708443546981,16
琴沚玗,6.859847357190376,31
李成森,6.856896654560553,15
周睿羊,6.839009311545611,22
尹畯相,6.835650041154374,27
喬智健,6.833080232893876,2
周賀璽,6.784637353787509,5
文敏鍾,6.784026027103749,34
朴承華,6.779377247159554,26
山下敬吾,6.759474897311764,35
韓昇周,6.75598617231158,26
李昌鎬,6.741428489784287,33
金桐熙,6.735827785305897,6
陳正勲,6.733559287645511,14
胡躍峰,6.731391151548425,4
王雷,6.702073951650566,2
宋圭相,6.693993804514907,19
古霊益,6.678182255441908,20
金眞輝,6.662364748807922,17
王世一,6.629175418820485,15
鈴木伸二,6.62261332502706,9
鄔光亜,6.604442899943045,15
尹松涛,6.6001685039034035,2
廖行文,6.579041983406644,17
張強,6.5626390894267,7
陳浩,6.559562573348414,9
河野臨,6.522114332415701,38
金相天,6.502151493880265,22
朴永龍,6.492010250053377,16
本木克弥,6.487854845302985,19
趙完圭,6.474675387103598,3
王元均,6.382901913380581,71
羽根直樹,6.372556357652178,27
高根台,6.337314179596592,3
林君諺,6.333657048934869,73
胡耀宇,6.322362595086304,15
溝上知親,6.311728581103082,7
金成進,6.310449213634336,24
黄静遠,6.276494886991277,13
陳豪鑫,6.254356242057825,10
劉昌赫,6.239951162991443,22
馬逸超,6.235769403968892,5
常石隆志,6.214968507648134,2
安祚永,6.208175053874149,7
依田紀基,6.198232074368555,22
瀬戸大樹,6.196724479905268,19
陳祈睿,6.187977511810917,87
陸敏全,6.170743477661835,28
成家業,6.167662381666268,13
金秀俊,6.150267819642681,3
高尾紳路,6.146119768397857,21
李元道,6.141818357818106,22
寺山怜,6.130200436803307,4
六浦雄太,6.1083468202864575,14
尭瀟童,6.09216842837371,9
張瑞傑,6.0917697132657365,5
張豊猷,6.051063649737733,7
崔光戸,6.047557033137029,19
丁世雄,6.029761678163347,13
村川大介,6.024174515732606,40
焦士維,5.998497358813918,4
紀祥,5.989288665366523,4
温昭珍,5.978092946628624,8
呂洵鋒,5.959172013213801,2
韓宇進,5.952100550704772,16
大西竜平,5.933383178558942,26
徐奉洙,5.931107804029785,24
佐田篤史,5.930363233176611,28
賴均輔,5.930147114331656,71
簡靖庭,5.9102173705614005,61
関航太郎,5.880093335792798,9
聶衛平,5.867930847013833,6
周泓余,5.853045194629632,32
王碩,5.844618291698878,6
国宇征,5.841286573260844,3
伊田篤史,5.834955099145991,19
平田智也,5.834266845514513,11
於之瑩,5.824420241240221,26
大場惇也,5.8242294072014795,4
安斎伸彰,5.798352988604244,15
呉侑珍,5.787704564268644,60
李炫準,5.779001524345369,13
金禹丞,5.755217748566525,2
秋山次郎,5.745736821051942,9
陳一純,5.744312942485881,12
趙善津,5.740000319230966,12
申載元,5.732056419162317,16
張栩,5.715181877576401,28
金彩瑛,5.712282360911713,46
傅健恒,5.705349885821304,3
星川航洋,5.655808685619844,3
林漢傑,5.646591900710074,12
王沢宇,5.621769232119937,3
朴炫洙,5.602215075361647,8
楊博崴,5.597917309855788,47
金希洙,5.593773488708658,19
王晨星,5.559609665103406,23
西岡正織,5.559464394068163,3
