name,ping,n
申眞諝,10.554638931070757,76
夏晨琨,10.146570142112969,6
柯潔,9.725831703910512,36
范廷鈺,9.569157391379267,32
芈昱廷,9.5297401982297,38
朴廷桓,9.489734000111332,76
謝科,9.486120853267641,19
丁浩,9.483986244617148,24
楊鼎新,9.416138958973841,39
連笑,9.408348614480436,23
童夢成,9.250640702600492,22
王瑋,9.177948715689727,3
江維傑,9.168264198132889,25
謝爾豪,9.1090896080086,14
蒋其潤,9.0832427898458,8
廖行文,8.990422123123452,4
范蘊若,8.97719558778254,22
王昊洋,8.914606370015045,5
申旻埈,8.833738684306592,67
廖元赫,8.799669375078864,31
趙炎,8.778652836450561,2
胡耀宇,8.758364309368131,9
許嘉陽,8.719629140477169,21
文敏鍾,8.69888502192753,14
柁嘉熹,8.690933716853324,29
姜東潤,8.63820188667017,43
孟泰齢,8.62394890051204,7
黄雲嵩,8.59476806811582,19
唐韋星,8.577145303757105,25
辜梓豪,8.564397825687564,19
安成浚,8.561425628635385,8
卞相壹,8.56115630753368,54
彭立尭,8.524868103964227,15
趙晨宇,8.510868377457749,31
李欽誠,8.46975296218418,24
李東勲,8.44942381590953,45
檀嘯,8.443555521147516,20
王星昊,8.40807886371477,28
李維清,8.399878911527026,24
芝野虎丸,8.385970532915332,50
劉宇航,8.385110068040984,13
屠暁宇,8.383486923898182,18
蔡競,8.373423021652002,12
井山裕太,8.372348302275947,42
李軒豪,8.367491974111454,24
陳浩,8.349345235295855,4
金志錫,8.344135531927769,52
時越,8.341403580108224,28
柳琪峰,8.33779522025203,2
李志賢,8.259511589093583,36
陳賢,8.211501479680098,19
范胤,8.167332235653966,14
鄔光亜,8.15262354136898,13
伊淩濤,8.145237440208241,13
朴永訓,8.085229630280462,41
一力遼,8.070297677389867,53
陶欣然,8.027177999504008,13
李喆,8.015583909602483,2
李成森,7.988148272037004,10
許皓鋐,7.964076721089325,73
毛睿龍,7.958846582668309,2
イリア・シクシン,7.9513659530939655,2
崔哲瀚,7.9400881674907025,29
張涛,7.921435612949105,10
党毅飛,7.909629846245139,16
王世一,7.904303469136116,8
許瀚文,7.902566872496466,2
羅玄,7.891689370936108,36
韓昇周,7.833745889058399,23
陳耀燁,7.819666351884935,22
白洪淅,7.812548834235955,22
孫喆,7.810834926136861,17
古力,7.7717664283854315,9
白現宇,7.757494458743325,15
洪旼杓,7.7296505622444185,2
洪性志,7.723180181268851,23
偰玹準,7.716250214276377,23
朴承華,7.7131615213380496,20
周睿羊,7.6587719150545235,13
陳時暎,7.6586752943622045,17
平田智也,7.657278694456748,11
朴鍵昊,7.585991187641099,40
洪基杓,7.546497956754411,31
陳玉儂,7.508315702019108,9
何語涵,7.50732622456779,14
姜昇旼,7.500988447853651,23
趙漢乗,7.49584366058022,26
宋知勲,7.460459543941153,32
申潤昊,7.439375442596614,2
崔明勲,7.425363817028207,2
陳豪鑫,7.422771316587079,14
金昌勲,7.410249009953263,22
韓相朝,7.4002333819139166,3
許家元,7.3947697515720305,47
文儒彬,7.39277046737247,23
富士田明彦,7.390516551009095,15
成家業,7.376656185077018,6
韓熊熙,7.369233397439552,23
河野臨,7.3689226235207395,40
朴進率,7.368600085612181,20
朴河旼,7.368103987164634,26
李昌錫,7.36808601576681,33
沈沛然,7.352882662930786,13
瀬戸大樹,7.334038558131439,19
湯靖軒,7.2991120357419526,5
朴常鎭,7.294083586651431,23
沈載益,7.291608373953765,16
許映皓,7.290872666563369,20
戎毅,7.28759134403363,8
白賛僖,7.274006762934187,4
呂立言,7.257441208134312,9
曹瀟陽,7.25189835788081,5
尹畯相,7.246500726559249,23
余正麒,7.240195701183543,20
金明訓,7.226759446921472,30
崔宰栄,7.225711264927049,21
梁寓晳,7.177511457472362,2
王元均,7.174890080611748,76
寺山怜,7.140111382554683,6
安正己,7.119845642745822,22
李映九,7.114812221851516,31
黄翊祖,7.1034171948316525,16
大西竜平,7.100771844125098,19
金眞輝,7.09896166338807,4
李炫準,7.078378237786869,3
元晟溱,7.059011070577089,31
崔精,7.046521988877505,75
黄明宇,6.977689914354621,7
呂洵鋒,6.976564337975578,2
溝上知親,6.946683367471494,9
石豫来,6.939539227255052,6
大淵浩太郎,6.936821089462238,3
朴鐘勲,6.9113239231653845,22
山下敬吾,6.903033905474143,38
謝赫,6.891503036012704,4
韓一洲,6.888250756531678,12
楊潤東,6.885151420907964,3
鄭宇津,6.8703684325201975,5
六浦雄太,6.864416206910748,15
金相天,6.85917925978101,27
金炯佑,6.856775202427514,5
李昊承,6.823022721763382,31
梁洧準,6.773239023467726,6
三村智保,6.768923406504771,11
紀祥,6.766682036489231,3
柳秀沆,6.679886429882592,10
劉星,6.67596197368033,2
林立祥,6.674852611966569,62
今村善彰,6.671941360620407,7
林君諺,6.640144707708212,67
張栩,6.625871696248321,31
李翔宇,6.616736738424259,8
朴鎭鍈,6.590802115917969,5
村川大介,6.587246198151055,39
李元道,6.585984591859682,22
尹燦熙,6.557306597312211,18
長徳徹志,6.54607868334599,3
佐田篤史,6.515409048778463,20
金世東,6.499951186977748,25
依田紀基,6.497353920476516,15
大場惇也,6.49385108362194,11
崔光戸,6.488934684221049,26
劉兆哲,6.4830148379104555,4
呉長煜,6.465559245941951,17
鄭誓儁,6.444454687110329,19
李春揆,6.43686188328697,21
古霊益,6.387515620418445,10
闇雲翼,6.373796244662121,4
金明完,6.367420524619536,2
丁世雄,6.367132314682031,5
陳祈睿,6.35313604295721,98
焦士維,6.3523030399146245,5
高尾紳路,6.34653369510827,18
尹聖植,6.342034117894501,4
姜昌培,6.332450568086537,19
金炅奐,6.317325247300538,8
李賢虎,6.308037902453885,18
李昌鎬,6.307781709054793,19
羽根直樹,6.300324039349388,29
胡子豪,6.288552505354043,3
金基範,6.256218399467033,18
張強,6.250469649505699,5
金澤秀男,6.229866729403587,9
王沢錦,6.225791877604176,8
鶴山淳志,6.225301714674963,13
鈴木伸二,6.221645106702308,14
大竹優,6.19995233043535,10
安祚永,6.1969120584035515,23
于富霖,6.189549682564504,2
西健伸,6.159325096863669,12
秋山次郎,6.153735667423958,13
簡靖庭,6.151106823701823,72
広瀬優一,6.148945370515288,14
結城聡,6.148050912118093,15
羅楚玥,6.137842816324402,19
傅健恒,6.127416097377904,2
金起用,6.118145088983748,17
蘇広悦,6.1160031378041255,3
陳梓健,6.102764397367571,9
賴均輔,6.0965505988814,94
李尚憲,6.094936363641317,18
伊田篤史,6.094712764231124,21
鄭載想,6.082509451942024,5
山田規三生,6.06855305368857,18
韓尚勲,6.066022474722831,20
陳昱森,6.0643326125010555,8
趙斐,6.055370917365279,4
康又赫,6.051700791234114,23
金旻奭,6.051266380678642,17
高根台,6.04894719529979,2
崔原踊,6.044361630160784,17
陳詩淵,6.035201048976698,64
朴炫洙,5.978866223332634,26
小池芳弘,5.968128022280318,15
王銘琬,5.955108989335798,14
尹松涛,5.94731615227722,4
林漢傑,5.945312932225512,17
韓雄奎,5.906733786446739,23
本木克弥,5.8989262172528045,20
汪雨博,5.89824163841631,13
張銘康,5.895326932999877,2
関航太郎,5.8724303548882935,12
金庭賢,5.865484067231278,3
稲葉貴宇,5.858323523682652,3
朴埈奭,5.856523180620472,18
金承俊,5.841128853811439,4
李維,5.8324734172645085,84
金桐熙,5.829835005901593,6
丁勲鉉,5.82698200564357,16
淡路修三,5.822738396805051,5
柳時熏,5.819276636377655,14
志田達哉,5.810941171979597,23
申載元,5.7922773716202105,4
朴永龍,5.777437253085416,19
於之瑩,5.773950118617181,30
林子淵,5.772465358834067,5
韓鐘振,5.761469733688675,8
藤沢里菜,5.7532656841772045,40
琴沚玗,5.731922276143524,6
黄春棋,5.723355330992116,9
温昭珍,5.70339315982213,3
閔詳然,5.7008074248240215,18
呉侑珍,5.688319068232261,43
金希洙,5.665828115031251,7
趙善津,5.6225942643315,12
久保勝昭,5.616016810713714,4
蘇耀国,5.610829880635257,12
横塚力,5.610401168142331,17
金宣圻,5.606507974123114,8
林士勛,5.587333092233045,63
盧奕銓,5.570289718004115,75
陳一純,5.569957980650378,7
山城宏,5.562588689866133,8
朴貞根,5.529300641248981,2
応一韜,5.514251389577322,4
韓宇進,5.509577131719354,11
李赫,5.509547352868213,24
宋圭相,5.509109886674618,16
金彩瑛,5.499805936374085,35
黄昕,5.4725018846512015,5
金秀俊,5.472086254874243,8
蕭正浩,5.466349626499125,34
大谷直輝,5.456392597812333,3
石井邦生,5.452016049809519,3
王晨星,5.451868235854009,28
武井太心,5.446666919166538,4
玄釉斌,5.446339673177476,17
全勇洙,5.4439089322090615,17
北野亮,5.441248759847808,3
原正和,5.426918496536605,5
楊博崴,5.425546332225522,47
安達利昌,5.400455448668481,24
王碩,5.381609606041846,9
賈罡璐,5.373111029441658,6
周泓余,5.325598259341053,40
小山空也,5.314153249857972,8
王立誠,5.31240831519632,12
栗田佳樹,5.303331860021611,8
尹閔重,5.258060543718269,5
王音霊水,5.256190685515672,3
桑原陽子,5.2495651096086435,3
趙佩哲,5.241863599534658,3
風間隼,5.238873158869591,3
曹又尹,5.2066418701279105,10
方若曦,5.188709254334852,19
柳昌柱,5.181328597512735,4
仲邑信也,5.167968637253647,4
萩谷和宏,5.16785750303809,2
王爽,5.153200112553951,16
李雨昂,5.149617461881803,4
村本渉,5.146081167430539,6
陸敏全,5.145488749045632,21
林書陽,5.123856829263909,36
権孝珍,5.116632674845853,15
古谷裕,5.115495149554255,4
彦坂直人,5.083267045327074,13
権周利,5.075655044082129,17
大関稔,5.070191615996274,3
望月研一,5.068762077096083,4
徐靖恩,5.0483674055562275,63
姚智騰,5.039963879516599,4
李元祺,5.029463902204861,2
鶴田和志,5.02781387174579,5
張豊猷,5.02556187955393,11
太田亮,5.017317997419738,3
李沇,4.9880245461128485,13
安斎伸彰,4.982085657795505,10
宋泰坤,4.9736482661429084,11
文鐘皓,4.971230409694093,4
金顕燦,4.966366455939128,21
郭信駅,4.963805516628602,6
上野愛咲美,4.961951573191578,30
魯佳,4.950990626144006,17
曺承亜,4.948880582684739,33
金東佑,4.939115348189507,4
谷口徹,4.934480398445618,10
藤澤一就,4.933218180624386,2
芮廼偉,4.931777882369082,25
陳禧,4.897384416338713,39
趙治勲,4.882395864756646,26
唐嘉雯,4.878176009037807,11
胡振鵬,4.862775216277142,2
劉昌赫,4.856195905657962,12
劉裁豪,4.8368480241791945,18
大木啓司,4.828229795978008,2
鈴木歩,4.815122880160516,24
