name,ping,n
申眞諝,10.564969698036581,85
柯潔,9.885385061044262,48
朴廷桓,9.265103137568317,78
陶欣然,8.998982839369793,27
丁浩,8.76630138133867,28
連笑,8.736949954063498,44
辜梓豪,8.71803958471902,46
范廷鈺,8.702421789190103,46
楊鼎新,8.699228540914554,46
李志賢,8.668317699865295,15
申旻埈,8.625010275727611,60
謝爾豪,8.589931406401654,32
李維清,8.57436618231089,31
許嘉陽,8.569397015297714,27
江維傑,8.563835351341492,37
李軒豪,8.55986352602044,35
卞相壹,8.507739926686606,58
金志錫,8.496722302813968,53
陳賢,8.488358387936682,20
元晟溱,8.376284578943407,19
柁嘉熹,8.338409161248112,30
姜東潤,8.300342711042218,52
謝科,8.299400607512387,31
唐韋星,8.273688385398055,31
屠暁宇,8.242179423582398,22
偰玹準,8.210500824175838,31
王沢錦,8.15155850115411,12
党毅飛,8.082687902956293,26
戎毅,8.076419280818783,15
李東勲,8.062327377898132,51
姜知勲,8.054102133319919,7
檀嘯,8.032913352222643,29
一力遼,8.025002836180448,54
李昌錫,8.003984384524085,33
毛睿龍,7.981720875559466,3
范胤,7.979566502277097,27
周賀璽,7.947894589584951,3
金庭賢,7.944282735252316,10
洪基杓,7.9183116327871925,18
芈昱廷,7.914625823181825,40
金昌勲,7.907954099351937,11
時越,7.886072933519444,31
朴鍵昊,7.881253656140394,31
伊淩濤,7.858031904193146,27
趙晨宇,7.857348411375369,34
范蘊若,7.842141202834971,5
曹瀟陽,7.838765952851289,17
童夢成,7.818856327038403,29
蒋其潤,7.765110311024862,20
陳耀燁,7.761183131089915,26
井山裕太,7.7495689109945,53
呉長煜,7.744277991731206,5
韓相朝,7.727428197661178,7
韓昇周,7.712597540511662,21
陳玉儂,7.709532671907142,2
羅玄,7.7023278733995655,47
張涛,7.680229108524135,23
黄明宇,7.6800428762220605,19
劉宇航,7.679786053417692,5
王星昊,7.6546449282863085,23
宋知勲,7.650640514462287,23
柳秀沆,7.626567670741023,5
朴進率,7.618617550755832,21
楊楷文,7.605451142054586,13
王昊洋,7.595110859953549,4
黄昕,7.591772272998966,4
安成浚,7.584594338682224,21
黄雲嵩,7.5718355670732285,22
李泰賢,7.557932256314319,12
趙漢乗,7.547062664180507,24
朴材根,7.546978256444247,9
朴永訓,7.516861770717044,35
安正己,7.5129456776521,20
陳梓健,7.506162846854872,16
韓熊熙,7.496368664753702,15
李映九,7.494845656092012,30
文儒彬,7.481309461910203,23
李欽誠,7.479597982014089,24
李元栄,7.440090656643181,6
朴河旼,7.435119036115867,22
何語涵,7.421418818066448,19
洪旼杓,7.409971363412685,2
沈載益,7.3939505794294895,12
崔哲瀚,7.372330855768414,31
陳時暎,7.370352855423072,5
李翔宇,7.367316638412221,15
彭立尭,7.337418543809796,17
溝上知親,7.336344040559093,6
李昊承,7.333058031509802,15
姜昇旼,7.32760249000871,21
張豊猷,7.323002271863792,7
廖元赫,7.307318002895483,30
鐘文靖,7.293210502457033,2
朴常鎭,7.288416916011957,28
梁寓晳,7.277316529055258,2
許皓鋐,7.226501792827097,90
余正麒,7.208564515537292,35
韓一洲,7.194674325823788,14
金世東,7.166077580399596,13
白賛僖,7.158488156942371,9
白現宇,7.148118062067149,17
文敏鍾,7.143037172412695,25
崔顕宰,7.139149648971886,3
芝野虎丸,7.126645065100983,52
朴承華,7.118714164435902,27
孟泰齢,7.108738348485973,17
金基範,7.098616487974766,6
崔原踊,7.09817326246945,6
孫騰宇,7.0333446747881405,13
金相天,7.007570394639181,17
金旻奭,6.982547269928309,8
李成森,6.9694770611501715,15
朴埈奭,6.967942782743845,6
周睿羊,6.956116873059444,21
古霊益,6.9431196271239655,17
朴鐘勲,6.927825650003526,12
許家元,6.917361447491337,52
李尚憲,6.910307367281747,6
崔精,6.899645419909457,69
鄔光亜,6.872658959698185,12
洪性志,6.865576049365052,11
金明訓,6.831801295157633,31
金炯佑,6.7997856694010075,9
閔詳然,6.76568226756312,5
張強,6.730836682007903,7
王世一,6.6901367269588965,15
河野臨,6.688914125396832,39
陳鐿夫,6.682073279022829,4
金眞輝,6.672654180640612,8
陳浩,6.670407430242566,9
古力,6.666075045100827,7
尹松涛,6.66286752479194,2
廖行文,6.646963049487721,17
白洪淅,6.638695883567035,23
夏晨琨,6.612695432004282,12
山下敬吾,6.602404430839827,41
李賢虎,6.5467849153180335,7
高根台,6.54050865309669,2
胡耀宇,6.539585366265651,14
琴沚玗,6.503883758249334,16
申潤昊,6.4728414116126425,3
許映皓,6.464153590405561,13
金秀俊,6.4561438198312775,3
崔光戸,6.450748582105506,21
村川大介,6.44502920534906,51
崔宰栄,6.440819621614581,17
高尾紳路,6.423042249291838,19
李昌鎬,6.422124300465942,18
陳正勲,6.403747496660561,13
王元均,6.397316917905005,76
朴永龍,6.373012281004974,14
金桐熙,6.371559474792921,8
王雷,6.35909588653823,2
大西竜平,6.351461291046449,26
丁世雄,6.3493581266479495,11
林君諺,6.344250285199838,80
金成進,6.3349867931615,14
尹燦熙,6.331791310274433,20
朴炫洙,6.310018513737169,16
大場惇也,6.295705576699561,4
平田智也,6.292540441393451,13
李元道,6.281022643582136,19
黄静遠,6.276502175197687,13
宋圭相,6.268299437702814,15
姜儒澤,6.267335214576773,8
孫喆,6.2481774668735355,19
依田紀基,6.213580847098964,14
尭瀟童,6.204590953951875,9
韓尚勲,6.201845134926321,27
尹畯相,6.200898625384035,25
胡躍峰,6.200112277513916,4
大淵浩太郎,6.164462129290659,3
陳豪鑫,6.163551948948659,10
李聖宰,6.1577340624982035,2
金明完,6.1385144548022,2
成家業,6.1250199036135555,13
瀬戸大樹,6.104270196928969,17
佐田篤史,6.06268787909109,28
六浦雄太,6.049323716795877,14
寺山怜,6.0476446580581005,7
鶴山淳志,6.021700053688835,12
紀祥,6.012959641564372,4
大川拓也,6.0016266549554675,4
藤村洋輔,5.969455748605562,3
三村智保,5.955036435640681,7
羽根直樹,5.944948089072858,28
宋泰坤,5.9321387985997855,5
賴均輔,5.931620712584969,95
金炅奐,5.922177712340283,8
陳祈睿,5.88143523615234,106
張栩,5.87768689824025,31
梁洧準,5.876546271281965,4
望月研一,5.871750605171851,6
陸敏全,5.864715665363142,20
横塚力,5.849547012843678,13
安斎伸彰,5.843411423316388,14
本木克弥,5.835130463016505,20
韓鐘振,5.8310230210649765,8
陳一純,5.816654334659469,12
安祚永,5.785926206045051,14
康又赫,5.782491362165475,11
伊田篤史,5.757183884130116,24
国宇征,5.752598770703635,3
尹赫,5.728951896082813,3
富士田明彦,5.72070086668338,10
王銘琬,5.719443740281329,17
焦士維,5.712946492712652,4
秋山次郎,5.697397778117754,10
簡靖庭,5.6692392433857295,59
洪爽義,5.664486634326379,11
温昭珍,5.63172852433147,10
林立祥,5.620688662642303,65
金彩瑛,5.587970237756891,41
於之瑩,5.54011362269243,16
柳時熏,5.5337014112906715,10
藤沢里菜,5.533213038391548,37
周泓余,5.527806028518444,22
金禹丞,5.526173214690589,2
関航太郎,5.522324830784603,15
傅健恒,5.512197367576076,2
呂洵鋒,5.498366625528655,2
栗田佳樹,5.490349291102353,7
広瀬優一,5.48470456011722,8
李春揆,5.477941464600658,12
趙治勲,5.473898002925883,17
王沢宇,5.465844488313883,3
金承俊,5.454915681815624,4
林漢傑,5.448941509491144,17
韓宇進,5.44193268076558,14
丁勲鉉,5.441632000265389,5
周俊勲,5.438132653950481,7
朴鎭鍈,5.435085173495332,5
鈴木伸二,5.424250551153035,12
李維,5.408250652313863,90
朴滄溟,5.390607372491459,5
呉侑珍,5.377383477543071,50
趙善津,5.37517092839659,11
胡鈺函,5.317317914661495,2
胡暁,5.317317908524005,2
原正和,5.296024814723365,7
渡辺寛大,5.289677376675981,8
鄭誓儁,5.288338346166114,6
汪雨博,5.268351697890367,9
村本渉,5.238707001009427,5
玄釉斌,5.238512002572334,28
姜昌培,5.214144148398526,7
曺薫鉉,5.211200060932122,3
柳澤理志,5.209324733374834,3
謝赫,5.208657244954024,7
河野光樹,5.1671442014860585,2
楊博崴,5.150236307232238,43
金宣圻,5.149090457164852,13
李浩範,5.117183347671487,6
王碩,5.115759457794868,5
趙完圭,5.11569846346305,4
星合志保,5.109727350663861,9
金希洙,5.102805986198959,11
近藤登志希,5.094579876649772,3
山田規三生,5.087766486057345,16
権孝珍,5.0611964965511715,26
金制拏,5.060467331477688,3
陳詩淵,5.04748599536688,56
趙恵連,5.020690848640638,28
李沇,5.018634249407792,18
蕭正浩,5.018200979325041,53
朴柱民,5.014707851933721,4
朴貞根,5.011759888417032,3
結城聡,5.001341088521381,20
申載元,4.982200356242354,9
大矢浩一,4.976152582219191,2
金栄桓,4.967022196315663,4
鶴田和志,4.948405661179138,7
金恵敏,4.947810787040987,37
王晨星,4.947732029692427,15
金起用,4.936729874311024,5
文鐘皓,4.921512099500391,4
金恩持,4.919790083388297,30
曾淵海,4.910907993915779,2
中野泰宏,4.900786124887902,10
唐嘉雯,4.899374833028726,18
大西研也,4.89703078438782,9
坂井健太郎,4.8873128182493195,3
大竹優,4.887188380145991,8
劉裁豪,4.881097189655323,7
劉昌赫,4.8553379936483045,21
李承俊,4.825544608677943,4
朴東柱,4.823789579574471,7
朱亨煜,4.822000240125206,5
李玟眞,4.81909945994669,19
